,IMPORTER.TIN,IMPORTER.TIN_act
7379,IMPO14159,1
7380,IMPO13706,1
7381,IMPO17458,1
7382,IMP403527,1
7383,IMP670192,1
7384,IMP288691,1
7385,IMPO17297,1
7386,IMP759776,1
7387,IMP215340,1
7388,IMP867863,1
7389,IMPO10720,1
7390,IMPO15829,1
7391,IMPO10328,1
7392,IMPO15813,1
7393,IMPO13859,1
7394,IMP708256,1
7395,IMPO11614,1
7396,IMPO16201,1
7397,IMPO15114,1
7398,IMPO14062,1
7399,IMPO14232,1
7400,IMP590373,1
7401,IMP608506,1
7402,IMP172956,1
7403,IMP528497,1
7404,IMP987683,1
7405,IMP514945,1
7406,IMP677782,1
7407,IMP142837,1
7408,IMP956515,1
7409,IMP696523,1
7410,IMP293027,1
7411,IMP227569,1
7412,IMP654755,1
7413,IMP453317,1
7414,IMP537890,1
7415,IMP137572,1
7416,IMPO10249,1
7417,IMPO14381,1
7418,IMPO17994,1
7419,IMPO19037,1
7420,IMPO18077,1
7421,IMPO13328,1
7422,IMP526395,1
7423,IMPO11708,1
7424,IMP979576,1
7425,IMP204824,1
7426,IMP256457,1
7427,IMP400010,1
7428,IMP323400,1
7429,IMP582891,1
7430,IMP944682,1
7431,IMP633668,1
7432,IMP514425,1
7433,IMP257687,1
7434,IMPO12273,1
7435,IMPO15864,1
7436,IMPO19687,1
7437,IMPO18076,1
7438,IMPO12859,1
7439,IMPO11073,1
7440,IMPO16847,1
7441,IMPO18859,1
7442,IMPO18084,1
7443,IMPO19343,1
7444,IMPO10826,1
7445,IMPO14413,1
7446,IMP117708,1
7447,IMP370784,1
7448,IMP161945,1
7449,IMP710182,1
7450,IMP621159,1
7451,IMP743020,1
7452,IMP484325,1
7453,IMP540105,1
7454,IMP504969,1
7455,IMP860722,1
7456,IMPO12415,1
7457,IMPO10100,1
7458,IMPO19376,1
7459,IMPO18736,1
7460,IMPO16461,1
7461,IMPO18774,1
7462,IMPO18661,1
7463,IMP930017,1
7464,IMPO13839,1
7465,IMPO13430,1
7466,IMPO12163,1
7467,IMP416767,1
7468,IMP107856,1
7469,IMP472493,1
7470,IMP978063,1
7471,IMP438046,1
7472,IMP834324,1
7473,IMP716681,1
7474,IMPO18513,1
7475,IMPO11372,1
7476,IMPO12180,1
7477,IMPO14758,1
7478,IMPO19620,1
7479,IMPO12265,1
7480,IMPO15293,1
7481,IMPO18098,1
7482,IMPO10115,1
7483,IMPO15964,1
7484,IMPO18514,1
7485,IMPO13455,1
7486,IMPO11620,1
7487,IMPO14663,1
7488,IMPO12147,1
7489,IMPO11341,1
7490,IMPO18358,1
7491,IMPO19967,1
7492,IMPO18217,1
7493,IMPO17090,1
7494,IMPO18002,1
7495,IMP988418,1
7496,IMPO17958,1
7497,IMPO14844,1
7498,IMPO14102,1
7499,IMPO17009,1
7500,IMPO17795,1
7501,IMPO19773,1
7502,IMPO17063,1
7503,IMP249147,1
7504,IMP935404,1
7505,IMPO10031,1
7506,IMP480541,1
7507,IMPO17180,1
7508,IMPO10508,1
7509,IMPO10534,1
7510,IMPO11489,1
7511,IMP710742,1
7512,IMP788731,1
7513,IMP376589,1
7514,IMP277853,1
7515,IMP729619,1
7516,IMP727447,1
7517,IMP461374,1
7518,IMP703590,1
7519,IMP355269,1
7520,IMP758183,1
7521,IMP109771,1
7522,IMP975201,1
7523,IMP158890,1
7524,IMPO15000,1
7525,IMPO19156,1
7526,IMPO13812,1
7527,IMP211587,1
7528,IMP695967,1
7529,IMP805149,1
7530,IMP559855,1
7531,IMPO15913,1
7532,IMPO11828,1
7533,IMPO17381,1
7534,IMPO17972,1
7535,IMPO16353,1
7536,IMPO12569,1
7537,IMPO12515,1
7538,IMPO18983,1
7539,IMPO18156,1
7540,IMPO14089,1
7541,IMPO15466,1
7542,IMPO16333,1
7543,IMPO14642,1
7544,IMP434550,1
7545,IMP463338,1
7546,IMP423978,1
7547,IMPO15237,1
7548,IMP916274,1
7549,IMP202790,1
7550,IMPO13190,1
7551,IMPO12876,1
7552,IMPO11909,1
7553,IMPO17105,1
7554,IMPO13338,1
7555,IMPO12371,1
7556,IMP994591,1
7557,IMPO10934,1
7558,IMPO14410,1
7559,IMPO17672,1
7560,IMPO17303,1
7561,IMP637169,1
7562,IMP709341,1
7563,IMP494027,1
7564,IMPO19356,1
7565,IMP212146,1
7566,IMP296010,1
7567,IMPO11500,1
7568,IMPO14373,1
7569,IMPO18135,1
7570,IMPO13249,1
7571,IMPO12690,1
7572,IMPO10036,1
7573,IMPO11563,1
7574,IMPO19503,1
7575,IMPO19471,1
7576,IMPO14826,1
7577,IMPO19414,1
7578,IMPO14858,1
7579,IMPO19788,1
7580,IMPO13659,1
7581,IMPO12807,1
7582,IMPO11913,1
7583,IMPO11127,1
7584,IMPO11402,1
7585,IMPO12531,1
7586,IMP985450,1
7587,IMP667012,1
7588,IMP503717,1
7589,IMP207942,1
7590,IMP574059,1
7591,IMP582097,1
7592,IMP936314,1
7593,IMP341752,1
7594,IMP254343,1
7595,IMP397772,1
7596,IMPO12517,1
7597,IMP182336,1
7598,IMP304683,1
7599,IMP524089,1
7600,IMPO15158,1
7601,IMPO10169,1
7602,IMPO12038,1
7603,IMPO18485,1
7604,IMP564855,1
7605,IMP408782,1
7606,IMP592946,1
7607,IMP482802,1
7608,IMP567114,1
7609,IMP885608,1
7610,IMP672602,1
7611,IMP399767,1
7612,IMP759137,1
7613,IMP792402,1
7614,IMP102358,1
7615,IMP122062,1
7616,IMP329548,1
7617,IMP290394,1
7618,IMP197395,1
7619,IMPO13120,1
7620,IMPO10124,1
7621,IMPO17689,1
7622,IMPO13848,1
7623,IMPO19825,1
7624,IMPO10357,1
7625,IMP828296,1
7626,IMP716127,1
7627,IMP488624,1
7628,IMP328442,1
7629,IMPO15186,1
7630,IMPO19635,1
7631,IMPO14746,1
7632,IMPO12133,1
7633,IMPO17117,1
7634,IMP653016,1
7635,IMP533882,1
7636,IMP879844,1
7637,IMP172041,1
7638,IMP529340,1
7639,IMPO16736,1
7640,IMPO10862,1
7641,IMPO14093,1
7642,IMPO11216,1
7643,IMPO12663,1
7644,IMPO11292,1
7645,IMPO19638,1
7646,IMPO19931,1
7647,IMPO17799,1
7648,IMP783432,1
7649,IMPO11846,1
7650,IMPO10388,1
7651,IMPO11603,1
7652,IMPO16569,1
7653,IMP580857,1
7654,IMP766704,1
7655,IMP689966,1
7656,IMP204466,1
7657,IMPO13494,1
7658,IMP294104,1
7659,IMPO14406,1
7660,IMPO14214,1
7661,IMPO10450,1
7662,IMPO15195,1
7663,IMPO14941,1
7664,IMPO16929,1
7665,IMPO15715,1
7666,IMPO12967,1
7667,IMP286956,1
7668,IMP300282,1
7669,IMP150420,1
7670,IMP838384,1
7671,IMP941269,1
7672,IMP634202,1
7673,IMP915081,1
7674,IMP824868,1
7675,IMP805682,1
7676,IMP356382,1
7677,IMPO10213,1
7678,IMP498226,1
7679,IMP720891,1
7680,IMP189696,1
7681,IMP994220,1
7682,IMP582922,1
7683,IMPO13028,1
7684,IMPO15824,1
7685,IMPO11262,1
7686,IMPO18820,1
7687,IMPO15617,1
7688,IMPO19238,1
7689,IMPO11390,1
7690,IMPO19448,1
7691,IMPO12783,1
7692,IMPO12637,1
7693,IMPO13985,1
7694,IMPO19526,1
7695,IMPO18120,1
7696,IMPO16030,1
7697,IMPO12501,1
7698,IMPO15902,1
7699,IMP897422,1
7700,IMP546317,1
7701,IMP585721,1
7702,IMP347108,1
7703,IMP630628,1
7704,IMP293691,1
7705,IMPO17402,1
7706,IMPO16465,1
7707,IMP260926,1
7708,IMP552170,1
7709,IMP559981,1
7710,IMP812316,1
7711,IMP745634,1
7712,IMP863943,1
7713,IMP326379,1
7714,IMP459563,1
7715,IMP163165,1
7716,IMP304901,1
7717,IMPO12376,1
7718,IMP866165,1
7719,IMP345356,1
7720,IMP891367,1
7721,IMP676152,1
7722,IMP391806,1
7723,IMP330670,1
7724,IMP650854,1
7725,IMP259532,1
7726,IMP702238,1
7727,IMPO12826,1
7728,IMP952034,1
7729,IMP975755,1
7730,IMP231127,1
7731,IMP518980,1
7732,IMP698340,1
7733,IMP805030,1
7734,IMP819005,1
7735,IMP512035,1
7736,IMP650060,1
7737,IMP672893,1
7738,IMP762245,1
7739,IMP299826,1
7740,IMP328251,1
7741,IMPO14759,1
7742,IMPO17179,1
7743,IMPO12233,1
7744,IMPO19357,1
7745,IMP539312,1
7746,IMPO11906,1
7747,IMP983685,1
7748,IMPO11749,1
7749,IMPO17876,1
7750,IMPO10198,1
7751,IMPO17835,1
7752,IMPO13520,1
7753,IMPO10394,1
7754,IMPO12889,1
7755,IMPO18064,1
7756,IMPO10783,1
7757,IMPO13386,1
7758,IMPO19265,1
7759,IMPO17067,1
7760,IMPO10925,1
7761,IMPO14601,1
7762,IMPO19645,1
7763,IMPO14548,1
7764,IMPO15156,1
7765,IMP789397,1
7766,IMP864193,1
7767,IMPO19568,1
7768,IMP668740,1
7769,IMP350548,1
7770,IMP787565,1
7771,IMPO15494,1
7772,IMPO13829,1
7773,IMPO11175,1
7774,IMPO17164,1
7775,IMPO12846,1
7776,IMPO13674,1
7777,IMPO19558,1
7778,IMPO15724,1
7779,IMPO14808,1
7780,IMPO19225,1
7781,IMPO18444,1
7782,IMPO17614,1
7783,IMPO12605,1
7784,IMP555451,1
7785,IMP738560,1
7786,IMP271092,1
7787,IMP791315,1
7788,IMP917536,1
7789,IMP244234,1
7790,IMP579593,1
7791,IMP718546,1
7792,IMP508132,1
7793,IMP101911,1
7794,IMP230427,1
7795,IMP446941,1
7796,IMP781428,1
7797,IMPO12880,1
7798,IMP323714,1
7799,IMPO15705,1
7800,IMPO11945,1
7801,IMPO12507,1
7802,IMPO13922,1
7803,IMPO19926,1
7804,IMPO10116,1
7805,IMP446887,1
7806,IMP106205,1
7807,IMP404012,1
7808,IMP256167,1
7809,IMP125556,1
7810,IMP525144,1
7811,IMP934200,1
7812,IMP549764,1
7813,IMP629085,1
7814,IMP617658,1
7815,IMP197820,1
7816,IMP226920,1
7817,IMP420925,1
7818,IMPO15334,1
7819,IMP721142,1
7820,IMP166888,1
7821,IMP783202,1
7822,IMP311220,1
7823,IMP718823,1
7824,IMP764976,1
7825,IMP986704,1
7826,IMPO16302,1
7827,IMPO14577,1
7828,IMP188008,1
7829,IMP418990,1
7830,IMP235794,1
7831,IMP107241,1
7832,IMP489744,1
7833,IMP198754,1
7834,IMP831930,1
7835,IMP511278,1
7836,IMP282303,1
7837,IMPO19544,1
7838,IMPO17957,1
7839,IMPO13629,1
7840,IMPO16543,1
7841,IMPO12698,1
7842,IMPO12543,1
7843,IMPO12204,1
7844,IMPO16383,1
7845,IMPO14856,1
7846,IMP733403,1
7847,IMP366047,1
7848,IMPO18864,1
7849,IMP714930,1
7850,IMP843458,1
7851,IMP768255,1
7852,IMPO16742,1
7853,IMPO14882,1
7854,IMPO18202,1
7855,IMPO15700,1
7856,IMPO15738,1
7857,IMPO15905,1
7858,IMPO19184,1
7859,IMPO14870,1
7860,IMPO14723,1
7861,IMPO13942,1
7862,IMPO11070,1
7863,IMP366065,1
7864,IMP843980,1
7865,IMP564318,1
7866,IMP643994,1
7867,IMP114480,1
7868,IMP642538,1
7869,IMP747140,1
7870,IMP369049,1
7871,IMPO15668,1
7872,IMPO17840,1
7873,IMPO10811,1
7874,IMP193381,1
7875,IMP189785,1
7876,IMP267773,1
7877,IMP391035,1
7878,IMP672344,1
7879,IMP640794,1
7880,IMP278369,1
7881,IMP694228,1
7882,IMP101341,1
7883,IMP195755,1
7884,IMP107442,1
7885,IMP245492,1
7886,IMP761850,1
7887,IMP300347,1
7888,IMP639428,1
7889,IMP642794,1
7890,IMPO15690,1
7891,IMP584321,1
7892,IMP581691,1
7893,IMP820272,1
7894,IMP446904,1
7895,IMP955788,1
7896,IMP204827,1
7897,IMP649981,1
7898,IMPO19565,1
7899,IMP650939,1
7900,IMPO19976,1
7901,IMPO19326,1
7902,IMPO18874,1
7903,IMPO10362,1
7904,IMPO19232,1
7905,IMPO18793,1
7906,IMPO16938,1
7907,IMP244625,1
7908,IMP717627,1
7909,IMP969358,1
7910,IMPO15706,1
7911,IMP565286,1
7912,IMP117342,1
7913,IMP528844,1
7914,IMP848406,1
7915,IMP129599,1
7916,IMP281996,1
7917,IMPO16632,1
7918,IMP152759,1
7919,IMP199404,1
7920,IMP602902,1
7921,IMP280217,1
7922,IMP666205,1
7923,IMP338937,1
7924,IMP717578,1
7925,IMP505746,1
7926,IMP227207,1
7927,IMP409174,1
7928,IMPO18893,1
7929,IMP834245,1
7930,IMPO18804,1
7931,IMPO16837,1
7932,IMPO18405,1
7933,IMPO12871,1
7934,IMPO18930,1
7935,IMPO19520,1
7936,IMPO13312,1
7937,IMPO13879,1
7938,IMPO15733,1
7939,IMP691536,1
7940,IMP674562,1
7941,IMP797472,1
7942,IMP727504,1
7943,IMP789018,1
7944,IMP407683,1
7945,IMP961567,1
7946,IMP108966,1
7947,IMP495682,1
7948,IMPO14120,1
7949,IMP303968,1
7950,IMP589520,1
7951,IMPO14078,1
7952,IMPO15686,1
7953,IMPO15092,1
7954,IMPO13464,1
7955,IMPO17320,1
7956,IMPO16877,1
7957,IMPO15922,1
7958,IMPO13384,1
7959,IMPO11618,1
7960,IMP223249,1
7961,IMPO14297,1
7962,IMP654119,1
7963,IMP932251,1
7964,IMP234804,1
7965,IMP784919,1
7966,IMP143297,1
7967,IMP625625,1
7968,IMP206441,1
7969,IMP562345,1
7970,IMP390689,1
7971,IMP797429,1
7972,IMP103505,1
7973,IMP529401,1
7974,IMP310645,1
7975,IMP346268,1
7976,IMP908092,1
7977,IMP361786,1
7978,IMP452052,1
7979,IMP848399,1
7980,IMP132404,1
7981,IMP176413,1
7982,IMP473210,1
7983,IMP751795,1
7984,IMP389674,1
7985,IMP889712,1
7986,IMPO17133,1
7987,IMPO10918,1
7988,IMP659903,1
7989,IMP816483,1
7990,IMP281733,1
7991,IMPO12787,1
7992,IMP820131,1
7993,IMPO19309,1
7994,IMPO16186,1
7995,IMPO16218,1
7996,IMPO12845,1
7997,IMPO19541,1
7998,IMPO16448,1
7999,IMPO14070,1
8000,IMP239143,1
8001,IMPO14689,1
8002,IMPO13813,1
8003,IMPO10572,1
8004,IMPO13434,1
8005,IMPO10480,1
8006,IMP891905,1
8007,IMP411227,1
8008,IMPO18459,1
8009,IMPO14600,1
8010,IMPO12765,1
8011,IMP975816,1
8012,IMP397487,1
8013,IMPO14275,1
8014,IMPO11810,1
8015,IMPO15187,1
8016,IMPO11557,1
8017,IMPO18314,1
8018,IMPO16215,1
8019,IMPO19211,1
8020,IMPO14612,1
8021,IMP944599,1
8022,IMP450591,1
8023,IMP101045,1
8024,IMP644713,1
8025,IMP407522,1
8026,IMP819960,1
8027,IMP666990,1
8028,IMP171211,1
8029,IMP333560,1
8030,IMP316722,1
8031,IMP286623,1
8032,IMPO17302,1
8033,IMPO10401,1
8034,IMPO17323,1
8035,IMPO16755,1
8036,IMPO15219,1
8037,IMPO17248,1
8038,IMPO10295,1
8039,IMPO15121,1
8040,IMP612318,1
8041,IMP273846,1
8042,IMP510272,1
8043,IMP216153,1
8044,IMP372758,1
8045,IMP575064,1
8046,IMP474028,1
8047,IMP341419,1
8048,IMP758868,1
8049,IMP803898,1
8050,IMP561597,1
8051,IMP662947,1
8052,IMP738054,1
8053,IMPO17745,1
8054,IMPO17703,1
8055,IMPO13639,1
8056,IMPO19864,1
8057,IMPO13416,1
8058,IMPO16156,1
8059,IMP796625,1
8060,IMP443453,1
8061,IMPO16910,1
8062,IMP784465,1
8063,IMP614682,1
8064,IMP315409,1
8065,IMP415648,1
8066,IMP235481,1
8067,IMP916518,1
8068,IMP369329,1
8069,IMPO10484,1
8070,IMPO12035,1
8071,IMP955412,1
8072,IMP152843,1
8073,IMP233723,1
8074,IMP918797,1
8075,IMP686839,1
8076,IMP269177,1
8077,IMP419311,1
8078,IMP901960,1
8079,IMP516781,1
8080,IMP340373,1
8081,IMPO14594,1
8082,IMP880497,1
8083,IMP363250,1
8084,IMP415873,1
8085,IMPO19011,1
8086,IMPO10322,1
8087,IMPO19121,1
8088,IMPO16671,1
8089,IMPO15684,1
8090,IMPO10929,1
8091,IMPO12838,1
8092,IMP239533,1
8093,IMPO14518,1
8094,IMPO19785,1
8095,IMPO10326,1
8096,IMPO17965,1
8097,IMPO16375,1
8098,IMPO18032,1
8099,IMPO14166,1
8100,IMPO10974,1
8101,IMPO18544,1
8102,IMP492167,1
8103,IMP328074,1
8104,IMP403866,1
8105,IMP227607,1
8106,IMP288663,1
8107,IMP897989,1
8108,IMP986425,1
8109,IMP709196,1
8110,IMPO15111,1
8111,IMPO12931,1
8112,IMPO15337,1
8113,IMP939168,1
8114,IMP697588,1
8115,IMP973083,1
8116,IMP813690,1
8117,IMP841781,1
8118,IMP572052,1
8119,IMP506124,1
8120,IMP935002,1
8121,IMP593177,1
8122,IMPO13503,1
8123,IMP842708,1
8124,IMP935501,1
8125,IMP564073,1
8126,IMP834627,1
8127,IMP116478,1
8128,IMPO11302,1
8129,IMPO19310,1
8130,IMP670244,1
8131,IMP876362,1
8132,IMP882614,1
8133,IMPO17996,1
8134,IMP425074,1
8135,IMP276165,1
8136,IMPO11161,1
8137,IMPO11866,1
8138,IMPO12722,1
8139,IMPO16861,1
8140,IMPO14056,1
8141,IMPO16128,1
8142,IMP698757,1
8143,IMPO14523,1
8144,IMPO17443,1
8145,IMPO16395,1
8146,IMPO16782,1
8147,IMPO15808,1
8148,IMPO14076,1
8149,IMPO17885,1
8150,IMP211899,1
8151,IMP428702,1
8152,IMP702827,1
8153,IMPO15031,1
8154,IMP967407,1
8155,IMP130322,1
8156,IMP193134,1
8157,IMP651121,1
8158,IMP946864,1
8159,IMP996023,1
8160,IMPO11459,1
8161,IMPO10293,1
8162,IMP264788,1
8163,IMPO19609,1
8164,IMPO13157,1
8165,IMPO10644,1
8166,IMPO19340,1
8167,IMPO15086,1
8168,IMP237308,1
8169,IMP462748,1
8170,IMP304102,1
8171,IMPO16485,1
8172,IMPO10821,1
8173,IMPO13026,1
8174,IMP720949,1
8175,IMP155550,1
8176,IMP775307,1
8177,IMPO17933,1
8178,IMPO17093,1
8179,IMPO12532,1
8180,IMPO16665,1
8181,IMPO15891,1
8182,IMPO18759,1
8183,IMPO14696,1
8184,IMPO13792,1
8185,IMPO19457,1
8186,IMP873785,1
8187,IMP978966,1
8188,IMP237019,1
8189,IMP125521,1
8190,IMP374094,1
8191,IMP601292,1
8192,IMP747034,1
8193,IMP595206,1
8194,IMPO10585,1
8195,IMP428969,1
8196,IMPO10374,1
8197,IMPO11269,1
8198,IMPO13036,1
8199,IMPO14265,1
8200,IMPO15238,1
8201,IMPO10677,1
8202,IMP616226,1
8203,IMP124483,1
8204,IMP538013,1
8205,IMP455544,1
8206,IMP784774,1
8207,IMP255120,1
8208,IMP989035,1
8209,IMP722661,1
8210,IMP219694,1
8211,IMP639119,1
8212,IMP833651,1
8213,IMP236041,1
8214,IMPO19550,1
8215,IMP210560,1
8216,IMP438268,1
8217,IMP357102,1
8218,IMP159754,1
8219,IMP441587,1
8220,IMP506771,1
8221,IMPO11238,1
8222,IMPO12946,1
8223,IMP814861,1
8224,IMPO17866,1
8225,IMPO16656,1
8226,IMPO19086,1
8227,IMPO12333,1
8228,IMPO11874,1
8229,IMPO12824,1
8230,IMPO17301,1
8231,IMP655461,1
8232,IMP551845,1
8233,IMP508241,1
8234,IMPO12173,1
8235,IMP542729,1
8236,IMP358695,1
8237,IMP182260,1
8238,IMP199358,1
8239,IMP851403,1
8240,IMP810018,1
8241,IMPO16082,1
8242,IMPO14468,1
8243,IMP938601,1
8244,IMPO17273,1
8245,IMPO19847,1
8246,IMPO13531,1
8247,IMPO16839,1
8248,IMPO14205,1
8249,IMPO13152,1
8250,IMPO18660,1
8251,IMPO15102,1
8252,IMPO10086,1
8253,IMP517902,1
8254,IMP236496,1
8255,IMP695366,1
8256,IMP988779,1
8257,IMPO19831,1
8258,IMPO11738,1
8259,IMPO17181,1
8260,IMPO17586,1
8261,IMPO12314,1
8262,IMPO10636,1
8263,IMPO11217,1
8264,IMPO18164,1
8265,IMPO16044,1
8266,IMPO10961,1
8267,IMP761866,1
8268,IMP840481,1
8269,IMP166955,1
8270,IMP444214,1
8271,IMP102108,1
8272,IMP377293,1
8273,IMP519104,1
8274,IMP440129,1
8275,IMP942147,1
8276,IMPO16312,1
8277,IMPO13903,1
8278,IMPO10621,1
8279,IMPO18493,1
8280,IMP401124,1
8281,IMP805116,1
8282,IMP347300,1
8283,IMP751640,1
8284,IMP624309,1
8285,IMP825703,1
8286,IMP803760,1
8287,IMP330368,1
8288,IMP642568,1
8289,IMP785000,1
8290,IMP935803,1
8291,IMP665461,1
8292,IMP289536,1
8293,IMP415161,1
8294,IMP995753,1
8295,IMP137101,1
8296,IMP752077,1
8297,IMP711196,1
8298,IMP381748,1
8299,IMP576488,1
8300,IMP402135,1
8301,IMP259828,1
8302,IMP977601,1
8303,IMP356035,1
8304,IMP788786,1
8305,IMP524345,1
8306,IMP781487,1
8307,IMP273541,1
8308,IMP744685,1
8309,IMP436997,1
8310,IMPO12873,1
8311,IMPO12720,1
8312,IMP975360,1
8313,IMP158677,1
8314,IMP439299,1
8315,IMP100617,1
8316,IMP702902,1
8317,IMP429624,1
8318,IMP607530,1
8319,IMP602000,1
8320,IMP958798,1
8321,IMP175383,1
8322,IMP837693,1
8323,IMPO13913,1
8324,IMPO15680,1
8325,IMPO11102,1
8326,IMPO16846,1
8327,IMPO18997,1
8328,IMPO17990,1
8329,IMPO16363,1
8330,IMPO13266,1
8331,IMPO12157,1
8332,IMPO18967,1
8333,IMPO13283,1
8334,IMPO18646,1
8335,IMPO11589,1
8336,IMPO13952,1
8337,IMPO10196,1
8338,IMPO13239,1
8339,IMPO12281,1
8340,IMPO11836,1
8341,IMPO17459,1
8342,IMPO10119,1
8343,IMPO11447,1
8344,IMP537987,1
8345,IMPO18919,1
8346,IMPO18800,1
8347,IMPO19341,1
8348,IMPO11019,1
8349,IMPO14879,1
8350,IMPO15265,1
8351,IMPO12538,1
8352,IMP726719,1
8353,IMP943226,1
8354,IMP593203,1
8355,IMP406906,1
8356,IMP360787,1
8357,IMP698648,1
8358,IMP390037,1
8359,IMP596854,1
8360,IMP462176,1
8361,IMP350955,1
8362,IMP881674,1
8363,IMP850369,1
8364,IMP355679,1
8365,IMP580461,1
8366,IMP482151,1
8367,IMP574751,1
8368,IMP350967,1
8369,IMP655053,1
8370,IMP900667,1
8371,IMP949180,1
8372,IMP791425,1
8373,IMP585779,1
8374,IMPO11228,1
8375,IMP371772,1
8376,IMPO10476,1
8377,IMP988529,1
8378,IMP945329,1
8379,IMP323920,1
8380,IMP600234,1
8381,IMP950266,1
8382,IMP983495,1
8383,IMP368789,1
8384,IMPO14175,1
8385,IMP280132,1
8386,IMP534781,1
8387,IMP560234,1
8388,IMP375653,1
8389,IMP396803,1
8390,IMPO12302,1
8391,IMPO10524,1
8392,IMPO17717,1
8393,IMPO10939,1
8394,IMP852685,1
8395,IMP958102,1
8396,IMP731795,1
8397,IMP397439,1
8398,IMP250406,1
8399,IMP337218,1
8400,IMP242197,1
8401,IMP312912,1
8402,IMP923827,1
8403,IMPO14101,1
8404,IMPO12016,1
8405,IMPO17247,1
8406,IMPO12356,1
8407,IMPO15586,1
8408,IMPO19772,1
8409,IMPO10745,1
8410,IMPO18435,1
8411,IMPO19463,1
8412,IMPO16488,1
