,TARIFF.CODE&&ORIGIN.CODE,TARIFF.CODE&&ORIGIN.CODE_illicit_Qsum,TARIFF.CODE&&ORIGIN.CODE_illicit_Qrate
19715,9030890000&&CNTRY656,0,0
19716,8702902099&&CNTRY364,0,0
19717,3307900000&&CNTRY554,0,2
19718,2810000000&&CNTRY316,0,0
19719,8703321922&&CNTRY278,0,0
19720,5610000000&&CNTRY884,0,0
19721,6603200000&&CNTRY656,0,2
19722,8421210023&&CNTRY438,0,0
19723,4810000000&&CNTRY264,0,0
19724,6214900000&&CNTRY994,0,0
19725,8703222200&&CNTRY576,0,0
19726,8428100000&&CNTRY562,0,0
19727,8212100000&&CNTRY819,0,0
19728,4802570000&&CNTRY454,0,0
19729,3916100000&&CNTRY622,0,2
19730,8702902099&&CNTRY756,0,0
19731,8452300000&&CNTRY765,0,0
19732,8414900000&&CNTRY376,0,0
19733,2800000000&&CNTRY562,0,0
19734,9031900000&&CNTRY680,0,2
19735,4819200000&&CNTRY988,0,0
19736,5010000000&&CNTRY680,0,2
19737,2915210000&&CNTRY680,0,0
19738,3823110000&&CNTRY825,0,0
19739,8418100011&&CNTRY745,0,0
19740,3903900000&&CNTRY316,0,0
19741,2914110000&&CNTRY759,0,0
19742,8429190000&&CNTRY884,0,0
19743,9015900000&&CNTRY491,0,2
19744,8421210023&&CNTRY656,0,0
19745,2106909091&&CNTRY277,0,0
19746,9015900000&&CNTRY398,0,2
19747,8504320000&&CNTRY759,0,0
19748,2306900000&&CNTRY311,0,0
19749,8512300000&&CNTRY652,0,0
19750,2710193100&&CNTRY959,0,2
19751,9102290000&&CNTRY884,0,0
19752,2501001000&&CNTRY473,0,0
19753,2401200000&&CNTRY576,0,0
19754,8703332100&&CNTRY873,0,0
19755,7321810000&&CNTRY364,0,0
19756,402101000&&CNTRY747,0,0
19757,7507120000&&CNTRY277,0,0
19758,7323999000&&CNTRY528,0,2
19759,4418200000&&CNTRY846,0,2
19760,8471600069&&CNTRY656,0,0
19761,3913900000&&CNTRY216,0,0
19762,5204200000&&CNTRY343,0,0
19763,4205009099&&CNTRY980,0,0
19764,5208229600&&CNTRY701,0,2
19765,6302210000&&CNTRY644,0,0
19766,1901901100&&CNTRY376,0,0
19767,8517620037&&CNTRY576,0,0
19768,8536109001&&CNTRY680,0,0
19769,2840191000&&CNTRY825,0,0
19770,3910000010&&CNTRY994,0,2
19771,4821909000&&CNTRY390,0,0
19772,3212100000&&CNTRY113,0,0
19773,8471607001&&CNTRY527,0,2
19774,5806390090&&CNTRY680,0,0
19775,8443999030&&CNTRY184,0,0
19776,3901909090&&CNTRY976,0,2
19777,7204290000&&CNTRY652,0,0
19778,3210009019&&CNTRY994,0,0
19779,4801000009&&CNTRY994,0,0
19780,8484100000&&CNTRY615,0,0
19781,2827398599&&CNTRY881,0,0
19782,8536101001&&CNTRY837,0,0
19783,6903209090&&CNTRY920,0,0
19784,4805300000&&CNTRY994,0,0
19785,7009100009&&CNTRY317,0,0
19786,5514290000&&CNTRY980,0,2
19787,7008008900&&CNTRY825,0,0
19788,9020000002&&CNTRY881,0,0
19789,3301299190&&CNTRY376,0,0
19790,7326909499&&CNTRY825,0,0
19791,8544429011&&CNTRY166,0,0
19792,8536500500&&CNTRY976,0,0
19793,3214101099&&CNTRY859,0,2
19794,8467990000&&CNTRY454,0,0
19795,3506910000&&CNTRY491,0,2
19796,8514900000&&CNTRY846,0,0
19797,2903110000&&CNTRY873,0,0
19798,3903200000&&CNTRY349,0,0
19799,8418300031&&CNTRY930,0,2
19800,8708930000&&CNTRY527,0,0
19801,4811900099&&CNTRY713,0,0
19802,7005100000&&CNTRY701,0,2
19803,8517180000&&CNTRY276,0,2
19804,8704100019&&CNTRY184,0,0
19805,8467920000&&CNTRY252,0,0
19806,4805240000&&CNTRY429,0,0
19807,7210120000&&CNTRY713,0,0
19808,9020000000&&CNTRY491,0,2
19809,8703231119&&CNTRY385,0,0
19810,8412900000&&CNTRY959,0,0
19811,4820909000&&CNTRY277,0,0
19812,2207201000&&CNTRY527,0,0
19813,7210500000&&CNTRY334,0,0
19814,8703231221&&CNTRY747,0,2
19815,2833220000&&CNTRY846,0,0
19816,1302200000&&CNTRY680,0,0
19817,2506100000&&CNTRY454,0,0
19818,3904210000&&CNTRY994,0,0
19819,8476900000&&CNTRY491,0,0
19820,8308100000&&CNTRY920,0,0
19821,303790000&&CNTRY874,0,0
19822,6207910000&&CNTRY262,0,2
19823,3004900000&&CNTRY328,0,0
19824,3824909795&&CNTRY747,0,2
19825,3823199009&&CNTRY917,0,0
19826,8512309002&&CNTRY263,0,0
19827,7318159050&&CNTRY323,0,0
19828,8716800009&&CNTRY654,0,0
19829,8518109500&&CNTRY215,0,0
19830,9032890010&&CNTRY825,0,0
19831,7302109000&&CNTRY485,0,2
19832,9021101099&&CNTRY994,0,0
19833,8205598009&&CNTRY527,0,2
19834,8536699010&&CNTRY277,0,0
19835,9503003500&&CNTRY615,0,0
19836,1902401000&&CNTRY429,0,0
19837,8308100000&&CNTRY123,0,0
19838,8536490090&&CNTRY652,0,0
19839,8516299900&&CNTRY123,0,0
19840,5401101200&&CNTRY321,0,0
19841,2402900009&&CNTRY284,0,0
19842,9018908470&&CNTRY680,0,0
19843,9405109199&&CNTRY139,0,2
19844,7212300090&&CNTRY140,0,0
19845,5209420000&&CNTRY138,0,2
19846,4819200020&&CNTRY825,0,0
19847,5208599000&&CNTRY866,0,0
19848,7320909000&&CNTRY866,0,2
19849,8424819900&&CNTRY389,0,2
19850,8536908591&&CNTRY454,0,0
19851,8481209000&&CNTRY263,0,0
19852,8409990001&&CNTRY976,0,0
19853,8504318090&&CNTRY376,0,0
19854,5402480000&&CNTRY123,0,0
19855,8536500500&&CNTRY689,0,0
19856,8703219030&&CNTRY837,0,0
19857,8704213950&&CNTRY994,0,2
19858,6505009099&&CNTRY429,0,2
19859,8537109100&&CNTRY915,0,0
19860,8442500000&&CNTRY376,0,2
19861,7325991000&&CNTRY321,0,0
19862,808100000&&CNTRY654,0,2
19863,8703242100&&CNTRY480,0,2
19864,8541400000&&CNTRY473,0,2
19865,8212200000&&CNTRY328,0,0
19866,8703231119&&CNTRY215,0,0
19867,8703331226&&CNTRY527,0,2
19868,1901900099&&CNTRY252,0,0
19869,9616100000&&CNTRY939,0,0
19870,2836990000&&CNTRY133,0,0
19871,2102100000&&CNTRY125,0,0
19872,2918140000&&CNTRY756,0,0
19873,2710191900&&CNTRY349,0,0
19874,7208510000&&CNTRY321,0,0
19875,5901900000&&CNTRY846,0,0
19876,8528731900&&CNTRY216,0,0
19877,7610100000&&CNTRY846,0,0
19878,2929100000&&CNTRY316,0,2
19879,302640000&&CNTRY863,0,2
19880,1515909000&&CNTRY984,0,0
19881,8426190000&&CNTRY939,0,0
19882,6310900091&&CNTRY409,0,0
19883,8418999039&&CNTRY976,0,0
19884,8482109000&&CNTRY866,0,0
19885,8452900009&&CNTRY322,0,0
19886,7321119091&&CNTRY576,0,0
19887,8424813000&&CNTRY184,0,2
19888,8523511090&&CNTRY825,0,0
19889,3820000000&&CNTRY689,0,0
19890,9032200000&&CNTRY917,0,2
19891,7304900000&&CNTRY555,0,2
19892,2819100000&&CNTRY830,0,0
19893,6201990099&&CNTRY429,0,2
19894,2902190009&&CNTRY234,0,0
19895,8536201090&&CNTRY680,0,0
19896,7320208510&&CNTRY920,0,0
19897,901210005&&CNTRY125,0,2
19898,3006500000&&CNTRY618,0,0
19899,3824780000&&CNTRY765,0,0
19900,6403593900&&CNTRY994,0,0
19901,9031803809&&CNTRY915,0,0
19902,4810998099&&CNTRY562,0,0
19903,6208220003&&CNTRY376,0,0
19904,9405403590&&CNTRY264,0,0
19905,4407920000&&CNTRY759,0,0
19906,2005208001&&CNTRY994,0,0
19907,8483908900&&CNTRY654,0,0
19908,3215190000&&CNTRY277,0,0
19909,5807909010&&CNTRY680,0,2
19910,9506620009&&CNTRY976,0,0
19911,8514400000&&CNTRY959,0,0
19912,710210000&&CNTRY123,0,0
19913,8536508096&&CNTRY562,0,2
19914,9018905093&&CNTRY527,0,2
19915,8483608002&&CNTRY485,0,0
19916,8481309909&&CNTRY407,0,0
19917,3214101000&&CNTRY215,0,0
19918,9620000000&&CNTRY263,0,0
19919,3824400000&&CNTRY770,0,0
19920,5506300000&&CNTRY915,0,0
19921,8470100000&&CNTRY448,0,0
19922,8544190000&&CNTRY393,0,2
19923,2916310000&&CNTRY252,0,0
19924,4810920092&&CNTRY576,0,0
19925,8703242100&&CNTRY554,0,2
19926,8703331226&&CNTRY140,0,0
19927,7304230000&&CNTRY125,0,2
19928,808100000&&CNTRY644,0,0
19929,8544200000&&CNTRY234,0,0
19930,9032890000&&CNTRY558,0,0
19931,8466200000&&CNTRY680,0,0
19932,8544420000&&CNTRY284,0,0
19933,3500000000&&CNTRY680,0,2
19934,3403990000&&CNTRY759,0,0
19935,3810100000&&CNTRY825,0,0
19936,6403400041&&CNTRY322,0,0
19937,7307920000&&CNTRY830,0,0
19938,8443390000&&CNTRY654,0,2
19939,8441100000&&CNTRY454,0,0
19940,4418900000&&CNTRY680,0,0
19941,8413919000&&CNTRY376,0,0
19942,8516800000&&CNTRY454,0,2
19943,8425490000&&CNTRY759,0,0
19944,7208900000&&CNTRY407,0,2
19945,8523590000&&CNTRY652,0,2
19946,3810000000&&CNTRY576,0,0
19947,8703321922&&CNTRY771,0,0
19948,8518500000&&CNTRY654,0,0
19949,8501100000&&CNTRY277,0,2
19950,8477100000&&CNTRY415,0,0
19951,8481200000&&CNTRY546,0,0
19952,8429590000&&CNTRY759,0,2
19953,404100000&&CNTRY385,0,0
19954,4805240000&&CNTRY153,0,2
19955,6406200000&&CNTRY133,0,0
19956,8708999791&&CNTRY825,0,0
19957,8534001900&&CNTRY652,0,0
19958,4811900089&&CNTRY930,0,2
19959,6402190000&&CNTRY884,0,2
19960,8003000010&&CNTRY485,0,0
19961,5605000001&&CNTRY995,0,0
19962,8708299009&&CNTRY915,0,0
19963,7612902001&&CNTRY480,0,0
19964,6116102000&&CNTRY771,0,0
19965,8704219950&&CNTRY930,0,2
19966,5203000000&&CNTRY976,0,0
19967,9001402000&&CNTRY654,0,2
19968,3924100000&&CNTRY770,0,0
19969,7216100000&&CNTRY123,0,0
19970,7907000030&&CNTRY976,0,0
19971,2931908001&&CNTRY652,0,0
19972,9031908500&&CNTRY125,0,0
19973,5911901020&&CNTRY756,0,2
19974,3402190099&&CNTRY323,0,0
19975,1202420000&&CNTRY554,0,0
19976,9603909999&&CNTRY716,0,0
19977,8414808091&&CNTRY795,0,0
19978,2710201190&&CNTRY615,0,0
19979,8542399090&&CNTRY562,0,0
19980,8536101001&&CNTRY123,0,0
19981,5209420000&&CNTRY930,0,0
19982,8708309903&&CNTRY976,0,2
19983,3004900019&&CNTRY615,0,0
19984,8471490000&&CNTRY994,0,0
19985,7410210000&&CNTRY795,0,0
19986,6116108000&&CNTRY976,0,0
19987,3301294199&&CNTRY866,0,0
19988,8715009000&&CNTRY562,0,0
19989,4810190000&&CNTRY138,0,0
19990,8431430000&&CNTRY866,0,0
19991,9603900000&&CNTRY915,0,0
19992,2002902000&&CNTRY376,0,0
19993,8541600000&&CNTRY527,0,0
19994,7603200000&&CNTRY554,0,0
19995,8703231119&&CNTRY378,0,0
19996,8516720000&&CNTRY389,0,2
19997,2915900000&&CNTRY884,0,0
19998,7007210000&&CNTRY984,0,0
19999,7901200000&&CNTRY874,0,0
20000,7604210000&&CNTRY959,0,2
20001,4802570000&&CNTRY554,0,2
20002,7603200000&&CNTRY576,0,2
20003,6207110000&&CNTRY576,0,0
20004,8465990000&&CNTRY759,0,2
20005,9018120000&&CNTRY480,0,2
20006,8308900000&&CNTRY656,0,0
20007,9405920000&&CNTRY975,0,0
20008,8438800000&&CNTRY656,0,0
20009,8447900000&&CNTRY264,0,0
20010,8703222100&&CNTRY863,0,2
20011,2207100000&&CNTRY713,0,0
20012,8705900000&&CNTRY277,0,0
20013,3912390000&&CNTRY618,0,0
20014,8704321920&&CNTRY150,0,0
20015,2501001000&&CNTRY376,0,2
20016,712909010&&CNTRY317,0,2
20017,8703229090&&CNTRY364,0,2
20018,6211421009&&CNTRY445,0,2
20019,8417201000&&CNTRY528,0,0
20020,8414208000&&CNTRY316,0,2
20021,4008219000&&CNTRY994,0,0
20022,8536699090&&CNTRY709,0,2
20023,5516130000&&CNTRY140,0,0
20024,2714900099&&CNTRY959,0,0
20025,8903101000&&CNTRY770,0,0
20026,4403209900&&CNTRY376,0,0
20027,3814009001&&CNTRY652,0,0
20028,8529909790&&CNTRY995,0,2
20029,5205120001&&CNTRY976,0,0
20030,8422400009&&CNTRY485,0,0
20031,5513490009&&CNTRY123,0,0
20032,8545200000&&CNTRY123,0,0
20033,6109100009&&CNTRY456,0,2
20034,8702102029&&CNTRY770,0,0
20035,8703331124&&CNTRY747,0,0
20036,8714190000&&CNTRY343,0,2
20037,9603210000&&CNTRY680,1,2
20038,9018900000&&CNTRY654,0,2
20039,4011500000&&CNTRY747,0,2
20040,8431430000&&CNTRY334,0,0
20041,8704212025&&CNTRY837,0,0
20042,8712000019&&CNTRY429,0,0
20043,2101110019&&CNTRY376,0,0
20044,8703332900&&CNTRY770,0,0
20045,3004500000&&CNTRY653,0,0
20046,8468800000&&CNTRY216,0,2
20047,1704100000&&CNTRY113,0,2
20048,8716909000&&CNTRY653,0,0
20049,8703242900&&CNTRY975,0,0
20050,9506400000&&CNTRY830,0,2
20051,7307910000&&CNTRY830,0,0
20052,8517610000&&CNTRY976,0,2
20053,8540120000&&CNTRY959,0,0
20054,3004400000&&CNTRY701,0,0
20055,8433900000&&CNTRY264,0,0
20056,3808911092&&CNTRY846,0,0
20057,1901100000&&CNTRY976,0,0
20058,3923290000&&CNTRY959,0,0
20059,8517620000&&CNTRY713,0,0
20060,8517120000&&CNTRY409,0,0
20061,7606129000&&CNTRY378,0,0
20062,4901100000&&CNTRY234,0,0
20063,4810000000&&CNTRY322,0,0
20064,8516720000&&CNTRY830,0,0
20065,8415100019&&CNTRY321,0,0
20066,8421210023&&CNTRY884,0,0
20067,8501610000&&CNTRY825,0,2
20068,8708290000&&CNTRY138,0,0
20069,8704900099&&CNTRY436,0,2
20070,8720000000&&CNTRY264,0,2
20071,8544420000&&CNTRY622,0,0
20072,6209900000&&CNTRY747,0,2
20073,9603210000&&CNTRY984,0,0
20074,4810130010&&CNTRY615,0,0
20075,3917320009&&CNTRY445,0,0
20076,8205700000&&CNTRY994,0,0
20077,2930401000&&CNTRY994,0,0
20078,5801220002&&CNTRY976,0,0
20079,4819100000&&CNTRY445,0,0
20080,8462211000&&CNTRY171,0,0
20081,3920992800&&CNTRY390,0,0
20082,7326909819&&CNTRY415,0,0
20083,8536901099&&CNTRY930,0,0
20084,1602311900&&CNTRY976,0,0
20085,7318153090&&CNTRY825,0,0
20086,4010320009&&CNTRY215,0,0
20087,6406906000&&CNTRY975,0,0
20088,8205909000&&CNTRY759,0,0
20089,8512200099&&CNTRY701,0,0
20090,9024101900&&CNTRY863,0,0
20091,501000000&&CNTRY376,0,0
20092,9029203800&&CNTRY252,0,0
20093,4821109000&&CNTRY277,0,0
20094,6108920003&&CNTRY379,0,2
20095,6205200009&&CNTRY618,0,0
20096,8506808009&&CNTRY994,0,0
20097,8716310000&&CNTRY321,0,0
20098,5107205900&&CNTRY713,0,0
20099,8526920009&&CNTRY562,0,0
20100,8452290001&&CNTRY335,0,2
20101,3906100009&&CNTRY846,0,0
20102,8431310001&&CNTRY881,0,0
20103,6106100009&&CNTRY881,0,0
20104,8512200092&&CNTRY701,0,2
20105,8460219000&&CNTRY125,0,0
20106,8536303000&&CNTRY994,0,0
20107,6104620003&&CNTRY415,0,0
20108,8716398090&&CNTRY863,0,0
20109,304894900&&CNTRY390,0,0
20110,6403999600&&CNTRY785,0,2
20111,8203300000&&CNTRY562,0,0
20112,1200000000&&CNTRY113,0,2
20113,2204290000&&CNTRY713,0,0
20114,8513100000&&CNTRY364,0,0
20115,8708700000&&CNTRY759,0,0
20116,8483100000&&CNTRY713,0,0
20117,8704211924&&CNTRY407,0,2
20118,3921110000&&CNTRY323,0,0
20119,5404190000&&CNTRY881,0,0
20120,8703232232&&CNTRY546,0,0
20121,6116920094&&CNTRY873,0,0
20122,4000000000&&CNTRY262,0,2
20123,8529100000&&CNTRY881,0,0
20124,3214101000&&CNTRY150,0,0
20125,8711209000&&CNTRY153,0,0
20126,3102210000&&CNTRY276,0,2
20127,8711101000&&CNTRY378,0,0
20128,2526200000&&CNTRY656,0,0
20129,8523290000&&CNTRY321,0,0
20130,8207190000&&CNTRY349,0,0
20131,9506190000&&CNTRY385,0,0
20132,7314310000&&CNTRY321,0,0
20133,8516400000&&CNTRY133,0,0
20134,3907910000&&CNTRY881,0,0
20135,8477900000&&CNTRY322,0,2
20136,8438100000&&CNTRY436,0,2
20137,7310210000&&CNTRY171,0,0
20138,8421210022&&CNTRY959,0,0
20139,3307490000&&CNTRY168,0,0
20140,3500000000&&CNTRY615,0,0
20141,3926909099&&CNTRY562,0,2
20142,8703332900&&CNTRY263,0,0
20143,5801100000&&CNTRY562,0,0
20144,8427200000&&CNTRY759,0,0
20145,2940000000&&CNTRY277,0,0
20146,8214200000&&CNTRY389,0,0
20147,8527120000&&CNTRY709,0,0
20148,2836500000&&CNTRY184,0,2
20149,4418400000&&CNTRY277,0,0
20150,8443990000&&CNTRY764,0,0
20151,4418400000&&CNTRY454,0,2
20152,5603120000&&CNTRY393,0,2
20153,8703232225&&CNTRY379,0,0
20154,8462390000&&CNTRY436,0,2
20155,910910000&&CNTRY364,0,2
20156,8302410000&&CNTRY884,0,0
20157,3403990000&&CNTRY576,0,0
20158,9603901000&&CNTRY962,0,2
20159,8507600000&&CNTRY656,0,0
20160,4821101000&&CNTRY759,0,0
20161,8483109509&&CNTRY216,0,2
20162,5804109000&&CNTRY976,0,0
20163,2941100001&&CNTRY713,0,0
20164,8547900003&&CNTRY316,0,0
20165,8483109501&&CNTRY376,0,0
20166,6302600010&&CNTRY859,0,2
20167,7315810000&&CNTRY656,0,0
20168,7418200009&&CNTRY680,0,0
20169,8421990020&&CNTRY485,0,2
20170,2835250009&&CNTRY846,0,0
20171,5209390000&&CNTRY138,0,0
20172,4420101900&&CNTRY652,0,0
20173,8418501900&&CNTRY652,0,2
20174,8423300000&&CNTRY652,0,2
20175,7005293509&&CNTRY819,0,0
20176,6203423103&&CNTRY335,0,0
20177,3901209000&&CNTRY881,0,0
20178,8504108001&&CNTRY123,0,0
20179,8703321943&&CNTRY884,0,0
20180,4107921010&&CNTRY748,0,2
20181,8512200092&&CNTRY615,0,0
20182,2849200000&&CNTRY994,0,0
20183,8542319090&&CNTRY976,0,0
20184,7113190090&&CNTRY454,0,0
20185,8542319030&&CNTRY837,0,0
20186,5402330000&&CNTRY456,0,0
20187,2941900009&&CNTRY689,0,2
20188,2914700009&&CNTRY317,0,0
20189,2009809087&&CNTRY764,0,0
20190,8471500059&&CNTRY558,0,2
20191,7606129000&&CNTRY376,1,2
20192,2905420000&&CNTRY323,0,0
20193,6211200000&&CNTRY959,0,0
20194,7323100000&&CNTRY652,0,0
20195,3907990000&&CNTRY759,0,0
20196,8422900000&&CNTRY994,0,0
20197,6510000000&&CNTRY654,0,2
20198,8480490000&&CNTRY747,0,0
20199,6810190000&&CNTRY653,0,2
20200,4011200000&&CNTRY988,0,0
20201,8504220000&&CNTRY654,0,2
20202,3920490049&&CNTRY398,0,0
20203,8703242900&&CNTRY389,0,0
20204,3923900000&&CNTRY759,0,0
20205,9710000000&&CNTRY376,0,0
20206,7325991000&&CNTRY576,0,2
20207,3920200021&&CNTRY680,0,0
20208,8702902099&&CNTRY837,0,0
20209,6307200000&&CNTRY150,0,0
20210,9405500000&&CNTRY322,0,0
20211,8441900000&&CNTRY680,0,2
20212,301990000&&CNTRY709,0,0
20213,8428900000&&CNTRY975,0,0
20214,8703241135&&CNTRY637,0,2
20215,3802100000&&CNTRY863,0,0
20216,403900099&&CNTRY656,0,2
20217,8411990000&&CNTRY188,0,0
20218,5204200000&&CNTRY653,0,2
20219,9405100000&&CNTRY825,0,2
20220,8421910000&&CNTRY759,0,2
20221,8418300031&&CNTRY615,0,2
20222,2522200000&&CNTRY659,0,0
20223,8703232232&&CNTRY915,0,0
20224,4016990000&&CNTRY576,0,0
20225,3925900000&&CNTRY825,0,0
20226,2530900000&&CNTRY680,0,0
20227,8703232232&&CNTRY407,0,0
20228,7418190000&&CNTRY454,0,0
20229,8711901000&&CNTRY264,0,0
20230,2710111000&&CNTRY830,0,0
20231,7210700071&&CNTRY873,0,0
20232,6310100011&&CNTRY262,0,0
20233,9030900000&&CNTRY454,0,0
20234,8483100000&&CNTRY680,0,2
20235,3820000000&&CNTRY701,0,0
20236,2208400000&&CNTRY988,0,2
20237,9018900000&&CNTRY748,0,0
20238,9114900099&&CNTRY171,0,2
20239,7317006040&&CNTRY689,0,2
20240,5603921000&&CNTRY846,0,0
20241,9404299000&&CNTRY485,0,0
20242,8422190001&&CNTRY994,0,0
20243,8516900090&&CNTRY376,0,0
20244,8514300091&&CNTRY335,0,0
20245,5210410000&&CNTRY881,0,0
20246,3810909001&&CNTRY994,0,2
20247,8531204000&&CNTRY415,0,2
20248,3824905000&&CNTRY558,0,0
20249,8703329091&&CNTRY171,0,0
20250,7604109000&&CNTRY994,0,0
20251,8533210000&&CNTRY819,0,0
20252,8472907092&&CNTRY263,0,0
20253,6117808049&&CNTRY316,0,0
20254,8544200099&&CNTRY976,0,0
20255,3920610000&&CNTRY125,0,0
20256,8504403019&&CNTRY881,0,2
20257,3506100000&&CNTRY438,0,0
20258,5807101090&&CNTRY846,0,0
20259,8479902000&&CNTRY376,0,2
20260,4819500000&&CNTRY825,0,0
20261,3506100000&&CNTRY652,0,0
20262,8302300000&&CNTRY881,0,0
20263,4801000001&&CNTRY680,0,0
20264,4805910099&&CNTRY140,0,0
20265,6204629009&&CNTRY680,0,0
20266,8536501996&&CNTRY994,0,0
20267,4202329009&&CNTRY554,0,0
20268,9032900000&&CNTRY454,0,0
20269,8544300010&&CNTRY615,0,0
20270,3208209090&&CNTRY819,0,0
20271,2710196899&&CNTRY825,0,0
20272,5401101200&&CNTRY140,0,0
20273,2001909799&&CNTRY615,0,0
20274,8207403000&&CNTRY994,0,0
20275,3820000000&&CNTRY454,0,0
20276,5208310000&&CNTRY454,0,0
20277,8803300000&&CNTRY615,0,0
20278,8442500000&&CNTRY680,0,0
20279,4811900099&&CNTRY436,0,0
20280,3824909000&&CNTRY917,0,0
20281,8301400000&&CNTRY277,0,0
20282,8419900000&&CNTRY680,0,0
20283,4101500000&&CNTRY407,0,0
20284,6001220000&&CNTRY759,0,0
20285,3920490049&&CNTRY454,0,0
20286,8703222900&&CNTRY984,0,0
20287,8487900000&&CNTRY284,0,0
20288,8472900000&&CNTRY277,0,0
20289,6404200022&&CNTRY984,0,2
20290,8467110000&&CNTRY140,0,2
20291,7604210000&&CNTRY846,0,0
20292,1701999000&&CNTRY376,0,0
20293,6904100000&&CNTRY216,0,0
20294,8470000000&&CNTRY316,0,0
20295,8443310000&&CNTRY770,0,0
20296,2836500000&&CNTRY262,0,0
20297,6103290000&&CNTRY863,0,0
20298,8703231923&&CNTRY113,0,0
20299,8425420000&&CNTRY528,0,0
20300,8414900000&&CNTRY277,0,0
20301,6211390000&&CNTRY473,0,2
20302,7307990000&&CNTRY748,0,2
20303,8703321922&&CNTRY351,0,0
20304,8539220000&&CNTRY448,0,0
20305,1516200021&&CNTRY884,0,0
20306,8703232124&&CNTRY140,0,0
20307,8431310000&&CNTRY376,0,2
20308,3919100000&&CNTRY884,0,0
20309,2002909000&&CNTRY215,0,0
20310,8517620000&&CNTRY654,0,0
20311,3917239000&&CNTRY234,0,0
20312,6201930008&&CNTRY701,0,2
20313,8704219950&&CNTRY652,1,2
20314,8544421010&&CNTRY995,0,0
20315,6406909093&&CNTRY123,0,0
20316,8539319001&&CNTRY139,0,0
20317,4016999110&&CNTRY825,0,0
20318,8708919907&&CNTRY994,0,0
20319,2005208001&&CNTRY618,0,0
20320,406401000&&CNTRY562,0,2
20321,2523210000&&CNTRY846,0,0
20322,7317008010&&CNTRY216,0,2
20323,6704110000&&CNTRY140,0,0
20324,8544300010&&CNTRY652,0,0
20325,3902300000&&CNTRY654,0,2
20326,8544499530&&CNTRY825,0,0
20327,8463300000&&CNTRY976,0,0
20328,4106229000&&CNTRY215,0,0
20329,2520200000&&CNTRY976,0,0
20330,8703329015&&CNTRY994,0,0
20331,8542329010&&CNTRY680,0,0
20332,8483402900&&CNTRY994,0,0
20333,8203300000&&CNTRY323,0,0
20334,9405409949&&CNTRY866,0,0
20335,7326909887&&CNTRY252,0,2
20336,8481309100&&CNTRY554,0,0
20337,3815199000&&CNTRY713,0,0
20338,8704219911&&CNTRY123,0,0
20339,8413308010&&CNTRY771,0,2
20340,8505199000&&CNTRY123,0,0
20341,7010907112&&CNTRY716,0,0
20342,7324100000&&CNTRY652,0,0
20343,2710193200&&CNTRY264,0,0
20344,6310100011&&CNTRY984,0,0
20345,2207209000&&CNTRY277,0,0
20346,603110000&&CNTRY125,0,0
20347,8419900000&&CNTRY576,0,0
20348,2920900000&&CNTRY759,0,0
20349,8481400000&&CNTRY263,0,0
20350,8703331226&&CNTRY263,0,0
20351,7304399000&&CNTRY555,0,2
20352,7606119000&&CNTRY448,0,0
20353,9600000000&&CNTRY984,0,0
20354,3003400000&&CNTRY168,0,0
20355,8518290000&&CNTRY454,0,2
20356,4202110010&&CNTRY680,0,0
20357,2833190000&&CNTRY364,0,0
20358,8452290000&&CNTRY680,0,0
20359,4418200000&&CNTRY125,0,0
20360,2309909000&&CNTRY680,0,0
20361,8703242900&&CNTRY276,0,0
20362,8703210011&&CNTRY652,0,0
20363,8708700000&&CNTRY939,0,0
20364,3004200000&&CNTRY615,0,0
20365,8525800000&&CNTRY555,0,0
20366,6911100000&&CNTRY939,0,0
20367,8716809000&&CNTRY438,0,0
20368,3907100000&&CNTRY976,0,0
20369,2820000000&&CNTRY881,0,0
20370,4813100000&&CNTRY615,0,0
20371,8409910000&&CNTRY759,0,0
20372,8704900099&&CNTRY653,0,0
20373,8480600000&&CNTRY407,0,0
20374,4010110000&&CNTRY491,0,0
20375,8432800000&&CNTRY765,0,2
20376,5901100000&&CNTRY618,0,2
20377,8480490000&&CNTRY184,0,0
20378,1513110000&&CNTRY263,0,0
20379,9603400000&&CNTRY765,0,0
20380,1904200021&&CNTRY709,0,0
20381,8705400000&&CNTRY656,0,0
20382,2922430000&&CNTRY994,0,0
20383,8703900000&&CNTRY644,0,0
20384,8703322100&&CNTRY576,0,0
20385,2520200000&&CNTRY747,0,0
20386,8481300000&&CNTRY252,0,2
20387,8415100011&&CNTRY334,0,0
20388,8421390000&&CNTRY680,0,0
20389,1105200000&&CNTRY995,0,2
20390,8421290000&&CNTRY644,0,0
20391,8517180000&&CNTRY915,0,0
20392,8438100000&&CNTRY959,0,0
20393,2835250000&&CNTRY480,0,2
20394,6203499099&&CNTRY438,0,2
20395,8544429011&&CNTRY881,0,0
20396,6406909099&&CNTRY615,0,2
20397,3923299080&&CNTRY284,0,0
20398,2710199990&&CNTRY674,0,2
20399,7322190001&&CNTRY171,0,2
20400,7308905900&&CNTRY376,0,0
20401,8207909900&&CNTRY644,0,0
20402,8511500008&&CNTRY764,0,0
20403,4821901000&&CNTRY615,0,0
20404,4009110019&&CNTRY376,0,0
20405,9026900000&&CNTRY284,0,0
20406,2827350000&&CNTRY915,0,0
20407,3207408509&&CNTRY917,0,2
20408,8716398090&&CNTRY317,0,0
20409,5508201000&&CNTRY764,0,0
20410,8533210000&&CNTRY656,0,2
