,IMPORTER.TIN&&ORIGIN.CODE,IMPORTER.TIN&&ORIGIN.CODE_illicit_Qsum,IMPORTER.TIN&&ORIGIN.CODE_illicit_Qrate
21117,IMPO12176&&CNTRY959,0,0
21118,IMPO14996&&CNTRY390,0,0
21119,IMPO13250&&CNTRY252,0,0
21120,IMPO15997&&CNTRY994,0,0
21121,IMP176790&&CNTRY454,0,0
21122,IMP106237&&CNTRY113,0,0
21123,IMP616856&&CNTRY618,0,1
21124,IMP957349&&CNTRY321,0,0
21125,IMP565268&&CNTRY277,0,0
21126,IMP819631&&CNTRY653,0,0
21127,IMP762355&&CNTRY555,0,0
21128,IMP818754&&CNTRY376,0,0
21129,IMP902246&&CNTRY562,0,0
21130,IMP173637&&CNTRY385,0,0
21131,IMP183611&&CNTRY659,0,0
21132,IMP236983&&CNTRY277,0,0
21133,IMP974604&&CNTRY334,0,0
21134,IMP337218&&CNTRY680,0,1
21135,IMP747754&&CNTRY252,0,0
21136,IMP529401&&CNTRY376,0,0
21137,IMP891146&&CNTRY759,0,0
21138,IMP179534&&CNTRY378,0,0
21139,IMP150787&&CNTRY562,0,0
21140,IMP125521&&CNTRY659,0,1
21141,IMP694837&&CNTRY994,0,1
21142,IMP912577&&CNTRY438,0,0
21143,IMP624353&&CNTRY138,0,0
21144,IMP559098&&CNTRY311,0,0
21145,IMP857033&&CNTRY759,0,0
21146,IMP108969&&CNTRY376,0,0
21147,IMP691078&&CNTRY139,0,0
21148,IMP999843&&CNTRY825,0,0
21149,IMP538660&&CNTRY436,0,0
21150,IMP370784&&CNTRY680,0,0
21151,IMP760056&&CNTRY656,0,0
21152,IMP928025&&CNTRY125,0,0
21153,IMP240120&&CNTRY874,0,0
21154,IMP768142&&CNTRY748,0,0
21155,IMP806125&&CNTRY576,0,0
21156,IMP712219&&CNTRY139,0,0
21157,IMP306414&&CNTRY759,0,0
21158,IMP409629&&CNTRY184,0,0
21159,IMP178626&&CNTRY652,0,0
21160,IMP221718&&CNTRY866,0,1
21161,IMP994430&&CNTRY709,0,1
21162,IMP505630&&CNTRY454,0,0
21163,IMP832851&&CNTRY884,0,0
21164,IMP304102&&CNTRY830,0,1
21165,IMP418961&&CNTRY759,0,1
21166,IMP527460&&CNTRY615,0,0
21167,IMPO15253&&CNTRY576,0,1
21168,IMPO18061&&CNTRY837,0,1
21169,IMPO13672&&CNTRY825,0,0
21170,IMPO18276&&CNTRY376,0,0
21171,IMPO12602&&CNTRY123,0,0
21172,IMPO16191&&CNTRY615,0,0
21173,IMPO16345&&CNTRY825,0,0
21174,IMPO10156&&CNTRY113,0,0
21175,IMPO16528&&CNTRY701,0,1
21176,IMPO18923&&CNTRY576,0,1
21177,IMPO15016&&CNTRY976,0,0
21178,IMPO14209&&CNTRY959,0,1
21179,IMPO12241&&CNTRY930,0,1
21180,IMPO18830&&CNTRY615,0,0
21181,IMPO16531&&CNTRY976,0,1
21182,IMPO13186&&CNTRY759,0,0
21183,IMPO16993&&CNTRY123,0,1
21184,IMPO10815&&CNTRY562,0,0
21185,IMPO19008&&CNTRY975,0,0
21186,IMPO15817&&CNTRY480,0,0
21187,IMPO10935&&CNTRY652,0,0
21188,IMPO13039&&CNTRY555,0,0
21189,IMPO14505&&CNTRY825,0,0
21190,IMPO10186&&CNTRY321,0,0
21191,IMPO16937&&CNTRY994,0,0
21192,IMPO12327&&CNTRY654,0,0
21193,IMPO17348&&CNTRY959,0,0
21194,IMPO11464&&CNTRY680,0,0
21195,IMPO10973&&CNTRY709,0,0
21196,IMPO17942&&CNTRY994,0,0
21197,IMPO11001&&CNTRY994,0,0
21198,IMPO10136&&CNTRY123,0,0
21199,IMPO12145&&CNTRY825,0,0
21200,IMPO15880&&CNTRY335,0,0
21201,IMPO14262&&CNTRY335,0,1
21202,IMPO10669&&CNTRY994,0,0
21203,IMPO13324&&CNTRY680,0,0
21204,IMPO11818&&CNTRY994,0,0
21205,IMPO17140&&CNTRY576,0,1
21206,IMPO13527&&CNTRY976,0,0
21207,IMPO19264&&CNTRY393,0,0
21208,IMPO10857&&CNTRY771,0,0
21209,IMPO15824&&CNTRY674,0,0
21210,IMPO10707&&CNTRY994,0,0
21211,IMPO11263&&CNTRY976,0,0
21212,IMPO14591&&CNTRY323,0,0
21213,IMPO10355&&CNTRY994,0,0
21214,IMPO14827&&CNTRY709,0,1
21215,IMPO13592&&CNTRY123,0,0
21216,IMPO17022&&CNTRY393,0,1
21217,IMPO18549&&CNTRY837,0,0
21218,IMPO12241&&CNTRY976,0,0
21219,IMPO10315&&CNTRY284,0,1
21220,IMPO17714&&CNTRY376,0,0
21221,IMPO17942&&CNTRY680,0,0
21222,IMPO18824&&CNTRY334,0,1
21223,IMPO11782&&CNTRY215,0,0
21224,IMPO12409&&CNTRY555,0,1
21225,IMPO19420&&CNTRY407,0,0
21226,IMPO10135&&CNTRY962,0,0
21227,IMPO12590&&CNTRY415,0,0
21228,IMPO18755&&CNTRY171,0,0
21229,IMPO19983&&CNTRY652,0,1
21230,IMPO10723&&CNTRY216,0,0
21231,IMPO19150&&CNTRY652,0,0
21232,IMPO10248&&CNTRY615,0,0
21233,IMP824798&&CNTRY321,0,0
21234,IMP924304&&CNTRY884,0,0
21235,IMP270922&&CNTRY454,0,0
21236,IMP781588&&CNTRY615,0,0
21237,IMP794818&&CNTRY891,0,0
21238,IMP436444&&CNTRY680,0,0
21239,IMP288464&&CNTRY454,0,0
21240,IMP967345&&CNTRY454,0,0
21241,IMP384245&&CNTRY984,0,0
21242,IMP487839&&CNTRY277,0,0
21243,IMP729046&&CNTRY284,0,0
21244,IMP783432&&CNTRY680,0,0
21245,IMP747169&&CNTRY637,0,0
21246,IMP381748&&CNTRY653,0,0
21247,IMP131696&&CNTRY562,0,0
21248,IMP771498&&CNTRY264,0,1
21249,IMP678425&&CNTRY188,0,1
21250,IMP979830&&CNTRY334,0,0
21251,IMP367028&&CNTRY680,0,0
21252,IMP130117&&CNTRY654,0,0
21253,IMP886405&&CNTRY438,0,0
21254,IMP446948&&CNTRY653,0,0
21255,IMP220078&&CNTRY680,0,0
21256,IMP170746&&CNTRY713,0,0
21257,IMP592970&&CNTRY930,0,1
21258,IMP988590&&CNTRY376,0,0
21259,IMP474316&&CNTRY171,0,0
21260,IMP496378&&CNTRY825,0,0
21261,IMP601478&&CNTRY656,0,0
21262,IMP717578&&CNTRY284,0,0
21263,IMP259532&&CNTRY113,0,0
21264,IMP895060&&CNTRY846,0,0
21265,IMP508973&&CNTRY376,0,0
21266,IMP109772&&CNTRY139,0,0
21267,IMP288464&&CNTRY262,0,0
21268,IMP289825&&CNTRY837,0,1
21269,IMP828966&&CNTRY680,0,0
21270,IMP196172&&CNTRY988,0,1
21271,IMP751699&&CNTRY830,0,0
21272,IMP592790&&CNTRY454,0,1
21273,IMP410141&&CNTRY680,0,0
21274,IMP588189&&CNTRY376,0,0
21275,IMP844837&&CNTRY764,0,1
21276,IMP885296&&CNTRY429,0,1
21277,IMP160003&&CNTRY994,0,0
21278,IMP617574&&CNTRY988,0,0
21279,IMP823951&&CNTRY576,0,0
21280,IMP451441&&CNTRY555,0,0
21281,IMP466081&&CNTRY554,0,0
21282,IMP171219&&CNTRY680,0,0
21283,IMP438046&&CNTRY454,0,0
21284,IMP315540&&CNTRY379,0,1
21285,IMP308024&&CNTRY615,0,0
21286,IMP826164&&CNTRY859,0,0
21287,IMP201200&&CNTRY125,0,0
21288,IMP856006&&CNTRY680,0,0
21289,IMPO16621&&CNTRY277,0,0
21290,IMPO19640&&CNTRY252,0,0
21291,IMPO19275&&CNTRY759,0,0
21292,IMPO18336&&CNTRY994,0,0
21293,IMPO10723&&CNTRY277,0,1
21294,IMPO18823&&CNTRY562,0,0
21295,IMPO16230&&CNTRY123,0,0
21296,IMPO19318&&CNTRY527,0,0
21297,IMPO10629&&CNTRY680,0,0
21298,IMPO10131&&CNTRY140,0,0
21299,IMPO15276&&CNTRY215,0,0
21300,IMPO19015&&CNTRY527,0,0
21301,IMPO18764&&CNTRY980,0,0
21302,IMPO15783&&CNTRY322,0,0
21303,IMPO12390&&CNTRY764,0,1
21304,IMPO17758&&CNTRY863,0,1
21305,IMPO13801&&CNTRY123,0,1
21306,IMPO14713&&CNTRY215,0,0
21307,IMPO14730&&CNTRY321,0,0
21308,IMPO16208&&CNTRY994,0,1
21309,IMPO19132&&CNTRY680,0,1
21310,IMPO11351&&CNTRY930,0,1
21311,IMPO18854&&CNTRY139,0,0
21312,IMPO17398&&CNTRY771,0,0
21313,IMPO11750&&CNTRY323,0,0
21314,IMPO14964&&CNTRY976,0,0
21315,IMPO14252&&CNTRY215,0,1
21316,IMPO10377&&CNTRY759,0,1
21317,IMPO12535&&CNTRY652,0,1
21318,IMPO18402&&CNTRY976,0,0
21319,IMPO16829&&CNTRY562,0,1
21320,IMPO17450&&CNTRY125,0,1
21321,IMPO18475&&CNTRY959,0,0
21322,IMPO12207&&CNTRY881,0,0
21323,IMPO12301&&CNTRY376,0,0
21324,IMPO18432&&CNTRY184,0,0
21325,IMPO13153&&CNTRY618,0,0
21326,IMPO15321&&CNTRY215,0,0
21327,IMPO17402&&CNTRY554,0,0
21328,IMPO13046&&CNTRY284,0,0
21329,IMPO13010&&CNTRY171,0,1
21330,IMPO14307&&CNTRY994,0,0
21331,IMPO19936&&CNTRY209,0,0
21332,IMPO15817&&CNTRY376,0,0
21333,IMPO11483&&CNTRY166,0,0
21334,IMPO17490&&CNTRY930,0,1
21335,IMPO13408&&CNTRY825,0,0
21336,IMPO19928&&CNTRY615,0,0
21337,IMPO15965&&CNTRY825,0,0
21338,IMPO18089&&CNTRY123,0,0
21339,IMPO17002&&CNTRY454,0,0
21340,IMPO11394&&CNTRY959,0,0
21341,IMPO18890&&CNTRY994,0,0
21342,IMPO12989&&CNTRY445,0,0
21343,IMPO11366&&CNTRY917,0,0
21344,IMPO13333&&CNTRY615,0,1
21345,IMPO13852&&CNTRY994,0,0
21346,IMPO16048&&CNTRY376,0,0
21347,IMP874984&&CNTRY656,0,0
21348,IMP220018&&CNTRY527,0,0
21349,IMP984755&&CNTRY618,0,0
21350,IMP457760&&CNTRY376,0,0
21351,IMP171643&&CNTRY713,0,0
21352,IMP129307&&CNTRY713,0,0
21353,IMP638900&&CNTRY713,0,0
21354,IMP343512&&CNTRY454,0,0
21355,IMP412716&&CNTRY759,0,0
21356,IMP988510&&CNTRY976,0,0
21357,IMP580143&&CNTRY837,0,1
21358,IMP339232&&CNTRY759,0,0
21359,IMP883618&&CNTRY317,0,1
21360,IMP396995&&CNTRY562,0,0
21361,IMP567018&&CNTRY759,0,0
21362,IMP287468&&CNTRY562,0,0
21363,IMP919308&&CNTRY920,0,0
21364,IMP612031&&CNTRY277,0,1
21365,IMP771475&&CNTRY680,0,0
21366,IMP131938&&CNTRY168,0,1
21367,IMP212283&&CNTRY615,0,1
21368,IMP472478&&CNTRY184,0,0
21369,IMP456549&&CNTRY859,0,0
21370,IMP105110&&CNTRY376,0,0
21371,IMP559543&&CNTRY785,0,0
21372,IMP397513&&CNTRY216,0,0
21373,IMP410492&&CNTRY709,0,0
21374,IMP976038&&CNTRY846,0,0
21375,IMP643745&&CNTRY527,0,0
21376,IMP579050&&CNTRY140,0,0
21377,IMP209877&&CNTRY277,0,0
21378,IMP820853&&CNTRY873,0,0
21379,IMP638768&&CNTRY321,0,0
21380,IMP140026&&CNTRY622,0,0
21381,IMP765832&&CNTRY994,0,0
21382,IMP948131&&CNTRY284,0,0
21383,IMP409174&&CNTRY264,0,1
21384,IMP864177&&CNTRY234,0,0
21385,IMP107102&&CNTRY680,0,0
21386,IMP427862&&CNTRY653,0,1
21387,IMP210750&&CNTRY379,0,0
21388,IMP872565&&CNTRY234,0,0
21389,IMP288464&&CNTRY859,0,0
21390,IMP142940&&CNTRY317,0,0
21391,IMP462516&&CNTRY139,0,0
21392,IMP988441&&CNTRY263,0,0
21393,IMP460892&&CNTRY615,0,0
21394,IMP439370&&CNTRY562,0,0
21395,IMP522479&&CNTRY830,0,0
21396,IMP239127&&CNTRY454,0,0
21397,IMP693021&&CNTRY859,0,0
21398,IMP942080&&CNTRY881,0,1
21399,IMP766474&&CNTRY615,0,0
21400,IMP348194&&CNTRY389,0,0
21401,IMP891905&&CNTRY277,0,0
21402,IMP110340&&CNTRY618,0,1
21403,IMP969631&&CNTRY407,0,0
21404,IMP970801&&CNTRY153,0,0
21405,IMP616173&&CNTRY846,0,1
21406,IMP270922&&CNTRY558,0,1
21407,IMP881674&&CNTRY680,0,0
21408,IMPO13482&&CNTRY825,0,0
21409,IMPO16829&&CNTRY527,0,0
21410,IMPO12228&&CNTRY323,0,0
21411,IMPO17188&&CNTRY994,0,0
21412,IMPO10221&&CNTRY994,0,0
21413,IMPO13439&&CNTRY576,0,1
21414,IMPO18222&&CNTRY454,0,0
21415,IMPO11701&&CNTRY379,0,0
21416,IMPO11944&&CNTRY652,0,0
21417,IMPO14243&&CNTRY962,0,0
21418,IMPO10903&&CNTRY263,0,0
21419,IMPO11080&&CNTRY917,0,1
21420,IMPO17538&&CNTRY415,0,0
21421,IMPO10623&&CNTRY184,0,0
21422,IMPO18531&&CNTRY975,0,0
21423,IMPO16894&&CNTRY615,0,0
21424,IMPO11518&&CNTRY276,0,0
21425,IMPO12917&&CNTRY709,0,0
21426,IMPO13247&&CNTRY680,0,0
21427,IMPO16211&&CNTRY825,0,1
21428,IMPO17093&&CNTRY881,0,0
21429,IMPO18446&&CNTRY994,0,0
21430,IMPO11373&&CNTRY994,0,0
21431,IMPO12030&&CNTRY874,0,1
21432,IMPO15474&&CNTRY123,0,0
21433,IMPO14544&&CNTRY759,0,0
21434,IMPO16080&&CNTRY393,0,1
21435,IMPO16649&&CNTRY321,0,0
21436,IMPO16917&&CNTRY962,0,0
21437,IMPO11657&&CNTRY976,0,0
21438,IMPO16891&&CNTRY264,0,1
21439,IMPO10005&&CNTRY652,0,0
21440,IMPO19590&&CNTRY652,0,0
21441,IMP924304&&CNTRY491,0,0
21442,IMP327939&&CNTRY881,0,0
21443,IMP664026&&CNTRY558,0,0
21444,IMP118500&&CNTRY759,0,0
21445,IMP874984&&CNTRY264,0,1
21446,IMP150819&&CNTRY680,0,0
21447,IMP952943&&CNTRY680,0,0
21448,IMP280923&&CNTRY264,0,0
21449,IMP331765&&CNTRY562,0,0
21450,IMP261529&&CNTRY379,0,0
21451,IMP165827&&CNTRY454,0,0
21452,IMP542161&&CNTRY398,0,0
21453,IMP896694&&CNTRY748,0,0
21454,IMP994729&&CNTRY659,0,0
21455,IMP873935&&CNTRY311,0,0
21456,IMP396905&&CNTRY378,0,1
21457,IMP111521&&CNTRY759,0,0
21458,IMP138552&&CNTRY321,0,0
21459,IMP350640&&CNTRY615,0,0
21460,IMP110489&&CNTRY994,0,0
21461,IMP829706&&CNTRY644,0,0
21462,IMP530891&&CNTRY680,0,0
21463,IMP766914&&CNTRY480,0,1
21464,IMP119037&&CNTRY321,0,1
21465,IMP856751&&CNTRY576,0,0
21466,IMP979830&&CNTRY830,0,1
21467,IMP565268&&CNTRY759,0,0
21468,IMP202393&&CNTRY376,0,1
21469,IMP358732&&CNTRY264,0,1
21470,IMP899429&&CNTRY884,0,0
21471,IMP498384&&CNTRY615,0,0
21472,IMP791348&&CNTRY554,0,1
21473,IMP126745&&CNTRY138,0,1
21474,IMP938037&&CNTRY323,0,0
21475,IMP991481&&CNTRY819,0,1
21476,IMP805102&&CNTRY562,0,0
21477,IMP860577&&CNTRY915,0,0
21478,IMP114013&&CNTRY323,0,0
21479,IMP755382&&CNTRY376,0,1
21480,IMP801156&&CNTRY215,0,0
21481,IMP679230&&CNTRY376,0,1
21482,IMP462516&&CNTRY652,0,0
21483,IMP818754&&CNTRY554,0,0
21484,IMP307848&&CNTRY140,0,0
21485,IMP337976&&CNTRY554,0,0
21486,IMP267262&&CNTRY316,0,0
21487,IMP290506&&CNTRY546,0,0
21488,IMP746580&&CNTRY328,0,0
21489,IMP988817&&CNTRY920,0,0
21490,IMP729712&&CNTRY759,0,1
21491,IMP130305&&CNTRY863,0,0
21492,IMP135798&&CNTRY138,0,0
21493,IMP902570&&CNTRY188,0,0
21494,IMPO12354&&CNTRY976,0,0
21495,IMPO13374&&CNTRY825,0,0
21496,IMPO11104&&CNTRY615,0,0
21497,IMPO19994&&CNTRY976,0,0
21498,IMPO17807&&CNTRY881,0,0
21499,IMPO14530&&CNTRY819,0,0
21500,IMPO16286&&CNTRY376,0,0
21501,IMPO17061&&CNTRY480,0,1
21502,IMPO10541&&CNTRY881,0,0
21503,IMPO14845&&CNTRY454,0,0
21504,IMPO17987&&CNTRY680,0,1
21505,IMPO10360&&CNTRY843,0,0
21506,IMPO18173&&CNTRY994,0,0
21507,IMPO19962&&CNTRY644,0,1
21508,IMPO11984&&CNTRY390,0,1
21509,IMPO14122&&CNTRY485,0,1
21510,IMPO10293&&CNTRY976,0,0
21511,IMPO17238&&CNTRY171,0,0
21512,IMPO17055&&CNTRY562,0,1
21513,IMPO18663&&CNTRY680,0,0
21514,IMPO17044&&CNTRY915,0,0
21515,IMPO18403&&CNTRY680,0,0
21516,IMPO11299&&CNTRY215,0,0
21517,IMPO13343&&CNTRY627,0,1
21518,IMPO12909&&CNTRY215,0,0
21519,IMPO15801&&CNTRY994,0,0
21520,IMPO10526&&CNTRY139,0,1
21521,IMPO12408&&CNTRY317,0,0
21522,IMPO11803&&CNTRY994,0,0
21523,IMPO13959&&CNTRY976,0,0
21524,IMPO19996&&CNTRY825,0,0
21525,IMPO12756&&CNTRY859,0,0
21526,IMPO17121&&CNTRY819,0,1
21527,IMPO16347&&CNTRY389,0,1
21528,IMPO13556&&CNTRY652,0,0
21529,IMPO18982&&CNTRY994,0,1
21530,IMPO18073&&CNTRY456,0,0
21531,IMPO18872&&CNTRY415,0,1
21532,IMPO11601&&CNTRY920,0,0
21533,IMPO16861&&CNTRY171,0,1
21534,IMPO11016&&CNTRY139,0,0
21535,IMPO17189&&CNTRY701,0,0
21536,IMPO12458&&CNTRY409,0,1
21537,IMP220590&&CNTRY770,0,0
21538,IMP889666&&CNTRY480,0,1
21539,IMP626402&&CNTRY713,0,0
21540,IMP934420&&CNTRY825,0,0
21541,IMP175445&&CNTRY216,0,0
21542,IMP461374&&CNTRY759,0,0
21543,IMP971243&&CNTRY759,0,0
21544,IMP741011&&CNTRY759,0,0
21545,IMP546339&&CNTRY656,0,0
21546,IMP169891&&CNTRY653,0,1
21547,IMP439299&&CNTRY959,0,0
21548,IMP330368&&CNTRY438,0,1
21549,IMP168311&&CNTRY234,0,1
21550,IMP664764&&CNTRY277,0,1
21551,IMP481677&&CNTRY153,0,0
21552,IMP709641&&CNTRY759,0,0
21553,IMP776291&&CNTRY278,0,0
21554,IMP671882&&CNTRY321,0,0
21555,IMP848180&&CNTRY278,0,0
21556,IMP838573&&CNTRY454,0,0
21557,IMP377640&&CNTRY917,0,1
21558,IMP907197&&CNTRY277,0,0
21559,IMP333109&&CNTRY644,0,0
21560,IMP552733&&CNTRY277,0,0
21561,IMP195096&&CNTRY656,0,0
21562,IMP386453&&CNTRY654,0,0
21563,IMP589584&&CNTRY184,0,0
21564,IMP960325&&CNTRY770,0,1
21565,IMP359656&&CNTRY615,0,0
21566,IMP824506&&CNTRY652,0,0
21567,IMP239073&&CNTRY680,0,0
21568,IMP110592&&CNTRY759,0,0
21569,IMP478176&&CNTRY747,0,0
21570,IMP826726&&CNTRY576,0,0
21571,IMP328251&&CNTRY994,0,0
21572,IMP754403&&CNTRY680,0,0
21573,IMP803898&&CNTRY713,0,0
21574,IMP402897&&CNTRY262,0,0
21575,IMP879917&&CNTRY454,0,1
21576,IMP917117&&CNTRY277,0,0
21577,IMP985568&&CNTRY491,0,0
21578,IMP865586&&CNTRY409,0,0
21579,IMP447121&&CNTRY680,0,0
21580,IMP168972&&CNTRY644,0,0
21581,IMP863463&&CNTRY713,0,0
21582,IMP310633&&CNTRY859,0,1
21583,IMP494172&&CNTRY407,0,0
21584,IMP720753&&CNTRY618,0,0
21585,IMP584321&&CNTRY376,0,0
21586,IMP488219&&CNTRY263,0,0
21587,IMP237425&&CNTRY765,0,1
21588,IMP586573&&CNTRY311,0,1
21589,IMPO16907&&CNTRY263,0,0
21590,IMPO15100&&CNTRY652,0,0
21591,IMPO18359&&CNTRY994,0,0
21592,IMPO17211&&CNTRY994,0,1
21593,IMPO18273&&CNTRY915,0,1
21594,IMPO14822&&CNTRY480,0,0
21595,IMPO19799&&CNTRY881,0,0
21596,IMPO10640&&CNTRY863,0,0
21597,IMPO14309&&CNTRY976,0,0
21598,IMPO14924&&CNTRY323,0,1
21599,IMPO12598&&CNTRY284,0,0
21600,IMPO19137&&CNTRY759,0,0
21601,IMPO11921&&CNTRY323,0,0
21602,IMPO11316&&CNTRY881,0,0
21603,IMPO10393&&CNTRY846,0,0
21604,IMPO16819&&CNTRY994,0,0
21605,IMPO15887&&CNTRY123,0,0
21606,IMPO19006&&CNTRY652,0,0
21607,IMPO14080&&CNTRY123,0,0
21608,IMPO11316&&CNTRY874,0,1
21609,IMPO11350&&CNTRY976,0,0
21610,IMPO13665&&CNTRY976,0,0
21611,IMPO16679&&CNTRY554,0,1
21612,IMPO18531&&CNTRY716,0,0
21613,IMPO11110&&CNTRY680,0,0
21614,IMP805116&&CNTRY171,0,0
21615,IMP195096&&CNTRY317,0,1
21616,IMP599690&&CNTRY429,0,0
21617,IMP231833&&CNTRY378,0,0
21618,IMP580384&&CNTRY863,0,0
21619,IMP101058&&CNTRY656,0,1
21620,IMP954020&&CNTRY917,0,0
21621,IMP649898&&CNTRY317,0,0
21622,IMP648653&&CNTRY317,0,1
21623,IMP993456&&CNTRY264,0,0
21624,IMP984112&&CNTRY323,0,0
21625,IMP469170&&CNTRY277,0,0
21626,IMP533880&&CNTRY771,0,1
21627,IMP802780&&CNTRY680,0,0
21628,IMP308132&&CNTRY759,0,0
21629,IMP555034&&CNTRY562,0,1
21630,IMP583474&&CNTRY138,0,0
21631,IMP938447&&CNTRY653,0,0
21632,IMP680493&&CNTRY555,0,0
21633,IMP764499&&CNTRY939,0,0
21634,IMP209162&&CNTRY615,0,1
21635,IMP534887&&CNTRY680,0,0
21636,IMP837283&&CNTRY277,0,0
21637,IMP510632&&CNTRY701,0,0
21638,IMP378158&&CNTRY959,0,1
21639,IMP243864&&CNTRY376,0,1
21640,IMP654182&&CNTRY215,0,0
21641,IMP173637&&CNTRY393,0,0
21642,IMP358094&&CNTRY771,0,0
21643,IMP788415&&CNTRY351,0,0
21644,IMP518421&&CNTRY480,0,1
21645,IMP878349&&CNTRY975,0,0
21646,IMP225876&&CNTRY409,0,1
21647,IMP393792&&CNTRY113,0,0
21648,IMP411397&&CNTRY252,0,1
21649,IMP967117&&CNTRY351,0,0
21650,IMP897460&&CNTRY680,0,0
21651,IMP119037&&CNTRY959,0,1
21652,IMPO15767&&CNTRY618,0,0
21653,IMPO10922&&CNTRY995,0,0
21654,IMPO11063&&CNTRY615,0,0
21655,IMPO16167&&CNTRY680,0,0
21656,IMPO17557&&CNTRY409,0,0
21657,IMPO11261&&CNTRY825,0,1
21658,IMPO15535&&CNTRY846,0,1
21659,IMPO16444&&CNTRY652,0,0
21660,IMPO19351&&CNTRY376,0,0
21661,IMPO15241&&CNTRY277,0,0
21662,IMPO18357&&CNTRY321,0,0
21663,IMPO19774&&CNTRY680,0,1
21664,IMPO18529&&CNTRY334,0,1
21665,IMPO15513&&CNTRY376,0,0
21666,IMPO16707&&CNTRY264,0,1
21667,IMPO19655&&CNTRY216,0,0
21668,IMPO13697&&CNTRY994,0,0
21669,IMPO13336&&CNTRY994,0,0
21670,IMPO19688&&CNTRY976,0,0
21671,IMPO11889&&CNTRY454,0,0
21672,IMPO10959&&CNTRY618,0,1
21673,IMPO19403&&CNTRY438,0,0
21674,IMPO10692&&CNTRY680,0,0
21675,IMPO14579&&CNTRY825,0,1
21676,IMPO11947&&CNTRY846,0,0
21677,IMPO19542&&CNTRY713,0,1
21678,IMP525530&&CNTRY334,0,1
21679,IMP489071&&CNTRY656,0,0
21680,IMP223095&&CNTRY615,0,0
21681,IMP863899&&CNTRY376,0,1
21682,IMP424247&&CNTRY263,0,0
21683,IMP635875&&CNTRY891,0,0
21684,IMP142564&&CNTRY994,0,0
21685,IMP282303&&CNTRY277,0,0
21686,IMP915889&&CNTRY615,0,0
21687,IMP764499&&CNTRY994,0,0
21688,IMP186758&&CNTRY264,0,0
21689,IMP674511&&CNTRY759,0,0
21690,IMP358915&&CNTRY825,0,0
21691,IMP261432&&CNTRY615,0,0
21692,IMP638768&&CNTRY376,0,0
21693,IMP458839&&CNTRY652,0,0
21694,IMP385327&&CNTRY713,0,0
21695,IMP757191&&CNTRY713,0,0
21696,IMP475326&&CNTRY376,0,0
21697,IMP600860&&CNTRY376,0,0
21698,IMP970801&&CNTRY825,0,0
21699,IMP794467&&CNTRY881,0,1
21700,IMP279759&&CNTRY576,0,0
21701,IMP922293&&CNTRY759,0,0
21702,IMP703936&&CNTRY644,0,0
21703,IMP649341&&CNTRY759,0,0
21704,IMP449329&&CNTRY656,0,0
21705,IMP489176&&CNTRY376,0,0
21706,IMP554693&&CNTRY759,0,0
21707,IMP503241&&CNTRY881,0,0
21708,IMP763431&&CNTRY277,0,0
21709,IMP200080&&CNTRY759,0,0
21710,IMP987726&&CNTRY376,0,0
21711,IMPO12861&&CNTRY976,0,0
21712,IMPO19011&&CNTRY376,0,0
21713,IMPO12895&&CNTRY825,0,0
21714,IMPO12754&&CNTRY123,0,0
21715,IMPO18498&&CNTRY994,0,1
21716,IMPO17132&&CNTRY652,0,1
21717,IMPO15813&&CNTRY485,0,1
21718,IMPO18513&&CNTRY615,0,0
21719,IMPO12124&&CNTRY125,0,0
21720,IMPO17195&&CNTRY376,0,0
21721,IMPO14581&&CNTRY846,0,0
21722,IMPO15731&&CNTRY976,0,0
21723,IMPO16895&&CNTRY915,0,0
21724,IMPO11098&&CNTRY759,0,0
21725,IMPO12790&&CNTRY994,0,0
21726,IMPO13975&&CNTRY615,0,1
21727,IMPO11265&&CNTRY825,0,0
21728,IMPO16235&&CNTRY236,0,0
21729,IMPO17929&&CNTRY376,0,1
21730,IMPO18221&&CNTRY994,0,0
21731,IMPO18767&&CNTRY321,0,0
21732,IMPO16612&&CNTRY846,0,0
21733,IMPO15877&&CNTRY323,0,1
21734,IMPO17799&&CNTRY994,0,0
21735,IMPO16768&&CNTRY994,0,0
21736,IMPO14057&&CNTRY825,0,0
21737,IMPO12380&&CNTRY558,0,1
21738,IMPO18593&&CNTRY485,0,0
21739,IMPO11131&&CNTRY562,0,0
21740,IMPO19832&&CNTRY846,0,0
21741,IMPO15666&&CNTRY674,0,0
21742,IMPO11075&&CNTRY652,0,0
21743,IMPO15967&&CNTRY884,0,0
21744,IMPO10177&&CNTRY825,0,0
21745,IMPO12637&&CNTRY277,0,1
21746,IMPO16428&&CNTRY653,0,0
21747,IMPO18023&&CNTRY980,0,1
21748,IMPO11953&&CNTRY825,0,0
21749,IMPO12423&&CNTRY994,0,0
21750,IMPO15276&&CNTRY454,0,0
21751,IMPO12110&&CNTRY123,0,0
21752,IMPO10316&&CNTRY454,0,0
21753,IMPO13133&&CNTRY825,0,0
21754,IMPO14890&&CNTRY454,0,0
21755,IMPO19653&&CNTRY407,0,0
21756,IMPO19657&&CNTRY485,0,0
21757,IMPO16058&&CNTRY277,0,0
21758,IMPO16523&&CNTRY234,0,0
21759,IMPO11200&&CNTRY139,0,0
21760,IMPO18431&&CNTRY123,0,0
21761,IMPO19256&&CNTRY652,0,0
21762,IMPO18922&&CNTRY485,0,0
21763,IMP880869&&CNTRY376,0,0
