OFFICE&&ORIGIN.CODE,OFFICE&&ORIGIN.CODE_illicit_sum,OFFICE&&ORIGIN.CODE_illicit_rate
OFFICE243&&CNTRY770,1,0.25
OFFICE243&&CNTRY795,0,0.0
OFFICE243&&CNTRY819,2,1.0
OFFICE243&&CNTRY825,1,0.07692307692307693
OFFICE243&&CNTRY837,0,0.0
OFFICE243&&CNTRY846,1,0.08333333333333333
OFFICE243&&CNTRY859,1,1.0
OFFICE243&&CNTRY866,0,0.0
OFFICE243&&CNTRY881,0,0.0
OFFICE243&&CNTRY884,2,0.5
OFFICE243&&CNTRY915,0,0.0
OFFICE243&&CNTRY917,1,0.25
OFFICE243&&CNTRY920,1,0.25
OFFICE243&&CNTRY959,0,0.0
OFFICE243&&CNTRY975,1,1.0
OFFICE243&&CNTRY976,1,0.0625
OFFICE243&&CNTRY994,1,0.043478260869565216
OFFICE243&&CNTRY995,3,1.0
OFFICE246&&CNTRY113,2,0.6666666666666666
OFFICE246&&CNTRY123,3,0.23076923076923078
OFFICE246&&CNTRY138,0,0.0
OFFICE246&&CNTRY139,0,0.0
OFFICE246&&CNTRY140,0,0.0
OFFICE246&&CNTRY171,1,0.3333333333333333
OFFICE246&&CNTRY184,0,0.0
OFFICE246&&CNTRY209,0,0.0
OFFICE246&&CNTRY215,0,0.0
OFFICE246&&CNTRY216,2,0.6666666666666666
OFFICE246&&CNTRY252,1,0.5
OFFICE246&&CNTRY263,0,0.0
OFFICE246&&CNTRY264,1,1.0
OFFICE246&&CNTRY277,0,0.0
OFFICE246&&CNTRY284,0,0.0
OFFICE246&&CNTRY316,0,0.0
OFFICE246&&CNTRY322,0,0.0
OFFICE246&&CNTRY334,0,0.0
OFFICE246&&CNTRY335,1,0.5
OFFICE246&&CNTRY351,1,1.0
OFFICE246&&CNTRY364,1,1.0
OFFICE246&&CNTRY376,1,0.09090909090909091
OFFICE246&&CNTRY379,1,0.5
OFFICE246&&CNTRY389,1,1.0
OFFICE246&&CNTRY390,0,0.0
OFFICE246&&CNTRY407,2,1.0
OFFICE246&&CNTRY409,1,1.0
OFFICE246&&CNTRY415,0,0.0
OFFICE246&&CNTRY429,0,0.0
OFFICE246&&CNTRY438,1,0.5
OFFICE246&&CNTRY445,1,1.0
OFFICE246&&CNTRY454,1,0.25
OFFICE246&&CNTRY456,1,0.5
OFFICE246&&CNTRY480,1,1.0
OFFICE246&&CNTRY485,1,0.3333333333333333
OFFICE246&&CNTRY527,2,1.0
OFFICE246&&CNTRY528,0,0.0
OFFICE246&&CNTRY555,0,0.0
OFFICE246&&CNTRY558,1,0.5
OFFICE246&&CNTRY562,0,0.0
OFFICE246&&CNTRY615,2,0.4
OFFICE246&&CNTRY618,0,0.0
OFFICE246&&CNTRY625,0,0.0
OFFICE246&&CNTRY627,2,0.6666666666666666
OFFICE246&&CNTRY644,2,0.6666666666666666
OFFICE246&&CNTRY652,0,0.0
OFFICE246&&CNTRY653,1,0.5
OFFICE246&&CNTRY654,0,0.0
OFFICE246&&CNTRY674,1,1.0
OFFICE246&&CNTRY680,0,0.0
OFFICE246&&CNTRY689,0,0.0
OFFICE246&&CNTRY701,0,0.0
OFFICE246&&CNTRY709,1,1.0
OFFICE246&&CNTRY713,1,0.25
OFFICE246&&CNTRY747,2,1.0
OFFICE246&&CNTRY748,2,0.5
OFFICE246&&CNTRY756,2,0.6666666666666666
OFFICE246&&CNTRY759,0,0.0
OFFICE246&&CNTRY764,1,0.5
OFFICE246&&CNTRY765,0,0.0
OFFICE246&&CNTRY785,0,0.0
OFFICE246&&CNTRY795,1,0.5
OFFICE246&&CNTRY819,0,0.0
OFFICE246&&CNTRY825,1,0.14285714285714285
OFFICE246&&CNTRY846,0,0.0
OFFICE246&&CNTRY866,0,0.0
OFFICE246&&CNTRY874,0,0.0
OFFICE246&&CNTRY881,1,0.25
OFFICE246&&CNTRY884,1,0.25
OFFICE246&&CNTRY920,0,0.0
OFFICE246&&CNTRY930,1,0.3333333333333333
OFFICE246&&CNTRY959,2,0.4
OFFICE246&&CNTRY976,1,0.1111111111111111
OFFICE246&&CNTRY994,2,0.18181818181818182
OFFICE246&&CNTRY995,0,0.0
OFFICE252&&CNTRY113,1,0.5
OFFICE252&&CNTRY123,1,0.2
OFFICE252&&CNTRY125,2,0.4
OFFICE252&&CNTRY138,1,0.5
OFFICE252&&CNTRY139,0,0.0
OFFICE252&&CNTRY140,0,0.0
OFFICE252&&CNTRY153,0,0.0
OFFICE252&&CNTRY171,3,0.75
OFFICE252&&CNTRY184,1,1.0
OFFICE252&&CNTRY215,0,0.0
OFFICE252&&CNTRY234,0,0.0
OFFICE252&&CNTRY236,0,0.0
OFFICE252&&CNTRY252,0,0.0
OFFICE252&&CNTRY263,0,0.0
OFFICE252&&CNTRY264,2,0.6666666666666666
OFFICE252&&CNTRY276,1,1.0
OFFICE252&&CNTRY277,1,1.0
OFFICE252&&CNTRY284,2,0.5
OFFICE252&&CNTRY316,0,0.0
OFFICE252&&CNTRY317,1,0.5
OFFICE252&&CNTRY321,1,0.5
OFFICE252&&CNTRY322,1,1.0
OFFICE252&&CNTRY323,1,0.5
OFFICE252&&CNTRY334,0,0.0
OFFICE252&&CNTRY335,2,0.5
OFFICE252&&CNTRY351,0,0.0
OFFICE252&&CNTRY376,0,0.0
OFFICE252&&CNTRY379,2,1.0
OFFICE252&&CNTRY389,3,0.75
OFFICE252&&CNTRY390,1,1.0
OFFICE252&&CNTRY393,1,0.5
OFFICE252&&CNTRY407,1,1.0
OFFICE252&&CNTRY409,1,1.0
OFFICE252&&CNTRY415,3,1.0
OFFICE252&&CNTRY445,1,0.5
OFFICE252&&CNTRY454,2,0.5
OFFICE252&&CNTRY456,0,0.0
OFFICE252&&CNTRY480,0,0.0
OFFICE252&&CNTRY485,0,0.0
OFFICE252&&CNTRY528,0,0.0
OFFICE252&&CNTRY554,2,1.0
OFFICE252&&CNTRY558,1,1.0
OFFICE252&&CNTRY576,3,0.75
OFFICE252&&CNTRY615,2,0.2857142857142857
OFFICE252&&CNTRY618,2,1.0
OFFICE252&&CNTRY625,1,1.0
OFFICE252&&CNTRY644,0,0.0
OFFICE252&&CNTRY652,1,0.3333333333333333
OFFICE252&&CNTRY653,0,0.0
OFFICE252&&CNTRY654,1,0.5
OFFICE252&&CNTRY656,0,0.0
OFFICE252&&CNTRY674,1,1.0
OFFICE252&&CNTRY680,1,0.16666666666666666
OFFICE252&&CNTRY687,1,1.0
OFFICE252&&CNTRY689,2,0.6666666666666666
OFFICE252&&CNTRY709,0,0.0
OFFICE252&&CNTRY713,0,0.0
OFFICE252&&CNTRY747,1,1.0
OFFICE252&&CNTRY748,2,1.0
OFFICE252&&CNTRY764,1,0.3333333333333333
OFFICE252&&CNTRY765,0,0.0
OFFICE252&&CNTRY770,1,0.5
OFFICE252&&CNTRY771,1,0.5
OFFICE252&&CNTRY785,1,0.5
OFFICE252&&CNTRY795,0,0.0
OFFICE252&&CNTRY819,0,0.0
OFFICE252&&CNTRY825,0,0.0
OFFICE252&&CNTRY837,1,0.3333333333333333
OFFICE252&&CNTRY843,0,0.0
OFFICE252&&CNTRY846,1,0.3333333333333333
OFFICE252&&CNTRY859,1,1.0
OFFICE252&&CNTRY863,1,0.5
OFFICE252&&CNTRY866,0,0.0
OFFICE252&&CNTRY874,0,0.0
OFFICE252&&CNTRY881,1,0.25
OFFICE252&&CNTRY884,1,0.5
OFFICE252&&CNTRY915,0,0.0
OFFICE252&&CNTRY917,1,1.0
OFFICE252&&CNTRY920,1,1.0
OFFICE252&&CNTRY930,1,1.0
OFFICE252&&CNTRY959,2,0.5
OFFICE252&&CNTRY962,0,0.0
OFFICE252&&CNTRY975,0,0.0
OFFICE252&&CNTRY976,2,0.3333333333333333
OFFICE252&&CNTRY980,0,0.0
OFFICE252&&CNTRY994,0,0.0
OFFICE252&&CNTRY995,0,0.0
OFFICE279&&CNTRY113,0,0.0
OFFICE279&&CNTRY123,2,0.18181818181818182
OFFICE279&&CNTRY125,0,0.0
OFFICE279&&CNTRY138,1,1.0
OFFICE279&&CNTRY153,1,1.0
OFFICE279&&CNTRY171,0,0.0
OFFICE279&&CNTRY215,0,0.0
OFFICE279&&CNTRY216,0,0.0
OFFICE279&&CNTRY252,0,0.0
OFFICE279&&CNTRY263,0,0.0
OFFICE279&&CNTRY264,0,0.0
OFFICE279&&CNTRY276,0,0.0
OFFICE279&&CNTRY277,1,1.0
OFFICE279&&CNTRY284,0,0.0
OFFICE279&&CNTRY316,2,1.0
OFFICE279&&CNTRY317,1,1.0
OFFICE279&&CNTRY321,1,0.5
OFFICE279&&CNTRY322,1,1.0
OFFICE279&&CNTRY323,1,0.5
OFFICE279&&CNTRY351,0,0.0
OFFICE279&&CNTRY364,1,0.5
OFFICE279&&CNTRY376,1,0.1
OFFICE279&&CNTRY390,0,0.0
OFFICE279&&CNTRY407,1,0.3333333333333333
OFFICE279&&CNTRY409,3,0.75
OFFICE279&&CNTRY415,2,1.0
OFFICE279&&CNTRY429,1,1.0
OFFICE279&&CNTRY454,0,0.0
OFFICE279&&CNTRY456,1,0.5
OFFICE279&&CNTRY485,0,0.0
OFFICE279&&CNTRY527,1,0.5
OFFICE279&&CNTRY554,0,0.0
OFFICE279&&CNTRY555,1,1.0
OFFICE279&&CNTRY558,1,1.0
OFFICE279&&CNTRY562,2,1.0
OFFICE279&&CNTRY576,0,0.0
OFFICE279&&CNTRY615,3,0.6
OFFICE279&&CNTRY618,1,0.5
OFFICE279&&CNTRY625,0,0.0
OFFICE279&&CNTRY627,0,0.0
OFFICE279&&CNTRY652,0,0.0
OFFICE279&&CNTRY654,1,0.5
OFFICE279&&CNTRY656,0,0.0
OFFICE279&&CNTRY674,0,0.0
OFFICE279&&CNTRY680,2,0.2
OFFICE279&&CNTRY687,1,1.0
OFFICE279&&CNTRY689,2,1.0
OFFICE279&&CNTRY713,0,0.0
OFFICE279&&CNTRY747,0,0.0
OFFICE279&&CNTRY748,1,0.5
OFFICE279&&CNTRY759,0,0.0
OFFICE279&&CNTRY764,1,0.5
OFFICE279&&CNTRY765,0,0.0
OFFICE279&&CNTRY770,1,0.5
OFFICE279&&CNTRY771,1,1.0
OFFICE279&&CNTRY785,2,0.5
OFFICE279&&CNTRY795,0,0.0
OFFICE279&&CNTRY819,1,0.5
OFFICE279&&CNTRY825,2,0.25
OFFICE279&&CNTRY830,0,0.0
OFFICE279&&CNTRY837,0,0.0
OFFICE279&&CNTRY843,0,0.0
OFFICE279&&CNTRY846,1,0.14285714285714285
OFFICE279&&CNTRY866,1,0.5
OFFICE279&&CNTRY881,0,0.0
OFFICE279&&CNTRY915,0,0.0
OFFICE279&&CNTRY917,1,1.0
OFFICE279&&CNTRY920,1,0.5
OFFICE279&&CNTRY930,2,1.0
OFFICE279&&CNTRY959,0,0.0
OFFICE279&&CNTRY962,0,0.0
OFFICE279&&CNTRY975,1,0.5
OFFICE279&&CNTRY976,1,0.14285714285714285
OFFICE279&&CNTRY994,0,0.0
OFFICE279&&CNTRY995,1,0.25
OFFICE287&&CNTRY113,1,0.3333333333333333
OFFICE287&&CNTRY123,2,0.4
OFFICE287&&CNTRY125,1,1.0
OFFICE287&&CNTRY138,1,0.5
OFFICE287&&CNTRY139,0,0.0
OFFICE287&&CNTRY140,0,0.0
OFFICE287&&CNTRY166,0,0.0
OFFICE287&&CNTRY171,1,1.0
OFFICE287&&CNTRY184,0,0.0
OFFICE287&&CNTRY209,0,0.0
OFFICE287&&CNTRY216,0,0.0
OFFICE287&&CNTRY234,1,1.0
OFFICE287&&CNTRY236,1,0.25
OFFICE287&&CNTRY252,0,0.0
OFFICE287&&CNTRY263,3,0.75
OFFICE287&&CNTRY264,1,0.5
OFFICE287&&CNTRY276,0,0.0
OFFICE287&&CNTRY277,2,1.0
OFFICE287&&CNTRY317,0,0.0
OFFICE287&&CNTRY321,0,0.0
OFFICE287&&CNTRY322,0,0.0
OFFICE287&&CNTRY335,1,1.0
OFFICE287&&CNTRY376,3,0.2727272727272727
OFFICE287&&CNTRY379,0,0.0
OFFICE287&&CNTRY393,1,0.5
OFFICE287&&CNTRY407,1,1.0
OFFICE287&&CNTRY409,0,0.0
OFFICE287&&CNTRY415,1,0.5
OFFICE287&&CNTRY429,1,1.0
OFFICE287&&CNTRY438,4,0.8
OFFICE287&&CNTRY454,0,0.0
OFFICE287&&CNTRY456,0,0.0
OFFICE287&&CNTRY480,1,0.5
OFFICE287&&CNTRY485,1,0.25
OFFICE287&&CNTRY528,0,0.0
OFFICE287&&CNTRY554,1,1.0
OFFICE287&&CNTRY555,0,0.0
OFFICE287&&CNTRY558,1,0.3333333333333333
OFFICE287&&CNTRY562,1,0.25
OFFICE287&&CNTRY576,0,0.0
OFFICE287&&CNTRY615,1,1.0
OFFICE287&&CNTRY618,2,1.0
OFFICE287&&CNTRY625,0,0.0
OFFICE287&&CNTRY627,0,0.0
OFFICE287&&CNTRY644,1,1.0
OFFICE287&&CNTRY652,0,0.0
OFFICE287&&CNTRY654,1,0.3333333333333333
OFFICE287&&CNTRY674,1,0.3333333333333333
OFFICE287&&CNTRY680,1,0.16666666666666666
OFFICE287&&CNTRY689,0,0.0
OFFICE287&&CNTRY701,1,0.5
OFFICE287&&CNTRY709,1,0.3333333333333333
OFFICE287&&CNTRY713,0,0.0
OFFICE287&&CNTRY716,1,0.5
OFFICE287&&CNTRY756,0,0.0
OFFICE287&&CNTRY764,0,0.0
OFFICE287&&CNTRY770,0,0.0
OFFICE287&&CNTRY785,0,0.0
OFFICE287&&CNTRY795,0,0.0
OFFICE287&&CNTRY825,0,0.0
OFFICE287&&CNTRY830,1,0.5
OFFICE287&&CNTRY837,0,0.0
OFFICE287&&CNTRY843,0,0.0
OFFICE287&&CNTRY846,1,0.14285714285714285
OFFICE287&&CNTRY859,0,0.0
OFFICE287&&CNTRY863,0,0.0
OFFICE287&&CNTRY866,0,0.0
OFFICE287&&CNTRY874,1,0.5
OFFICE287&&CNTRY881,2,0.5
OFFICE287&&CNTRY884,0,0.0
OFFICE287&&CNTRY915,3,1.0
OFFICE287&&CNTRY917,1,1.0
OFFICE287&&CNTRY920,0,0.0
OFFICE287&&CNTRY959,0,0.0
OFFICE287&&CNTRY975,0,0.0
OFFICE287&&CNTRY976,0,0.0
OFFICE287&&CNTRY994,1,0.06666666666666667
OFFICE287&&CNTRY995,0,0.0
OFFICE288&&CNTRY123,1,0.07142857142857142
OFFICE288&&CNTRY125,2,1.0
OFFICE288&&CNTRY138,1,1.0
OFFICE288&&CNTRY139,2,0.6666666666666666
OFFICE288&&CNTRY140,1,1.0
OFFICE288&&CNTRY166,0,0.0
OFFICE288&&CNTRY171,2,1.0
OFFICE288&&CNTRY215,2,1.0
OFFICE288&&CNTRY216,0,0.0
OFFICE288&&CNTRY234,2,1.0
OFFICE288&&CNTRY236,0,0.0
OFFICE288&&CNTRY252,1,0.3333333333333333
OFFICE288&&CNTRY263,1,1.0
OFFICE288&&CNTRY276,0,0.0
OFFICE288&&CNTRY277,1,1.0
OFFICE288&&CNTRY284,0,0.0
OFFICE288&&CNTRY316,0,0.0
OFFICE288&&CNTRY317,0,0.0
OFFICE288&&CNTRY321,1,1.0
OFFICE288&&CNTRY322,3,0.75
OFFICE288&&CNTRY323,0,0.0
OFFICE288&&CNTRY334,0,0.0
OFFICE288&&CNTRY335,0,0.0
OFFICE288&&CNTRY364,1,1.0
OFFICE288&&CNTRY376,6,0.2857142857142857
OFFICE288&&CNTRY379,1,0.5
OFFICE288&&CNTRY389,1,1.0
OFFICE288&&CNTRY390,1,0.3333333333333333
OFFICE288&&CNTRY407,1,0.3333333333333333
OFFICE288&&CNTRY409,2,0.6666666666666666
OFFICE288&&CNTRY429,1,0.5
OFFICE288&&CNTRY438,0,0.0
OFFICE288&&CNTRY454,0,0.0
OFFICE288&&CNTRY485,2,0.3333333333333333
OFFICE288&&CNTRY528,0,0.0
OFFICE288&&CNTRY555,1,1.0
OFFICE288&&CNTRY558,1,0.5
OFFICE288&&CNTRY562,1,0.3333333333333333
OFFICE288&&CNTRY576,0,0.0
OFFICE288&&CNTRY615,0,0.0
OFFICE288&&CNTRY625,0,0.0
OFFICE288&&CNTRY644,0,0.0
OFFICE288&&CNTRY652,4,0.8
OFFICE288&&CNTRY656,1,0.3333333333333333
OFFICE288&&CNTRY674,0,0.0
OFFICE288&&CNTRY680,1,0.09090909090909091
OFFICE288&&CNTRY687,0,0.0
OFFICE288&&CNTRY713,1,0.3333333333333333
OFFICE288&&CNTRY747,0,0.0
OFFICE288&&CNTRY748,0,0.0
OFFICE288&&CNTRY759,2,0.6666666666666666
OFFICE288&&CNTRY764,0,0.0
OFFICE288&&CNTRY765,0,0.0
OFFICE288&&CNTRY770,2,0.5
OFFICE288&&CNTRY771,0,0.0
OFFICE288&&CNTRY795,1,0.5
OFFICE288&&CNTRY819,1,0.5
OFFICE288&&CNTRY825,1,0.0625
OFFICE288&&CNTRY830,0,0.0
OFFICE288&&CNTRY843,0,0.0
OFFICE288&&CNTRY846,1,0.09090909090909091
OFFICE288&&CNTRY859,1,1.0
OFFICE288&&CNTRY863,2,1.0
OFFICE288&&CNTRY881,2,0.4
OFFICE288&&CNTRY884,1,1.0
OFFICE288&&CNTRY917,1,0.5
OFFICE288&&CNTRY920,1,0.3333333333333333
OFFICE288&&CNTRY930,0,0.0
OFFICE288&&CNTRY959,0,0.0
OFFICE288&&CNTRY962,1,0.3333333333333333
OFFICE288&&CNTRY975,1,0.3333333333333333
OFFICE288&&CNTRY976,1,0.125
OFFICE288&&CNTRY980,1,0.3333333333333333
OFFICE288&&CNTRY994,3,0.25
OFFICE288&&CNTRY995,0,0.0
OFFICE289&&CNTRY113,0,0.0
OFFICE289&&CNTRY123,0,0.0
OFFICE289&&CNTRY125,1,0.2
OFFICE289&&CNTRY138,2,0.5
OFFICE289&&CNTRY139,0,0.0
OFFICE289&&CNTRY140,1,1.0
OFFICE289&&CNTRY153,1,1.0
OFFICE289&&CNTRY171,1,0.5
OFFICE289&&CNTRY209,1,1.0
OFFICE289&&CNTRY215,0,0.0
OFFICE289&&CNTRY216,1,0.5
OFFICE289&&CNTRY234,1,1.0
OFFICE289&&CNTRY236,1,0.5
OFFICE289&&CNTRY263,1,0.3333333333333333
OFFICE289&&CNTRY276,1,1.0
OFFICE289&&CNTRY284,0,0.0
OFFICE289&&CNTRY317,0,0.0
OFFICE289&&CNTRY321,0,0.0
OFFICE289&&CNTRY322,0,0.0
OFFICE289&&CNTRY323,1,1.0
OFFICE289&&CNTRY334,1,0.5
OFFICE289&&CNTRY335,0,0.0
OFFICE289&&CNTRY351,0,0.0
OFFICE289&&CNTRY364,0,0.0
OFFICE289&&CNTRY376,2,0.2222222222222222
OFFICE289&&CNTRY379,1,1.0
OFFICE289&&CNTRY389,0,0.0
OFFICE289&&CNTRY390,0,0.0
OFFICE289&&CNTRY409,0,0.0
OFFICE289&&CNTRY415,2,0.6666666666666666
OFFICE289&&CNTRY429,0,0.0
OFFICE289&&CNTRY445,0,0.0
OFFICE289&&CNTRY454,0,0.0
OFFICE289&&CNTRY485,2,0.5
OFFICE289&&CNTRY528,0,0.0
OFFICE289&&CNTRY555,1,0.5
OFFICE289&&CNTRY558,1,1.0
OFFICE289&&CNTRY562,1,1.0
OFFICE289&&CNTRY576,1,0.5
OFFICE289&&CNTRY615,1,0.125
OFFICE289&&CNTRY618,1,0.3333333333333333
OFFICE289&&CNTRY625,0,0.0
OFFICE289&&CNTRY627,0,0.0
OFFICE289&&CNTRY644,1,0.25
OFFICE289&&CNTRY652,0,0.0
OFFICE289&&CNTRY654,1,1.0
OFFICE289&&CNTRY656,0,0.0
OFFICE289&&CNTRY674,0,0.0
OFFICE289&&CNTRY680,0,0.0
OFFICE289&&CNTRY687,0,0.0
OFFICE289&&CNTRY709,2,0.6666666666666666
OFFICE289&&CNTRY716,0,0.0
OFFICE289&&CNTRY747,1,1.0
OFFICE289&&CNTRY748,0,0.0
OFFICE289&&CNTRY756,1,1.0
OFFICE289&&CNTRY759,0,0.0
OFFICE289&&CNTRY764,1,1.0
OFFICE289&&CNTRY765,1,1.0
OFFICE289&&CNTRY770,1,0.5
OFFICE289&&CNTRY771,1,1.0
OFFICE289&&CNTRY795,1,0.5
OFFICE289&&CNTRY819,1,0.5
OFFICE289&&CNTRY825,3,0.3
OFFICE289&&CNTRY837,0,0.0
OFFICE289&&CNTRY846,2,0.25
OFFICE289&&CNTRY859,1,1.0
OFFICE289&&CNTRY866,1,1.0
OFFICE289&&CNTRY874,1,0.5
OFFICE289&&CNTRY881,1,0.5
OFFICE289&&CNTRY884,2,0.6666666666666666
OFFICE289&&CNTRY920,1,0.5
OFFICE289&&CNTRY959,0,0.0
OFFICE289&&CNTRY962,0,0.0
OFFICE289&&CNTRY976,1,0.3333333333333333
OFFICE289&&CNTRY994,1,0.09090909090909091
OFFICE289&&CNTRY995,0,0.0
OFFICE292&&CNTRY123,1,0.125
OFFICE292&&CNTRY125,0,0.0
OFFICE292&&CNTRY139,1,1.0
OFFICE292&&CNTRY140,1,1.0
OFFICE292&&CNTRY153,0,0.0
OFFICE292&&CNTRY166,2,0.6666666666666666
OFFICE292&&CNTRY171,1,1.0
OFFICE292&&CNTRY215,0,0.0
OFFICE292&&CNTRY216,0,0.0
OFFICE292&&CNTRY234,2,0.6666666666666666
OFFICE292&&CNTRY236,0,0.0
OFFICE292&&CNTRY252,1,0.5
OFFICE292&&CNTRY263,2,0.6666666666666666
OFFICE292&&CNTRY264,0,0.0
OFFICE292&&CNTRY276,2,0.5
OFFICE292&&CNTRY284,1,0.5
OFFICE292&&CNTRY316,0,0.0
OFFICE292&&CNTRY317,0,0.0
OFFICE292&&CNTRY323,2,0.6666666666666666
OFFICE292&&CNTRY334,1,0.5
OFFICE292&&CNTRY351,1,0.5
OFFICE292&&CNTRY364,2,1.0
OFFICE292&&CNTRY376,2,0.18181818181818182
OFFICE292&&CNTRY379,0,0.0
OFFICE292&&CNTRY389,0,0.0
OFFICE292&&CNTRY390,0,0.0
OFFICE292&&CNTRY393,2,0.6666666666666666
OFFICE292&&CNTRY407,0,0.0
OFFICE292&&CNTRY415,0,0.0
OFFICE292&&CNTRY454,0,0.0
OFFICE292&&CNTRY456,2,1.0
OFFICE292&&CNTRY480,1,0.5
OFFICE292&&CNTRY485,1,0.5
OFFICE292&&CNTRY528,0,0.0
OFFICE292&&CNTRY555,0,0.0
OFFICE292&&CNTRY562,1,0.3333333333333333
OFFICE292&&CNTRY576,1,0.5
OFFICE292&&CNTRY615,0,0.0
OFFICE292&&CNTRY618,0,0.0
OFFICE292&&CNTRY625,1,0.5
OFFICE292&&CNTRY644,0,0.0
OFFICE292&&CNTRY652,0,0.0
OFFICE292&&CNTRY653,1,1.0
OFFICE292&&CNTRY654,0,0.0
OFFICE292&&CNTRY680,3,0.2727272727272727
OFFICE292&&CNTRY701,0,0.0
OFFICE292&&CNTRY713,0,0.0
OFFICE292&&CNTRY716,1,0.5
OFFICE292&&CNTRY747,1,1.0
OFFICE292&&CNTRY759,0,0.0
OFFICE292&&CNTRY764,0,0.0
OFFICE292&&CNTRY765,1,1.0
OFFICE292&&CNTRY770,1,1.0
OFFICE292&&CNTRY785,1,1.0
OFFICE292&&CNTRY795,0,0.0
OFFICE292&&CNTRY819,0,0.0
OFFICE292&&CNTRY825,1,0.058823529411764705
OFFICE292&&CNTRY837,0,0.0
OFFICE292&&CNTRY843,1,1.0
OFFICE292&&CNTRY846,2,0.2857142857142857
OFFICE292&&CNTRY859,0,0.0
OFFICE292&&CNTRY863,1,1.0
OFFICE292&&CNTRY866,1,0.3333333333333333
OFFICE292&&CNTRY874,0,0.0
OFFICE292&&CNTRY881,0,0.0
OFFICE292&&CNTRY884,1,0.3333333333333333
OFFICE292&&CNTRY917,0,0.0
OFFICE292&&CNTRY920,0,0.0
OFFICE292&&CNTRY930,1,1.0
OFFICE292&&CNTRY959,2,0.6666666666666666
OFFICE292&&CNTRY962,0,0.0
OFFICE292&&CNTRY975,2,1.0
OFFICE292&&CNTRY976,0,0.0
OFFICE292&&CNTRY980,1,1.0
OFFICE292&&CNTRY994,0,0.0
OFFICE296&&CNTRY113,1,0.2
OFFICE296&&CNTRY123,5,0.016025641025641024
OFFICE296&&CNTRY125,1,0.2
OFFICE296&&CNTRY138,1,0.3333333333333333
OFFICE296&&CNTRY139,1,0.16666666666666666
OFFICE296&&CNTRY140,2,0.4
OFFICE296&&CNTRY153,0,0.0
OFFICE296&&CNTRY166,0,0.0
OFFICE296&&CNTRY171,0,0.0
OFFICE296&&CNTRY184,3,0.3333333333333333
OFFICE296&&CNTRY209,1,0.25
OFFICE296&&CNTRY215,1,0.058823529411764705
OFFICE296&&CNTRY216,2,0.4
OFFICE296&&CNTRY234,0,0.0
OFFICE296&&CNTRY236,3,0.25
OFFICE296&&CNTRY252,3,0.2727272727272727
OFFICE296&&CNTRY263,1,0.3333333333333333
OFFICE296&&CNTRY264,2,0.18181818181818182
OFFICE296&&CNTRY276,2,0.2857142857142857
OFFICE296&&CNTRY277,3,0.23076923076923078
OFFICE296&&CNTRY284,2,0.2857142857142857
OFFICE296&&CNTRY316,1,0.16666666666666666
OFFICE296&&CNTRY317,1,0.125
OFFICE296&&CNTRY321,2,0.2857142857142857
OFFICE296&&CNTRY322,3,0.3333333333333333
OFFICE296&&CNTRY323,2,0.2857142857142857
OFFICE296&&CNTRY334,1,0.14285714285714285
OFFICE296&&CNTRY335,2,0.2222222222222222
OFFICE296&&CNTRY351,0,0.0
OFFICE296&&CNTRY364,0,0.0
OFFICE296&&CNTRY376,4,0.006125574272588055
OFFICE296&&CNTRY379,0,0.0
OFFICE296&&CNTRY389,2,0.5
OFFICE296&&CNTRY390,0,0.0
OFFICE296&&CNTRY393,2,0.25
OFFICE296&&CNTRY407,2,0.4
OFFICE296&&CNTRY409,0,0.0
OFFICE296&&CNTRY415,1,0.1
OFFICE296&&CNTRY429,0,0.0
OFFICE296&&CNTRY438,0,0.0
OFFICE296&&CNTRY445,1,0.3333333333333333
OFFICE296&&CNTRY454,7,0.08139534883720931
OFFICE296&&CNTRY456,1,0.125
OFFICE296&&CNTRY480,2,0.2
OFFICE296&&CNTRY485,2,0.05128205128205128
OFFICE296&&CNTRY527,0,0.0
OFFICE296&&CNTRY528,0,0.0
OFFICE296&&CNTRY554,0,0.0
OFFICE296&&CNTRY555,1,0.07142857142857142
OFFICE296&&CNTRY558,0,0.0
OFFICE296&&CNTRY562,1,0.041666666666666664
OFFICE296&&CNTRY576,0,0.0
OFFICE296&&CNTRY615,2,0.043478260869565216
OFFICE296&&CNTRY618,2,0.2222222222222222
OFFICE296&&CNTRY625,1,0.25
OFFICE296&&CNTRY627,1,0.2
OFFICE296&&CNTRY644,0,0.0
OFFICE296&&CNTRY652,10,0.04830917874396135
OFFICE296&&CNTRY653,0,0.0
OFFICE296&&CNTRY654,0,0.0
OFFICE296&&CNTRY656,0,0.0
OFFICE296&&CNTRY674,1,0.5
OFFICE296&&CNTRY680,7,0.028112449799196786
OFFICE296&&CNTRY687,0,0.0
OFFICE296&&CNTRY689,2,0.6666666666666666
OFFICE296&&CNTRY701,1,0.14285714285714285
OFFICE296&&CNTRY709,5,0.625
OFFICE296&&CNTRY713,1,0.2
OFFICE296&&CNTRY716,1,0.25
OFFICE296&&CNTRY747,0,0.0
OFFICE296&&CNTRY748,1,0.14285714285714285
OFFICE296&&CNTRY756,0,0.0
OFFICE296&&CNTRY759,1,0.058823529411764705
OFFICE296&&CNTRY764,3,0.375
OFFICE296&&CNTRY765,1,0.2
OFFICE296&&CNTRY770,1,0.25
OFFICE296&&CNTRY771,1,0.125
OFFICE296&&CNTRY785,0,0.0
