IMPORTER.TIN,IMPORTER.TIN_illicit_sum,IMPORTER.TIN_illicit_rate
IMPO11571,1,0.09090909090909091
IMPO11574,2,0.2
IMPO11575,2,0.6666666666666666
IMPO11578,0,0.0
IMPO11580,2,0.5
IMPO11582,0,0.0
IMPO11583,0,0.0
IMPO11586,2,0.11764705882352941
IMPO11588,1,1.0
IMPO11589,0,0.0
IMPO11591,2,0.5
IMPO11596,0,0.0
IMPO11597,0,0.0
IMPO11598,2,0.6666666666666666
IMPO11601,2,0.4
IMPO11602,1,1.0
IMPO11603,0,0.0
IMPO11604,0,0.0
IMPO11605,1,0.3333333333333333
IMPO11606,0,0.0
IMPO11607,1,0.3333333333333333
IMPO11608,2,0.5
IMPO11609,3,0.25
IMPO11612,0,0.0
IMPO11613,0,0.0
IMPO11614,1,0.25
IMPO11615,3,0.75
IMPO11618,0,0.0
IMPO11619,1,0.3333333333333333
IMPO11620,2,0.5
IMPO11624,0,0.0
IMPO11627,0,0.0
IMPO11629,2,0.13333333333333333
IMPO11630,2,0.2
IMPO11632,1,0.2
IMPO11639,1,0.3333333333333333
IMPO11640,0,0.0
IMPO11641,0,0.0
IMPO11642,1,0.1
IMPO11643,0,0.0
IMPO11645,0,0.0
IMPO11647,3,0.14285714285714285
IMPO11649,0,0.0
IMPO11651,1,0.006802721088435374
IMPO11653,1,0.14285714285714285
IMPO11654,0,0.0
IMPO11655,0,0.0
IMPO11656,0,0.0
IMPO11657,2,0.2222222222222222
IMPO11658,0,0.0
IMPO11659,7,0.5833333333333334
IMPO11661,1,0.25
IMPO11664,1,1.0
IMPO11665,0,0.0
IMPO11667,0,0.0
IMPO11669,1,0.5
IMPO11671,2,0.1111111111111111
IMPO11672,1,1.0
IMPO11673,1,0.3333333333333333
IMPO11676,0,0.0
IMPO11677,0,0.0
IMPO11679,1,0.03225806451612903
IMPO11680,1,0.5
IMPO11681,0,0.0
IMPO11684,0,0.0
IMPO11685,1,0.3333333333333333
IMPO11686,1,0.2
IMPO11687,0,0.0
IMPO11688,1,0.2
IMPO11689,0,0.0
IMPO11691,2,0.014492753623188406
IMPO11692,1,0.5
IMPO11694,1,0.3333333333333333
IMPO11695,4,0.14285714285714285
IMPO11698,1,0.5
IMPO11700,2,0.5
IMPO11701,0,0.0
IMPO11702,0,0.0
IMPO11703,1,1.0
IMPO11704,1,0.5
IMPO11705,2,1.0
IMPO11706,0,0.0
IMPO11707,0,0.0
IMPO11708,1,0.5
IMPO11709,0,0.0
IMPO11712,2,0.3333333333333333
IMPO11713,0,0.0
IMPO11714,0,0.0
IMPO11715,0,0.0
IMPO11716,2,0.4
IMPO11717,0,0.0
IMPO11719,0,0.0
IMPO11720,0,0.0
IMPO11721,0,0.0
IMPO11722,1,0.5
IMPO11729,0,0.0
IMPO11732,5,0.15151515151515152
IMPO11735,1,1.0
IMPO11736,1,0.5
IMPO11738,2,0.3333333333333333
IMPO11740,0,0.0
IMPO11741,3,0.42857142857142855
IMPO11743,1,0.5
IMPO11744,1,0.16666666666666666
IMPO11745,1,0.1
IMPO11746,1,0.5
IMPO11748,2,1.0
IMPO11749,0,0.0
IMPO11750,2,0.08695652173913043
IMPO11752,1,0.16666666666666666
IMPO11753,0,0.0
IMPO11760,2,0.05714285714285714
IMPO11761,1,0.14285714285714285
IMPO11762,1,1.0
IMPO11763,2,0.5
IMPO11764,0,0.0
IMPO11766,1,0.25
IMPO11767,0,0.0
IMPO11768,0,0.0
IMPO11769,1,0.3333333333333333
IMPO11771,1,0.5
IMPO11772,0,0.0
IMPO11777,0,0.0
IMPO11778,0,0.0
IMPO11779,5,0.01358695652173913
IMPO11780,0,0.0
IMPO11782,1,0.125
IMPO11783,0,0.0
IMPO11784,1,0.5
IMPO11786,1,0.25
IMPO11787,0,0.0
IMPO11788,2,0.5
IMPO11790,1,0.08333333333333333
IMPO11791,0,0.0
IMPO11794,0,0.0
IMPO11798,0,0.0
IMPO11800,1,0.09090909090909091
IMPO11802,1,0.5
IMPO11803,1,0.5
IMPO11804,1,0.5
IMPO11805,0,0.0
IMPO11807,1,0.3333333333333333
IMPO11809,1,1.0
IMPO11810,0,0.0
IMPO11811,1,0.25
IMPO11813,0,0.0
IMPO11814,1,0.25
IMPO11816,0,0.0
IMPO11817,0,0.0
IMPO11818,1,0.5
IMPO11820,1,0.3333333333333333
IMPO11821,1,1.0
IMPO11824,2,1.0
IMPO11825,1,0.0625
IMPO11826,0,0.0
IMPO11827,1,0.25
IMPO11828,0,0.0
IMPO11829,2,0.2
IMPO11833,2,0.4
IMPO11834,0,0.0
IMPO11835,1,0.16666666666666666
IMPO11836,2,0.2857142857142857
IMPO11837,0,0.0
IMPO11838,0,0.0
IMPO11841,0,0.0
IMPO11843,0,0.0
IMPO11844,2,0.6666666666666666
IMPO11845,0,0.0
IMPO11846,0,0.0
IMPO11849,0,0.0
IMPO11850,0,0.0
IMPO11852,1,1.0
IMPO11854,0,0.0
IMPO11855,1,0.3333333333333333
IMPO11856,0,0.0
IMPO11857,0,0.0
IMPO11860,0,0.0
IMPO11861,0,0.0
IMPO11862,1,1.0
IMPO11865,4,0.5714285714285714
IMPO11866,0,0.0
IMPO11867,3,0.2
IMPO11872,0,0.0
IMPO11874,1,0.25
IMPO11875,1,1.0
IMPO11876,0,0.0
IMPO11879,0,0.0
IMPO11882,1,1.0
IMPO11883,0,0.0
IMPO11884,1,0.5
IMPO11886,2,0.4
IMPO11889,0,0.0
IMPO11890,0,0.0
IMPO11892,0,0.0
IMPO11893,0,0.0
IMPO11895,0,0.0
IMPO11896,1,0.5
IMPO11898,1,0.5
IMPO11899,0,0.0
IMPO11901,3,1.0
IMPO11903,2,0.5
IMPO11904,1,0.2
IMPO11905,1,0.16666666666666666
IMPO11906,3,0.75
IMPO11909,0,0.0
IMPO11910,1,1.0
IMPO11911,0,0.0
IMPO11912,1,0.5
IMPO11913,0,0.0
IMPO11916,4,0.15384615384615385
IMPO11921,0,0.0
IMPO11922,0,0.0
IMPO11923,1,0.3333333333333333
IMPO11924,1,0.16666666666666666
IMPO11925,2,0.3333333333333333
IMPO11926,0,0.0
IMPO11927,1,0.07692307692307693
IMPO11928,0,0.0
IMPO11929,0,0.0
IMPO11930,0,0.0
IMPO11931,0,0.0
IMPO11932,2,0.4
IMPO11933,0,0.0
IMPO11934,1,0.03225806451612903
IMPO11937,0,0.0
IMPO11938,1,0.14285714285714285
IMPO11939,0,0.0
IMPO11940,1,0.3333333333333333
IMPO11941,0,0.0
IMPO11942,0,0.0
IMPO11944,0,0.0
IMPO11947,0,0.0
IMPO11948,0,0.0
IMPO11953,0,0.0
IMPO11955,0,0.0
IMPO11956,0,0.0
IMPO11957,0,0.0
IMPO11958,4,0.022598870056497175
IMPO11960,0,0.0
IMPO11961,0,0.0
IMPO11963,1,0.3333333333333333
IMPO11964,1,0.2
IMPO11965,0,0.0
IMPO11966,2,0.4
IMPO11967,0,0.0
IMPO11968,0,0.0
IMPO11969,0,0.0
IMPO11972,0,0.0
IMPO11973,1,0.05263157894736842
IMPO11975,1,0.25
IMPO11976,0,0.0
IMPO11977,0,0.0
IMPO11981,2,0.3333333333333333
IMPO11983,1,0.0625
IMPO11984,3,1.0
IMPO11986,0,0.0
IMPO11987,0,0.0
IMPO11988,3,0.21428571428571427
IMPO11989,1,1.0
IMPO11992,0,0.0
IMPO11993,0,0.0
IMPO11995,0,0.0
IMPO11996,0,0.0
IMPO11997,1,0.5
IMPO11998,0,0.0
IMPO11999,0,0.0
IMPO12000,3,0.6
IMPO12002,1,0.2
IMPO12004,0,0.0
IMPO12005,0,0.0
IMPO12007,2,0.4
IMPO12008,2,0.6666666666666666
IMPO12009,2,0.2857142857142857
IMPO12012,0,0.0
IMPO12013,0,0.0
IMPO12014,1,0.05
IMPO12015,0,0.0
IMPO12016,1,1.0
IMPO12018,1,0.3333333333333333
IMPO12020,3,0.16666666666666666
IMPO12021,2,1.0
IMPO12022,2,0.25
IMPO12023,1,0.14285714285714285
IMPO12026,0,0.0
IMPO12028,0,0.0
IMPO12029,0,0.0
IMPO12030,4,0.8
IMPO12031,0,0.0
IMPO12033,0,0.0
IMPO12034,3,0.42857142857142855
IMPO12035,1,0.16666666666666666
IMPO12038,1,1.0
IMPO12040,1,1.0
IMPO12046,0,0.0
IMPO12048,1,0.3333333333333333
IMPO12049,0,0.0
IMPO12050,0,0.0
IMPO12051,1,0.5
IMPO12052,2,0.2857142857142857
IMPO12053,1,0.5
IMPO12054,0,0.0
IMPO12055,1,0.5
IMPO12057,1,0.2
IMPO12059,0,0.0
IMPO12064,1,0.041666666666666664
IMPO12066,4,0.02030456852791878
IMPO12067,0,0.0
IMPO12068,0,0.0
IMPO12069,1,0.2
IMPO12070,1,0.25
IMPO12072,0,0.0
IMPO12073,0,0.0
IMPO12074,2,0.18181818181818182
IMPO12075,5,0.1282051282051282
IMPO12076,1,0.25
IMPO12078,1,0.5
IMPO12080,2,0.25
IMPO12081,0,0.0
IMPO12082,1,0.3333333333333333
IMPO12083,0,0.0
IMPO12084,1,0.1
IMPO12086,1,0.06666666666666667
IMPO12087,2,0.6666666666666666
IMPO12088,1,1.0
IMPO12092,0,0.0
IMPO12094,0,0.0
IMPO12098,0,0.0
IMPO12100,1,0.14285714285714285
IMPO12101,0,0.0
IMPO12102,2,0.08695652173913043
IMPO12103,0,0.0
IMPO12105,1,0.16666666666666666
IMPO12106,1,0.25
IMPO12108,0,0.0
IMPO12109,0,0.0
IMPO12110,1,0.06666666666666667
IMPO12116,1,0.25
IMPO12117,2,0.5
IMPO12118,1,0.2
IMPO12119,1,0.3333333333333333
IMPO12121,2,0.09523809523809523
IMPO12124,2,0.1
IMPO12126,1,0.5
IMPO12128,3,0.6
IMPO12131,1,0.14285714285714285
IMPO12133,0,0.0
IMPO12134,0,0.0
IMPO12136,1,0.5
IMPO12138,0,0.0
IMPO12140,0,0.0
IMPO12142,0,0.0
IMPO12144,0,0.0
IMPO12145,1,0.1111111111111111
IMPO12146,0,0.0
IMPO12147,1,0.5
IMPO12148,0,0.0
IMPO12151,0,0.0
IMPO12152,1,0.3333333333333333
IMPO12153,1,0.3333333333333333
IMPO12154,1,1.0
IMPO12155,2,0.2
IMPO12157,0,0.0
IMPO12160,2,0.2857142857142857
IMPO12161,2,0.15384615384615385
IMPO12163,2,0.5
IMPO12164,1,0.3333333333333333
IMPO12167,3,0.03571428571428571
IMPO12168,0,0.0
IMPO12170,2,0.18181818181818182
IMPO12171,1,1.0
IMPO12173,0,0.0
IMPO12174,1,0.5
IMPO12175,1,0.5
IMPO12176,2,0.15384615384615385
IMPO12177,1,0.16666666666666666
IMPO12178,0,0.0
IMPO12179,0,0.0
IMPO12180,0,0.0
IMPO12183,2,0.01639344262295082
IMPO12184,0,0.0
IMPO12186,1,0.045454545454545456
IMPO12188,0,0.0
IMPO12189,0,0.0
IMPO12190,0,0.0
IMPO12192,0,0.0
IMPO12193,2,0.5
IMPO12195,0,0.0
IMPO12200,6,0.08333333333333333
IMPO12201,2,0.4
IMPO12202,0,0.0
IMPO12203,1,0.08333333333333333
IMPO12204,1,0.3333333333333333
IMPO12205,1,1.0
IMPO12206,0,0.0
IMPO12207,4,0.011940298507462687
IMPO12208,0,0.0
IMPO12209,0,0.0
IMPO12210,1,0.25
IMPO12211,1,0.3333333333333333
IMPO12212,1,0.2
IMPO12213,0,0.0
IMPO12215,0,0.0
IMPO12217,1,0.2
IMPO12219,6,0.02727272727272727
IMPO12222,0,0.0
IMPO12223,0,0.0
IMPO12224,2,0.3333333333333333
IMPO12225,1,0.5
IMPO12226,0,0.0
IMPO12227,1,0.2
IMPO12228,8,0.02564102564102564
IMPO12229,0,0.0
IMPO12230,1,0.14285714285714285
IMPO12231,0,0.0
IMPO12232,3,0.375
IMPO12233,0,0.0
IMPO12234,0,0.0
IMPO12235,0,0.0
IMPO12239,1,0.5
IMPO12241,2,0.4
IMPO12242,0,0.0
IMPO12243,0,0.0
IMPO12244,3,0.23076923076923078
IMPO12245,0,0.0
IMPO12246,1,0.25
IMPO12247,0,0.0
IMPO12250,3,0.016216216216216217
IMPO12251,0,0.0
IMPO12252,0,0.0
IMPO12254,0,0.0
IMPO12257,0,0.0
IMPO12258,1,0.025
IMPO12259,3,0.75
IMPO12260,0,0.0
IMPO12264,0,0.0
IMPO12265,1,0.3333333333333333
IMPO12266,1,0.5
IMPO12267,0,0.0
IMPO12270,0,0.0
IMPO12271,1,0.25
IMPO12273,0,0.0
IMPO12274,0,0.0
IMPO12277,3,0.5
IMPO12278,0,0.0
IMPO12281,0,0.0
IMPO12284,0,0.0
IMPO12286,0,0.0
IMPO12287,4,0.36363636363636365
IMPO12288,0,0.0
IMPO12289,1,0.14285714285714285
IMPO12290,0,0.0
IMPO12291,1,0.16666666666666666
IMPO12292,1,0.5
IMPO12295,0,0.0
IMPO12296,1,0.125
IMPO12298,1,0.1
IMPO12299,1,0.2
IMPO12300,1,1.0
IMPO12301,1,0.09090909090909091
IMPO12302,1,0.5
IMPO12303,5,0.11363636363636363
IMPO12306,0,0.0
IMPO12307,0,0.0
IMPO12308,0,0.0
IMPO12309,2,0.5
IMPO12311,0,0.0
IMPO12312,1,1.0
IMPO12313,1,0.25
IMPO12314,1,0.5
IMPO12315,2,0.4
IMPO12317,1,0.5
IMPO12318,0,0.0
IMPO12319,3,0.06976744186046512
IMPO12322,0,0.0
IMPO12324,1,0.3333333333333333
IMPO12325,1,0.25
IMPO12327,0,0.0
IMPO12328,1,1.0
IMPO12331,1,0.5
IMPO12332,2,0.6666666666666666
IMPO12333,1,0.125
IMPO12334,0,0.0
IMPO12335,0,0.0
IMPO12336,1,1.0
IMPO12337,0,0.0
IMPO12340,0,0.0
IMPO12341,0,0.0
IMPO12342,0,0.0
IMPO12343,2,0.007220216606498195
IMPO12345,0,0.0
IMPO12346,1,0.16666666666666666
IMPO12347,0,0.0
IMPO12348,0,0.0
IMPO12349,1,0.2
IMPO12351,0,0.0
IMPO12353,1,0.1111111111111111
IMPO12354,3,0.2
IMPO12355,1,1.0
IMPO12356,0,0.0
IMPO12357,2,0.13333333333333333
IMPO12358,0,0.0
IMPO12359,5,0.018115942028985508
IMPO12360,0,0.0
IMPO12361,1,0.25
IMPO12363,3,0.21428571428571427
IMPO12364,1,1.0
IMPO12365,0,0.0
IMPO12366,1,0.3333333333333333
IMPO12368,0,0.0
IMPO12369,1,0.3333333333333333
IMPO12372,1,0.25
IMPO12373,1,0.5
IMPO12374,0,0.0
IMPO12375,0,0.0
IMPO12376,2,0.6666666666666666
IMPO12377,0,0.0
IMPO12379,0,0.0
IMPO12380,3,0.15789473684210525
IMPO12383,2,0.4
IMPO12385,0,0.0
IMPO12386,1,0.16666666666666666
IMPO12387,1,0.5
IMPO12388,2,0.2222222222222222
IMPO12390,1,0.5
IMPO12391,0,0.0
IMPO12392,0,0.0
IMPO12394,1,0.1
IMPO12395,2,0.5
IMPO12396,0,0.0
IMPO12397,3,0.75
IMPO12398,0,0.0
IMPO12399,1,0.5
IMPO12400,0,0.0
IMPO12404,0,0.0
IMPO12405,0,0.0
IMPO12408,0,0.0
IMPO12409,3,0.5
IMPO12410,1,0.3333333333333333
IMPO12411,1,0.14285714285714285
IMPO12413,0,0.0
IMPO12414,0,0.0
IMPO12415,0,0.0
IMPO12416,0,0.0
IMPO12417,0,0.0
IMPO12419,1,1.0
IMPO12420,0,0.0
IMPO12421,0,0.0
IMPO12422,1,0.2
IMPO12423,1,0.06666666666666667
IMPO12425,1,0.3333333333333333
IMPO12426,0,0.0
IMPO12427,1,0.5
IMPO12428,0,0.0
IMPO12429,1,0.3333333333333333
IMPO12432,0,0.0
IMPO12434,0,0.0
IMPO12435,0,0.0
IMPO12437,1,0.3333333333333333
IMPO12442,1,0.2
IMPO12444,0,0.0
IMPO12445,0,0.0
IMPO12447,0,0.0
IMPO12449,0,0.0
IMPO12450,2,0.6666666666666666
IMPO12451,2,0.5
IMPO12457,0,0.0
IMPO12458,2,0.6666666666666666
IMPO12463,0,0.0
IMPO12464,1,0.5
IMPO12465,0,0.0
IMPO12467,1,0.5
IMPO12468,3,1.0
IMPO12469,0,0.0
IMPO12472,0,0.0
IMPO12474,0,0.0
IMPO12476,0,0.0
IMPO12478,1,1.0
IMPO12479,0,0.0
IMPO12481,0,0.0
IMPO12485,3,0.013452914798206279
IMPO12486,0,0.0
IMPO12489,1,0.25
IMPO12490,0,0.0
IMPO12491,1,0.5
IMPO12493,1,0.5
IMPO12494,3,0.07317073170731707
IMPO12499,0,0.0
IMPO12500,3,0.11538461538461539
IMPO12501,1,0.5
IMPO12503,1,0.3333333333333333
IMPO12504,1,1.0
IMPO12506,0,0.0
IMPO12508,1,0.5
IMPO12509,1,0.5
IMPO12510,0,0.0
IMPO12512,0,0.0
IMPO12514,5,0.35714285714285715
IMPO12515,0,0.0
IMPO12517,3,0.6
IMPO12518,2,0.2222222222222222
IMPO12519,4,0.023391812865497075
IMPO12520,6,0.2222222222222222
IMPO12522,1,0.5
IMPO12523,1,1.0
IMPO12524,1,0.5
IMPO12525,0,0.0
IMPO12527,0,0.0
IMPO12528,2,0.5
IMPO12530,0,0.0
IMPO12531,2,0.3333333333333333
IMPO12532,1,0.25
IMPO12535,1,0.034482758620689655
IMPO12539,2,0.6666666666666666
IMPO12540,1,0.3333333333333333
IMPO12541,1,0.5
IMPO12543,0,0.0
IMPO12551,3,0.05084745762711865
IMPO12552,2,0.4
IMPO12554,1,0.5
IMPO12557,0,0.0
IMPO12558,2,1.0
IMPO12567,0,0.0
IMPO12569,1,0.25
IMPO12570,0,0.0
IMPO12571,2,0.5
IMPO12573,1,0.25
IMPO12575,0,0.0
IMPO12577,1,0.2
IMPO12580,0,0.0
IMPO12582,0,0.0
IMPO12584,0,0.0
IMPO12585,0,0.0
IMPO12587,1,0.3333333333333333
IMPO12589,0,0.0
IMPO12590,0,0.0
IMPO12591,0,0.0
IMPO12592,0,0.0
IMPO12594,0,0.0
IMPO12595,1,1.0
IMPO12596,2,0.4
IMPO12597,0,0.0
IMPO12598,1,0.06666666666666667
IMPO12601,0,0.0
IMPO12602,0,0.0
IMPO12604,1,0.25
IMPO12606,1,0.5
IMPO12607,1,1.0
IMPO12608,0,0.0
IMPO12609,0,0.0
IMPO12610,0,0.0
IMPO12611,0,0.0
IMPO12612,2,0.06896551724137931
IMPO12613,0,0.0
IMPO12616,5,0.04950495049504951
IMPO12617,0,0.0
IMPO12619,2,0.5
IMPO12620,1,0.25
IMPO12621,0,0.0
IMPO12622,1,0.5
IMPO12624,0,0.0
IMPO12625,0,0.0
IMPO12626,1,0.5
IMPO12629,0,0.0
IMPO12631,0,0.0
IMPO12634,1,0.3333333333333333
IMPO12635,1,1.0
IMPO12636,1,0.1111111111111111
IMPO12637,2,0.18181818181818182
IMPO12638,0,0.0
IMPO12639,1,0.25
IMPO12640,1,0.3333333333333333
IMPO12642,1,0.1111111111111111
IMPO12643,3,0.13043478260869565
IMPO12644,0,0.0
IMPO12647,1,0.3333333333333333
IMPO12649,1,0.25
IMPO12650,0,0.0
IMPO12651,1,0.3333333333333333
IMPO12654,0,0.0
IMPO12655,2,0.2222222222222222
IMPO12656,0,0.0
IMPO12657,0,0.0
IMPO12658,0,0.0
IMPO12659,1,1.0
IMPO12660,1,0.125
IMPO12663,1,1.0
IMPO12664,1,0.5
IMPO12665,1,0.25
IMPO12666,0,0.0
IMPO12667,0,0.0
IMPO12668,2,1.0
IMPO12669,0,0.0
IMPO12671,0,0.0
IMPO12674,0,0.0
IMPO12675,1,0.5
IMPO12676,1,0.25
IMPO12680,1,0.2
IMPO12682,0,0.0
IMPO12683,1,0.25
IMPO12684,0,0.0
IMPO12686,0,0.0
IMPO12688,0,0.0
IMPO12690,1,0.5
IMPO12692,2,0.6666666666666666
IMPO12693,0,0.0
IMPO12694,1,1.0
IMPO12695,0,0.0
IMPO12697,0,0.0
IMPO12698,0,0.0
IMPO12699,1,0.07142857142857142
IMPO12700,1,0.5
IMPO12707,0,0.0
IMPO12709,2,0.25
IMPO12711,0,0.0
IMPO12716,1,0.25
IMPO12718,0,0.0
IMPO12720,0,0.0
IMPO12721,2,0.5
IMPO12722,0,0.0
IMPO12727,1,0.5
IMPO12728,1,1.0
IMPO12730,0,0.0
IMPO12731,1,0.5
IMPO12732,1,0.09090909090909091
IMPO12733,0,0.0
IMPO12734,0,0.0
IMPO12736,1,0.5
IMPO12738,2,0.5
IMPO12739,2,1.0
IMPO12740,1,0.5
IMPO12742,0,0.0
IMPO12743,0,0.0
IMPO12748,1,0.09090909090909091
IMPO12750,1,0.5
IMPO12751,1,0.1111111111111111
IMPO12752,0,0.0
IMPO12753,1,0.5
IMPO12754,2,0.07407407407407407
IMPO12756,1,0.5
IMPO12757,1,0.25
IMPO12758,0,0.0
IMPO12760,0,0.0
IMPO12761,1,0.25
IMPO12762,0,0.0
IMPO12763,0,0.0
IMPO12764,1,0.5
IMPO12765,3,0.375
IMPO12767,1,1.0
IMPO12768,4,0.15384615384615385
IMPO12769,1,0.3333333333333333
IMPO12770,0,0.0
IMPO12771,1,0.5
IMPO12772,4,0.36363636363636365
IMPO12774,1,0.5
IMPO12775,0,0.0
IMPO12778,0,0.0
IMPO12779,0,0.0
IMPO12780,1,0.5
IMPO12781,1,0.25
IMPO12782,0,0.0
IMPO12783,1,1.0
IMPO12784,0,0.0
IMPO12785,0,0.0
IMPO12786,0,0.0
IMPO12787,1,1.0
IMPO12790,1,0.3333333333333333
IMPO12793,1,0.5
IMPO12794,2,0.6666666666666666
IMPO12795,0,0.0
IMPO12796,1,1.0
IMPO12797,0,0.0
IMPO12798,0,0.0
IMPO12799,1,0.3333333333333333
IMPO12800,1,0.3333333333333333
IMPO12802,1,0.14285714285714285
IMPO12803,0,0.0
IMPO12804,0,0.0
IMPO12807,1,1.0
IMPO12808,1,0.5
IMPO12809,1,0.25
IMPO12812,2,1.0
IMPO12815,0,0.0
IMPO12816,0,0.0
IMPO12817,0,0.0
IMPO12818,0,0.0
IMPO12824,0,0.0
IMPO12829,0,0.0
IMPO12832,0,0.0
IMPO12833,2,0.6666666666666666
IMPO12835,2,0.05263157894736842
IMPO12836,0,0.0
IMPO12838,0,0.0
IMPO12839,1,0.25
IMPO12840,2,0.25
IMPO12841,0,0.0
IMPO12842,1,1.0
IMPO12843,1,0.25
IMPO12844,5,0.2
IMPO12845,1,0.2
IMPO12847,0,0.0
IMPO12849,2,0.5
IMPO12852,0,0.0
IMPO12854,1,0.1111111111111111
IMPO12856,0,0.0
IMPO12859,1,1.0
IMPO12861,1,0.25
IMPO12863,1,1.0
IMPO12865,0,0.0
IMPO12866,1,0.3333333333333333
IMPO12870,0,0.0
IMPO12872,0,0.0
IMPO12876,0,0.0
IMPO12877,0,0.0
IMPO12878,0,0.0
IMPO12880,1,0.5
IMPO12882,1,1.0
IMPO12886,1,0.25
IMPO12889,0,0.0
IMPO12891,2,0.05
IMPO12893,1,1.0
IMPO12894,2,1.0
IMPO12895,0,0.0
IMPO12896,0,0.0
IMPO12897,3,0.42857142857142855
IMPO12899,2,0.5
IMPO12901,1,0.3333333333333333
IMPO12903,1,0.5
IMPO12905,0,0.0
IMPO12907,2,0.125
IMPO12908,0,0.0
IMPO12909,6,0.02926829268292683
IMPO12910,0,0.0
IMPO12911,1,0.5
IMPO12912,0,0.0
IMPO12914,0,0.0
IMPO12916,0,0.0
IMPO12917,0,0.0
IMPO12918,0,0.0
IMPO12920,1,0.06666666666666667
IMPO12922,3,0.6
IMPO12924,0,0.0
IMPO12927,1,0.3333333333333333
IMPO12929,1,0.5
IMPO12930,0,0.0
IMPO12931,0,0.0
IMPO12932,2,0.6666666666666666
IMPO12933,0,0.0
IMPO12935,0,0.0
IMPO12936,0,0.0
IMPO12937,0,0.0
IMPO12939,3,0.075
IMPO12940,1,0.5
IMPO12941,0,0.0
IMPO12942,1,0.3333333333333333
IMPO12943,1,1.0
IMPO12945,1,0.14285714285714285
IMPO12946,1,0.5
IMPO12947,1,0.5
IMPO12948,0,0.0
IMPO12950,1,0.3333333333333333
IMPO12952,0,0.0
IMPO12953,1,0.2
IMPO12954,1,0.5
IMPO12955,0,0.0
IMPO12958,0,0.0
IMPO12959,1,0.25
IMPO12960,2,0.2
IMPO12961,0,0.0
IMPO12962,0,0.0
IMPO12963,1,0.25
IMPO12965,1,0.25
IMPO12966,1,0.0625
IMPO12967,0,0.0
IMPO12969,1,0.3333333333333333
IMPO12970,1,0.5
IMPO12971,1,0.3333333333333333
IMPO12972,0,0.0
IMPO12973,0,0.0
IMPO12974,1,0.5
IMPO12975,0,0.0
IMPO12976,1,0.5
IMPO12977,1,0.16666666666666666
IMPO12978,1,0.5
IMPO12979,1,0.3333333333333333
IMPO12980,1,0.5
IMPO12981,0,0.0
IMPO12982,4,0.5714285714285714
IMPO12985,4,0.01486988847583643
IMPO12986,3,0.16666666666666666
IMPO12987,0,0.0
IMPO12988,0,0.0
IMPO12989,0,0.0
IMPO12992,0,0.0
IMPO12993,1,0.5
IMPO12997,1,1.0
IMPO12998,1,0.14285714285714285
IMPO13000,0,0.0
IMPO13001,1,0.5
IMPO13005,2,0.125
IMPO13007,3,0.75
IMPO13008,0,0.0
IMPO13009,0,0.0
IMPO13010,1,0.5
IMPO13011,0,0.0
IMPO13014,0,0.0
IMPO13015,2,1.0
IMPO13016,0,0.0
IMPO13017,0,0.0
IMPO13018,0,0.0
IMPO13019,1,0.3333333333333333
IMPO13022,1,0.25
IMPO13023,1,0.2
IMPO13024,0,0.0
IMPO13025,3,0.15
IMPO13026,1,0.25
IMPO13028,0,0.0
IMPO13029,0,0.0
IMPO13030,0,0.0
IMPO13032,1,0.08333333333333333
IMPO13033,1,0.3333333333333333
IMPO13034,0,0.0
IMPO13036,1,0.2
IMPO13038,1,0.05555555555555555
IMPO13039,0,0.0
IMPO13040,1,0.5
IMPO13041,0,0.0
IMPO13042,2,0.3333333333333333
IMPO13043,0,0.0
IMPO13045,2,0.4
IMPO13046,1,0.25
IMPO13048,0,0.0
IMPO13049,0,0.0
IMPO13051,1,0.25
IMPO13053,0,0.0
IMPO13058,0,0.0
IMPO13061,0,0.0
IMPO13064,0,0.0
IMPO13067,0,0.0
IMPO13068,2,0.5
IMPO13069,0,0.0
IMPO13070,0,0.0
IMPO13071,1,0.25
IMPO13072,0,0.0
IMPO13074,2,0.6666666666666666
IMPO13075,1,0.5
IMPO13077,0,0.0
IMPO13079,0,0.0
IMPO13080,0,0.0
IMPO13081,1,1.0
IMPO13083,0,0.0
IMPO13085,1,0.14285714285714285
IMPO13087,1,0.3333333333333333
IMPO13088,0,0.0
IMPO13089,0,0.0
IMPO13090,1,0.14285714285714285
IMPO13091,1,0.5
IMPO13094,0,0.0
IMPO13095,3,0.010238907849829351
IMPO13097,5,0.02403846153846154
IMPO13098,0,0.0
IMPO13099,1,0.2
IMPO13100,2,0.6666666666666666
IMPO13101,0,0.0
IMPO13102,0,0.0
IMPO13103,0,0.0
IMPO13104,0,0.0
IMPO13105,1,1.0
IMPO13107,0,0.0
IMPO13108,0,0.0
IMPO13109,0,0.0
IMPO13110,1,0.25
IMPO13111,1,0.25
IMPO13112,2,0.5
IMPO13113,0,0.0
IMPO13115,0,0.0
IMPO13116,1,0.25
IMPO13117,1,1.0
IMPO13119,1,0.3333333333333333
IMPO13120,0,0.0
IMPO13121,2,0.5
IMPO13123,2,0.16666666666666666
IMPO13124,0,0.0
IMPO13125,1,0.5
IMPO13128,0,0.0
IMPO13129,1,1.0
IMPO13131,1,1.0
IMPO13132,0,0.0
IMPO13133,2,0.13333333333333333
IMPO13134,0,0.0
IMPO13135,0,0.0
IMPO13136,0,0.0
IMPO13138,0,0.0
IMPO13139,2,0.5
