,IMPORTER.TIN&&TARIFF.CODE,IMPORTER.TIN&&TARIFF.CODE_illicit_Qsum,IMPORTER.TIN&&TARIFF.CODE_illicit_Qrate
44149,IMPO18703&&8704219941,0,0
44150,IMPO12768&&4821109000,0,0
44151,IMPO10845&&8431390009,0,0
44152,IMPO19408&&6211434203,0,0
44153,IMPO19744&&8703239092,0,0
44154,IMPO10622&&8708299009,0,0
44155,IMPO17502&&8531109500,0,0
44156,IMPO12319&&7409390090,0,0
44157,IMPO15487&&8708299009,0,0
44158,IMPO11052&&8208200000,0,0
44159,IMPO18906&&7419999099,0,0
44160,IMPO18057&&8708949900,0,0
44161,IMPO12577&&9503007900,0,0
44162,IMPO18606&&8302100009,0,0
44163,IMPO11186&&6006420000,0,0
44164,IMP962728&&8703900000,0,0
44165,IMP804930&&8703332200,0,0
44166,IMP902662&&5007200000,0,0
44167,IMP475311&&2009809087,0,0
44168,IMP917579&&9021390000,0,0
44169,IMP666410&&6214900000,0,0
44170,IMP711423&&5801900000,0,0
44171,IMP830465&&8703242200,0,0
44172,IMP514711&&8529900000,0,0
44173,IMP775248&&5007100000,0,0
44174,IMP591739&&8703322100,0,0
44175,IMP941634&&8207500000,0,0
44176,IMP698598&&8703900000,0,0
44177,IMP498845&&5204200000,0,0
44178,IMP387724&&8703242100,0,0
44179,IMP582891&&3005900000,0,0
44180,IMP499777&&8703321922,0,0
44181,IMP413706&&5007200000,0,0
44182,IMP497362&&4823690000,0,0
44183,IMP327939&&2815110000,0,0
44184,IMP555103&&8703241126,0,0
44185,IMP179534&&6116920094,0,0
44186,IMP582604&&4101900000,0,0
44187,IMP863463&&8419890000,0,0
44188,IMP288464&&4601991000,0,0
44189,IMP464475&&8510200000,0,0
44190,IMP451441&&4802570000,0,0
44191,IMP353779&&2939420000,0,0
44192,IMP101045&&6805200000,0,0
44193,IMP809433&&8703331928,0,0
44194,IMP675495&&8481800000,0,0
44195,IMP932208&&3824909000,0,0
44196,IMP566503&&3302901000,0,0
44197,IMP841498&&8703242900,0,0
44198,IMP181309&&8703242100,0,0
44199,IMP885018&&3307200000,0,0
44200,IMP520960&&8703332100,0,0
44201,IMP331372&&8419890000,0,0
44202,IMP154351&&2922190000,0,0
44203,IMP101469&&8502120013,0,0
44204,IMP558194&&2835250000,0,0
44205,IMP288464&&7601200000,0,0
44206,IMP601778&&4810220023,0,0
44207,IMP855449&&4910000000,0,0
44208,IMP822061&&8477300000,0,0
44209,IMP465411&&4802570000,0,0
44210,IMP588732&&8703331124,0,0
44211,IMP424152&&8703332900,0,0
44212,IMP213863&&8703331928,0,0
44213,IMP370565&&7321119014,0,0
44214,IMP855449&&5903100000,0,0
44215,IMP171394&&8428100000,0,0
44216,IMP745669&&8414900000,0,0
44217,IMP335383&&101900000,0,0
44218,IMP722661&&2905140000,0,0
44219,IMP733403&&2801100000,0,0
44220,IMP627029&&8703331226,0,0
44221,IMP796255&&8703332100,0,0
44222,IMP308696&&8703210011,0,0
44223,IMP537680&&8704322000,0,0
44224,IMP352050&&8703321922,0,0
44225,IMPO16184&&8716398090,0,0
44226,IMPO18555&&3407000021,0,0
44227,IMPO10541&&2710194790,0,0
44228,IMPO14414&&5209390000,0,0
44229,IMPO11973&&8443321020,0,0
44230,IMPO15700&&8542399090,0,0
44231,IMPO14713&&3506100000,0,0
44232,IMPO13427&&4415209000,0,0
44233,IMPO18806&&7311003020,0,0
44234,IMPO14294&&2205101001,0,0
44235,IMPO14627&&6117900009,0,0
44236,IMPO18606&&4821901000,0,0
44237,IMPO14730&&5806200000,0,0
44238,IMPO19747&&8421310000,0,0
44239,IMPO18053&&3919900000,0,0
44240,IMPO13906&&709599000,0,0
44241,IMPO17964&&8432900099,0,0
44242,IMPO13598&&3915908009,0,0
44243,IMPO16335&&4911990091,0,0
44244,IMPO12914&&8207506000,0,0
44245,IMPO15391&&4911990099,0,0
44246,IMPO12937&&8518220009,0,0
44247,IMPO15636&&8714921000,0,0
44248,IMPO17356&&8481809998,0,0
44249,IMPO18364&&8544429011,0,0
44250,IMPO14414&&8471490000,0,0
44251,IMPO14550&&8421310000,0,0
44252,IMPO17113&&8447208009,0,0
44253,IMPO10083&&3307900003,0,0
44254,IMPO15135&&8207909900,0,0
44255,IMPO11845&&7201109000,0,0
44256,IMPO19295&&8424890090,0,0
44257,IMPO10766&&8481806310,0,0
44258,IMPO10622&&4821109000,0,0
44259,IMPO16222&&6217100002,0,0
44260,IMPO17194&&8708999720,0,0
44261,IMPO14044&&4819600000,0,0
44262,IMPO12939&&4821109000,0,0
44263,IMPO19253&&5806200000,0,0
44264,IMPO10150&&8544429092,0,0
44265,IMPO17131&&4823908595,0,0
44266,IMPO14068&&8308200009,0,0
44267,IMPO18106&&8536908599,0,0
44268,IMPO15085&&8208300009,0,0
44269,IMPO11404&&4804510000,0,0
44270,IMPO18529&&8409990009,0,0
44271,IMPO13238&&9017300009,0,0
44272,IMPO15707&&8481309909,0,0
44273,IMPO15016&&2710194790,0,0
44274,IMPO13499&&4821101000,0,0
44275,IMPO17483&&5807109010,0,0
44276,IMPO17427&&3824905500,0,0
44277,IMPO19604&&8538909909,0,0
44278,IMPO10477&&4415202001,0,0
44279,IMPO19908&&2710124591,0,0
44280,IMPO14461&&9607110000,0,0
44281,IMPO17115&&7610901000,0,0
44282,IMPO14437&&4005910000,0,0
44283,IMPO11110&&2710124591,0,0
44284,IMPO12066&&8544429011,0,0
44285,IMPO10959&&3901209000,0,0
44286,IMPO13125&&5606009910,0,0
44287,IMPO13523&&4911109099,0,0
44288,IMPO12486&&3919101200,0,0
44289,IMPO19022&&8421990020,0,0
44290,IMPO16427&&8471300001,0,0
44291,IMPO15533&&8482109000,0,0
44292,IMPO15859&&5209320000,0,0
44293,IMPO14301&&4821109000,0,0
44294,IMPO16633&&8471705000,0,0
44295,IMPO11444&&8479908000,0,0
44296,IMPO18364&&8703329091,0,0
44297,IMPO16995&&8708109000,0,0
44298,IMP915083&&4418400000,0,0
44299,IMP435108&&8517180000,0,0
44300,IMP238427&&2103909099,0,0
44301,IMP286665&&9032890000,0,0
44302,IMP771172&&6406100000,0,0
44303,IMP165224&&6110190000,0,0
44304,IMP939292&&7604290000,0,0
44305,IMP293973&&8704311915,0,0
44306,IMP450852&&3902300000,0,0
44307,IMP240296&&5602900000,0,0
44308,IMP766896&&4000000000,0,0
44309,IMP181309&&8703210011,0,0
44310,IMP523550&&8703900000,0,0
44311,IMP962741&&8703210011,0,0
44312,IMP341307&&7306190000,0,0
44313,IMP560546&&8703900000,0,0
44314,IMP366360&&8703321220,0,0
44315,IMP781588&&8471600069,0,0
44316,IMP344527&&8479200000,0,0
44317,IMP280132&&8544700000,0,0
44318,IMP588607&&7219310000,0,0
44319,IMP529064&&8703331928,0,0
44320,IMP227569&&8703222900,0,0
44321,IMP460892&&8517180000,0,0
44322,IMP669243&&8703210011,0,0
44323,IMP380484&&8703321922,0,0
44324,IMP873935&&5204190000,0,0
44325,IMP413429&&8703332100,0,0
44326,IMP540303&&6912001000,0,0
44327,IMP191882&&402910099,0,0
44328,IMP518144&&8702101319,0,0
44329,IMP326043&&8704900099,0,0
44330,IMP184662&&1511101000,0,0
44331,IMP559098&&8703331226,0,0
44332,IMP223841&&8703900000,0,0
44333,IMP988441&&8704212025,0,0
44334,IMP590373&&8703321922,0,0
44335,IMP377749&&8704212025,0,0
44336,IMP978769&&8703231119,0,0
44337,IMP440223&&8704900099,0,0
44338,IMP294297&&8703231226,0,0
44339,IMP811925&&4011200000,0,0
44340,IMP923674&&5513490000,0,0
44341,IMP600169&&3921900099,0,0
44342,IMP877303&&8703321220,0,0
44343,IMP528544&&2903610000,0,0
44344,IMP795995&&8703242100,0,0
44345,IMP675074&&8702902099,0,0
44346,IMP310738&&8481900000,0,0
44347,IMP355877&&8413810000,0,0
44348,IMP776989&&8704231122,0,0
44349,IMP196093&&8703231221,0,0
44350,IMP781895&&7326909099,0,0
44351,IMP171394&&8460290000,0,0
44352,IMP839288&&4016910000,0,0
44353,IMP776979&&8703222900,0,0
44354,IMP135579&&4802550056,0,0
44355,IMP456000&&8703241128,0,0
44356,IMP552733&&8716100000,0,0
44357,IMP452686&&8703210011,0,0
44358,IMP592970&&4820500000,0,0
44359,IMP777773&&8703232926,0,0
44360,IMP491024&&8703210011,0,0
44361,IMP355846&&2836200000,0,0
44362,IMP643006&&808100000,0,0
44363,IMP527840&&8703242100,0,0
44364,IMP438117&&8703321220,0,0
44365,IMP177391&&8703241128,0,0
44366,IMP854194&&4412940000,0,0
44367,IMP409629&&4403100000,0,0
44368,IMP189885&&5901900000,0,0
44369,IMP917117&&3909400000,0,0
44370,IMP935939&&8703321922,0,0
44371,IMP716127&&8703241128,0,0
44372,IMP738001&&7222300000,0,0
44373,IMP657028&&8703231119,0,0
44374,IMP122694&&2940000000,0,0
44375,IMP976580&&8431490000,0,0
44376,IMP916902&&303790000,0,0
44377,IMP722083&&8703231119,0,0
44378,IMP982600&&8481800000,0,0
44379,IMP892444&&1302190000,0,0
44380,IMP284668&&8703210011,0,0
44381,IMPO14978&&5503200000,0,0
44382,IMPO17028&&6104440009,0,0
44383,IMPO18343&&9016001000,0,0
44384,IMPO14821&&7326903000,0,0
44385,IMPO13917&&6006349000,0,0
44386,IMPO18272&&6805100000,0,0
44387,IMPO10541&&8479908000,0,0
44388,IMPO14788&&4415202001,0,0
44389,IMPO18472&&4016995709,0,0
44390,IMPO11110&&8482109000,0,0
44391,IMPO12186&&4202321009,0,0
44392,IMPO19940&&9607110000,0,0
44393,IMPO18445&&7407290009,0,0
44394,IMPO11394&&3923301000,0,0
44395,IMPO17483&&3926909229,0,0
44396,IMPO12066&&8708309909,0,0
44397,IMPO19614&&8803300001,0,0
44398,IMPO16794&&8716400009,0,0
44399,IMPO17913&&4016999720,0,0
44400,IMPO19390&&8432299000,0,0
44401,IMPO13850&&8703239091,0,0
44402,IMPO17483&&8532240000,0,0
44403,IMPO13495&&3923100000,0,0
44404,IMPO15321&&8538909902,0,0
44405,IMPO18386&&6506910000,0,0
44406,IMPO15831&&6405209100,0,0
44407,IMPO14546&&3814001001,0,0
44408,IMPO10676&&9606220000,0,0
44409,IMPO14334&&7009100001,0,0
44410,IMPO16077&&2710201990,0,0
44411,IMPO17026&&8203300000,0,0
44412,IMPO17368&&5209320000,0,0
44413,IMPO14334&&8544429011,0,0
44414,IMPO10097&&9102210000,0,0
44415,IMPO19376&&8515809009,0,0
44416,IMPO19590&&5205120001,0,0
44417,IMPO15520&&9617000001,0,0
44418,IMPO15629&&3923299080,0,0
44419,IMPO18194&&6309000002,0,0
44420,IMPO14702&&7318158150,0,0
44421,IMPO11233&&3918109010,0,0
44422,IMPO13774&&8501310001,0,0
44423,IMPO18276&&3305300000,0,0
44424,IMPO19898&&6004100000,0,0
44425,IMPO18480&&6302999009,0,0
44426,IMPO15335&&8803300001,0,0
44427,IMPO16887&&9804000000,0,0
44428,IMPO10388&&8302411001,0,0
44429,IMPO12642&&7320901000,0,0
44430,IMPO11989&&4821109000,0,0
44431,IMPO19578&&8412298100,0,0
44432,IMPO11890&&8207409000,0,0
44433,IMPO10281&&3910000010,0,0
44434,IMPO12917&&4911101000,0,0
44435,IMPO19377&&9804000000,0,0
44436,IMPO11351&&7318159050,0,0
44437,IMPO14863&&3004900019,0,0
44438,IMPO13648&&8481401000,0,0
44439,IMPO11444&&1005900000,0,0
44440,IMP184760&&8474390000,0,0
44441,IMP935939&&8703242100,0,0
44442,IMP142727&&2902110000,0,0
44443,IMP158220&&8703241238,0,0
44444,IMP403527&&302640000,0,0
44445,IMP585253&&8703232124,0,0
44446,IMP498845&&2922420044,0,0
44447,IMP702238&&8506101100,0,0
44448,IMP563861&&8703332900,0,0
44449,IMP531195&&8517180000,0,0
44450,IMP645194&&8703900000,0,0
44451,IMP177945&&8704322000,0,0
44452,IMP992976&&2106909099,0,0
44453,IMP677851&&8703321922,0,0
44454,IMP618304&&4101500000,0,0
44455,IMP917839&&5509350000,0,0
44456,IMP307848&&8703210011,0,0
44457,IMP902662&&8702902099,0,0
44458,IMP393792&&2401200000,0,0
44459,IMP284668&&7323100000,0,0
44460,IMP838972&&8704322000,0,0
44461,IMP412513&&8703231221,0,0
44462,IMP288464&&8703232124,0,0
44463,IMP558596&&2501001000,0,0
44464,IMP979830&&3902300000,0,0
44465,IMP678037&&8703331226,0,0
44466,IMP971358&&8421210022,0,0
44467,IMP306129&&1005100000,0,0
44468,IMP467914&&8703232124,0,0
44469,IMP386453&&8484100000,0,0
44470,IMP370357&&8703321922,0,0
44471,IMP914319&&2009809087,0,0
44472,IMP153134&&8703242900,0,0
44473,IMP413683&&808100000,0,0
44474,IMP678037&&8702901294,0,0
44475,IMP810832&&9019200000,0,0
44476,IMP439866&&8474390000,0,0
44477,IMP709389&&8703222900,0,0
44478,IMP704210&&8703321922,0,0
44479,IMP864177&&8517180000,0,0
44480,IMP870242&&6907900000,0,0
44481,IMP865586&&8703241932,0,0
44482,IMP137883&&406900000,0,0
44483,IMP171493&&8704231924,0,0
44484,IMP727398&&6310100019,0,0
44485,IMP346397&&7408110000,0,0
44486,IMP207129&&808100000,0,0
44487,IMP869983&&7304190000,0,0
44488,IMP472452&&8703900000,0,0
44489,IMP523585&&8703321922,0,0
44490,IMP250017&&8523290000,0,0
44491,IMP781182&&8703321922,0,0
44492,IMP195096&&8703332900,0,0
44493,IMP302860&&8703222900,0,0
44494,IMP726222&&6809190000,0,0
44495,IMP954197&&7208540000,0,0
44496,IMP362343&&3917211000,0,0
44497,IMP172233&&8483900000,0,0
44498,IMP889471&&8215990000,0,0
44499,IMP756514&&1701110000,0,0
44500,IMP422782&&1704100000,0,0
44501,IMP693169&&3810000000,0,0
44502,IMP830465&&8702902097,0,0
44503,IMP383530&&8709900000,0,0
44504,IMP582709&&9032890000,0,0
44505,IMP149613&&2905440000,0,0
44506,IMP864528&&8703331226,0,0
44507,IMP975819&&4011300031,0,0
44508,IMP831109&&8703332100,0,0
44509,IMP676668&&7216690000,0,0
44510,IMP358915&&4818400049,0,0
44511,IMP231262&&4911100000,0,0
44512,IMP711219&&8703241128,0,0
44513,IMP244709&&8701200000,0,0
44514,IMP654017&&3302100000,0,0
44515,IMP334714&&8205200000,0,0
44516,IMP484557&&8703232926,0,0
44517,IMPO10663&&7318155150,0,0
44518,IMPO19879&&8207909900,0,0
44519,IMPO19578&&8504409090,0,0
44520,IMPO17728&&1003900000,0,0
44521,IMPO19747&&6804210090,0,0
44522,IMPO15858&&4911109094,0,0
44523,IMPO19802&&8208900090,0,0
44524,IMPO10477&&9401908090,0,0
44525,IMPO13156&&8482990002,0,0
44526,IMPO12204&&9032102000,0,0
44527,IMPO18764&&7616999099,0,0
44528,IMPO14045&&7106920090,0,0
44529,IMPO13097&&4016930000,0,0
44530,IMPO14757&&3402209001,0,0
44531,IMPO17778&&6204629009,0,0
44532,IMPO16351&&8716400009,0,0
44533,IMPO14239&&6805300000,0,0
44534,IMPO10661&&8473308000,0,0
44535,IMPO17964&&8703319090,0,0
44536,IMPO13531&&8419908510,0,0
44537,IMPO13569&&5514290000,0,0
44538,IMPO10810&&3924900002,0,0
44539,IMPO19578&&8452300000,0,0
44540,IMPO12611&&4820900000,0,0
44541,IMPO19253&&3901209000,0,0
44542,IMPO14768&&8301700090,0,0
44543,IMPO11833&&8507800000,0,0
44544,IMPO12207&&8481809998,0,0
44545,IMPO14626&&304894900,0,0
44546,IMPO11591&&2929900009,0,0
44547,IMPO17282&&3919900000,0,0
44548,IMPO16072&&5401109000,0,0
44549,IMPO12200&&8534009000,0,0
44550,IMPO14356&&806201009,0,0
44551,IMPO16865&&8443999040,0,0
44552,IMPO17282&&8517709019,0,0
44553,IMPO12939&&8204110000,0,0
44554,IMPO16869&&2710194790,0,0
44555,IMPO11373&&1509109081,0,0
44556,IMPO16661&&8708999799,0,0
44557,IMPO18708&&2840300001,0,0
44558,IMPO13097&&1905909002,0,0
44559,IMPO11509&&6217900003,0,0
44560,IMPO17231&&2825500000,0,0
44561,IMPO19132&&8703319090,0,0
44562,IMPO14890&&9606100010,0,0
44563,IMPO10845&&8542399090,0,0
44564,IMPO10814&&4016999720,0,0
44565,IMPO15666&&8487909009,0,0
44566,IMP427970&&9027800000,0,0
44567,IMP678037&&8702102029,0,0
44568,IMP130331&&8467290000,0,0
44569,IMP391135&&3808930000,0,0
44570,IMP144015&&8702101319,0,0
44571,IMP663582&&8703231119,0,0
44572,IMP717886&&3004900000,0,0
44573,IMP852060&&6905100000,0,0
44574,IMP597643&&8703232926,0,0
44575,IMP293138&&2202900091,0,0
44576,IMP763431&&4823690000,0,0
44577,IMP966381&&7318150000,0,0
44578,IMP851457&&8309900099,0,0
44579,IMP503241&&8703900000,0,0
44580,IMP793732&&8703232124,0,0
44581,IMP889139&&8413400000,0,0
44582,IMP700584&&7117190000,0,0
44583,IMP423138&&8500000000,0,0
44584,IMP752027&&8481800000,0,0
44585,IMP451441&&2204210000,0,0
44586,IMP671093&&4008211000,0,0
44587,IMP806555&&8703321922,0,0
44588,IMP512031&&8704321118,0,0
44589,IMP731664&&8429190000,0,0
44590,IMP812124&&2208500000,0,0
44591,IMP367641&&8462490000,0,0
44592,IMP140954&&8703232124,0,0
44593,IMP644245&&2834290000,0,0
44594,IMP824798&&8702902099,0,0
44595,IMP216660&&8704232000,0,0
44596,IMP528746&&8702101319,0,0
44597,IMP184760&&8507200000,0,0
44598,IMP318595&&8703241128,0,0
44599,IMP982600&&8703232926,0,0
44600,IMP138552&&8704322000,0,0
44601,IMP679260&&8703242900,0,0
44602,IMP344685&&3104900000,0,0
44603,IMP811925&&6001220000,0,0
44604,IMP724175&&3810000000,0,0
44605,IMP853002&&8415100019,0,0
44606,IMP905104&&8703321922,0,0
44607,IMP983758&&8513100000,0,0
44608,IMP249306&&8703210011,0,0
44609,IMP363250&&1905320000,0,0
44610,IMP467914&&8703210011,0,0
44611,IMP864177&&8720000000,0,0
44612,IMP450812&&8702102029,0,0
44613,IMP434443&&2826190000,0,0
44614,IMP304148&&8703221917,0,0
44615,IMP853002&&1001900000,0,0
44616,IMP983495&&8703232926,0,0
44617,IMP413706&&8703232225,0,0
44618,IMP517008&&5007200000,0,0
44619,IMP548362&&5410000000,0,0
44620,IMP741429&&8703331928,0,0
44621,IMP178369&&8429520000,0,0
44622,IMP459315&&3907200000,0,0
44623,IMP203905&&6907900000,0,0
44624,IMP633501&&2922420043,0,0
44625,IMP810695&&2707500000,0,0
44626,IMP519145&&8703241128,0,0
44627,IMP542083&&7216500000,0,0
44628,IMP461608&&8702902099,0,0
44629,IMP402402&&8471500059,0,0
44630,IMP697425&&8430100000,0,0
44631,IMP828157&&3808920000,0,0
44632,IMP157353&&6310100011,0,0
44633,IMP581691&&8703242900,0,0
44634,IMP988810&&303740000,0,0
44635,IMP694837&&8703232225,0,0
44636,IMP665704&&7606919092,0,0
44637,IMP787271&&7607190011,0,0
44638,IMP440757&&8704311916,0,0
44639,IMP595796&&8703221917,0,0
44640,IMP417452&&8704212025,0,0
44641,IMP277921&&8703231119,0,0
44642,IMP915808&&3909500000,0,0
44643,IMP286739&&8702902099,0,0
44644,IMP699617&&8703232225,0,0
44645,IMP420449&&3802100000,0,0
44646,IMP446948&&8702102029,0,0
44647,IMP231262&&8703242900,0,0
44648,IMP110862&&8438900000,0,0
44649,IMP110489&&8703231221,0,0
44650,IMP120631&&4009110000,0,0
44651,IMP787271&&8703222900,0,0
44652,IMPO15533&&5303900000,0,0
44653,IMPO18400&&8205598009,0,0
44654,IMPO15783&&3918900010,0,0
44655,IMPO11651&&4821901000,0,0
44656,IMPO19322&&7601202000,0,0
44657,IMPO11867&&8703339014,0,0
44658,IMPO10730&&8501109100,0,0
44659,IMPO18767&&4011620000,0,0
44660,IMPO11240&&6204631809,0,0
44661,IMPO18887&&3304990009,0,0
44662,IMPO19613&&6004100000,0,0
44663,IMPO10037&&8301300000,0,0
44664,IMPO11716&&5901900009,0,0
44665,IMPO10254&&8409990003,0,0
44666,IMPO19295&&8609009090,0,0
44667,IMPO14148&&9405109819,0,0
44668,IMPO16088&&8501310001,0,0
44669,IMPO18017&&6002900000,0,0
44670,IMPO13548&&8544429011,0,0
44671,IMPO17620&&6506910000,0,0
44672,IMPO14301&&1604144101,0,0
44673,IMPO10281&&5603111000,0,0
44674,IMPO19630&&8533100000,0,0
44675,IMPO13005&&8703329093,0,0
44676,IMPO16208&&8483602002,0,0
44677,IMPO11632&&8703321961,0,0
44678,IMPO11025&&4415209000,0,0
44679,IMPO16493&&8504408400,0,0
44680,IMPO15135&&6908909199,0,0
44681,IMPO12793&&2801309000,0,0
44682,IMPO12522&&9507201000,0,0
44683,IMPO19222&&8424100000,0,0
44684,IMP703936&&5007200000,0,0
44685,IMP564086&&8536300000,0,0
44686,IMP347918&&7304900000,0,0
44687,IMP863687&&2902110000,0,0
44688,IMP932066&&5801900000,0,0
44689,IMP895380&&2202900091,0,0
44690,IMP270922&&5205310000,0,0
44691,IMP236573&&7323100000,0,0
44692,IMP810695&&8513900000,0,0
44693,IMP397810&&8479900000,0,0
44694,IMP864528&&808100000,0,0
44695,IMP131252&&8703331928,0,0
44696,IMP522223&&3901100000,0,0
44697,IMP165337&&8703231221,0,0
44698,IMP352341&&3824100000,0,0
44699,IMP951666&&8214200000,0,0
44700,IMP165224&&8704311114,0,0
44701,IMP675218&&8429110000,0,0
44702,IMP983495&&3402190019,0,0
44703,IMP297730&&8481800000,0,0
44704,IMP826443&&3305900000,0,0
44705,IMP831109&&4011200000,0,0
44706,IMP179534&&6601100000,0,0
44707,IMP305416&&8477590000,0,0
44708,IMP854583&&2834290000,0,0
44709,IMP720945&&7612100000,0,0
44710,IMP887828&&8703321922,0,0
44711,IMP742634&&5901100000,0,0
44712,IMP857248&&7310000000,0,0
44713,IMP124495&&8429110000,0,0
44714,IMP515857&&8704232000,0,0
44715,IMP604895&&7318150000,0,0
44716,IMP397513&&8703332100,0,0
44717,IMP453480&&8428900000,0,0
44718,IMP397513&&5801900000,0,0
44719,IMP749836&&8703242100,0,0
44720,IMP425074&&8702101319,0,0
44721,IMP418859&&3811290000,0,0
44722,IMP165224&&8703232225,0,0
44723,IMP491024&&8703241128,0,0
44724,IMP630000&&2505100000,0,0
44725,IMP716363&&8308100000,0,0
44726,IMP824798&&8701300000,0,0
44727,IMP391797&&8473300000,0,0
44728,IMP237401&&8704322000,0,0
44729,IMP565314&&8703231221,0,0
44730,IMP765281&&8703331226,0,0
44731,IMP506510&&8703241128,0,0
44732,IMP267369&&303790000,0,0
44733,IMP171493&&3402110013,0,0
44734,IMP478473&&8703221920,0,0
44735,IMP704281&&4002910000,0,0
44736,IMP461608&&2903490000,0,0
44737,IMPO11651&&8533210000,0,0
44738,IMPO17483&&6110309903,0,0
44739,IMPO15053&&8702101900,0,0
44740,IMPO19613&&9607110000,0,0
44741,IMPO18472&&3926909229,0,0
44742,IMPO14533&&8544119090,0,0
44743,IMPO13808&&8307100009,0,0
44744,IMPO16089&&4820500090,0,0
44745,IMPO12794&&8538901100,0,0
44746,IMPO11782&&5806400003,0,0
44747,IMPO17075&&3809910000,0,0
44748,IMPO18139&&2204217803,0,0
44749,IMPO18593&&2203000101,0,0
44750,IMPO15253&&8501310001,0,0
44751,IMPO13965&&8418991001,0,0
44752,IMPO14416&&3910000090,0,0
44753,IMPO18915&&3926300000,0,0
44754,IMPO18529&&8484900010,0,0
44755,IMPO16591&&5604909000,0,0
44756,IMPO11777&&7326906000,0,0
44757,IMPO10281&&9607110000,0,0
44758,IMPO12250&&9403301101,0,0
44759,IMPO13852&&8482109000,0,0
44760,IMPO19353&&8202310009,0,0
44761,IMPO13476&&3926909771,0,0
44762,IMPO15749&&3004200010,0,0
44763,IMPO14234&&7326191001,0,0
44764,IMPO10935&&8414808099,0,0
44765,IMPO18674&&6406209000,0,0
44766,IMPO16080&&8548102100,0,0
44767,IMPO10784&&8452900009,0,0
44768,IMPO19220&&7320208999,0,0
44769,IMPO16701&&6210500008,0,0
44770,IMPO15135&&9804000000,0,0
44771,IMPO17521&&7318220000,0,0
44772,IMPO19747&&4016930000,0,0
44773,IMPO12398&&8482800000,0,0
44774,IMPO12922&&4901990091,0,0
44775,IMPO11944&&9603309000,0,0
44776,IMPO17356&&3926909229,0,0
44777,IMPO15239&&8425420090,0,0
44778,IMPO11107&&5807109010,0,0
44779,IMPO11829&&8473308000,0,0
44780,IMPO11075&&4415209000,0,0
44781,IMPO17497&&6004100000,0,0
44782,IMPO18498&&5402440000,0,0
44783,IMPO18141&&8538909909,0,0
44784,IMPO17813&&5513490009,0,0
44785,IMPO17280&&4819200020,0,0
44786,IMPO17218&&2710121110,0,0
44787,IMPO11955&&8457200000,0,0
44788,IMPO18106&&8704219941,0,0
44789,IMPO12658&&4911109094,0,0
44790,IMPO16888&&8413702190,0,0
44791,IMPO13238&&3207100000,0,0
44792,IMPO11139&&5807909010,0,0
44793,IMPO11988&&6109902006,0,0
44794,IMPO11607&&2835260001,0,0
44795,IMPO13893&&4202929809,0,0
44796,IMPO10785&&8301409001,0,0
44797,IMP262507&&8703241128,0,0
