IMPORTER.TIN&&ORIGIN.CODE,IMPORTER.TIN&&ORIGIN.CODE_illicit_sum,IMPORTER.TIN&&ORIGIN.CODE_illicit_rate
IMP813732&&CNTRY765,0,0.0
IMP813765&&CNTRY770,0,0.0
IMP813766&&CNTRY376,0,0.0
IMP813766&&CNTRY398,1,1.0
IMP813766&&CNTRY562,0,0.0
IMP813766&&CNTRY680,1,0.3333333333333333
IMP813766&&CNTRY837,0,0.0
IMP813823&&CNTRY284,0,0.0
IMP813823&&CNTRY759,0,0.0
IMP814007&&CNTRY438,0,0.0
IMP814007&&CNTRY994,1,1.0
IMP814503&&CNTRY680,0,0.0
IMP814795&&CNTRY873,0,0.0
IMP814805&&CNTRY376,0,0.0
IMP814861&&CNTRY150,1,1.0
IMP814861&&CNTRY891,1,1.0
IMP814876&&CNTRY328,0,0.0
IMP814977&&CNTRY379,1,1.0
IMP814977&&CNTRY653,0,0.0
IMP814977&&CNTRY748,0,0.0
IMP814977&&CNTRY959,1,1.0
IMP815181&&CNTRY216,0,0.0
IMP815181&&CNTRY745,1,1.0
IMP815181&&CNTRY975,0,0.0
IMP815197&&CNTRY652,1,1.0
IMP815324&&CNTRY171,1,1.0
IMP815324&&CNTRY528,0,0.0
IMP815645&&CNTRY334,1,1.0
IMP815645&&CNTRY881,0,0.0
IMP815745&&CNTRY759,1,1.0
IMP815745&&CNTRY884,0,0.0
IMP815745&&CNTRY988,0,0.0
IMP815838&&CNTRY263,0,0.0
IMP815838&&CNTRY562,0,0.0
IMP815838&&CNTRY759,0,0.0
IMP815850&&CNTRY637,1,1.0
IMP815850&&CNTRY884,0,0.0
IMP815918&&CNTRY125,0,0.0
IMP815918&&CNTRY919,1,1.0
IMP815918&&CNTRY994,1,1.0
IMP816282&&CNTRY765,1,1.0
IMP816483&&CNTRY994,0,0.0
IMP816485&&CNTRY527,0,0.0
IMP816596&&CNTRY376,0,0.0
IMP816596&&CNTRY454,0,0.0
IMP816596&&CNTRY884,1,1.0
IMP816714&&CNTRY759,0,0.0
IMP816813&&CNTRY284,0,0.0
IMP816813&&CNTRY680,1,1.0
IMP816813&&CNTRY917,0,0.0
IMP816831&&CNTRY334,0,0.0
IMP816831&&CNTRY376,0,0.0
IMP816831&&CNTRY528,0,0.0
IMP816831&&CNTRY622,0,0.0
IMP816831&&CNTRY680,1,1.0
IMP816831&&CNTRY747,1,1.0
IMP816831&&CNTRY846,0,0.0
IMP816976&&CNTRY759,0,0.0
IMP817057&&CNTRY680,0,0.0
IMP817078&&CNTRY546,0,0.0
IMP817078&&CNTRY680,0,0.0
IMP817286&&CNTRY884,0,0.0
IMP817341&&CNTRY150,0,0.0
IMP817341&&CNTRY562,0,0.0
IMP817353&&CNTRY264,0,0.0
IMP817399&&CNTRY576,0,0.0
IMP817399&&CNTRY680,0,0.0
IMP817682&&CNTRY562,1,1.0
IMP817682&&CNTRY874,0,0.0
IMP817726&&CNTRY113,0,0.0
IMP817737&&CNTRY915,0,0.0
IMP817794&&CNTRY562,0,0.0
IMP817794&&CNTRY919,0,0.0
IMP817794&&CNTRY976,0,0.0
IMP817983&&CNTRY277,0,0.0
IMP817983&&CNTRY321,0,0.0
IMP818025&&CNTRY994,0,0.0
IMP818040&&CNTRY680,0,0.0
IMP818051&&CNTRY554,0,0.0
IMP818051&&CNTRY654,1,1.0
IMP818310&&CNTRY454,0,0.0
IMP818310&&CNTRY656,1,1.0
IMP818367&&CNTRY138,1,1.0
IMP818367&&CNTRY171,0,0.0
IMP818367&&CNTRY323,0,0.0
IMP818367&&CNTRY376,0,0.0
IMP818367&&CNTRY454,0,0.0
IMP818367&&CNTRY652,0,0.0
IMP818367&&CNTRY680,0,0.0
IMP818367&&CNTRY859,0,0.0
IMP818367&&CNTRY884,0,0.0
IMP818447&&CNTRY622,1,1.0
IMP818447&&CNTRY680,0,0.0
IMP818610&&CNTRY321,0,0.0
IMP818610&&CNTRY376,0,0.0
IMP818610&&CNTRY654,0,0.0
IMP818610&&CNTRY680,0,0.0
IMP818610&&CNTRY759,0,0.0
IMP818610&&CNTRY881,0,0.0
IMP818665&&CNTRY215,0,0.0
IMP818665&&CNTRY277,1,1.0
IMP818665&&CNTRY323,0,0.0
IMP818665&&CNTRY351,1,1.0
IMP818665&&CNTRY376,0,0.0
IMP818665&&CNTRY398,0,0.0
IMP818665&&CNTRY454,1,1.0
IMP818665&&CNTRY652,0,0.0
IMP818665&&CNTRY654,0,0.0
IMP818665&&CNTRY656,0,0.0
IMP818665&&CNTRY680,0,0.0
IMP818665&&CNTRY759,0,0.0
IMP818665&&CNTRY825,0,0.0
IMP818665&&CNTRY881,0,0.0
IMP818665&&CNTRY884,0,0.0
IMP818676&&CNTRY759,0,0.0
IMP818676&&CNTRY866,1,1.0
IMP818676&&CNTRY920,0,0.0
IMP818676&&CNTRY930,0,0.0
IMP818694&&CNTRY654,0,0.0
IMP818694&&CNTRY745,1,1.0
IMP818694&&CNTRY962,1,1.0
IMP818696&&CNTRY376,1,1.0
IMP818696&&CNTRY454,0,0.0
IMP818696&&CNTRY873,0,0.0
IMP818754&&CNTRY113,0,0.0
IMP818754&&CNTRY277,0,0.0
IMP818754&&CNTRY376,0,0.0
IMP818754&&CNTRY389,0,0.0
IMP818754&&CNTRY454,0,0.0
IMP818754&&CNTRY480,0,0.0
IMP818754&&CNTRY554,0,0.0
IMP818754&&CNTRY644,0,0.0
IMP818754&&CNTRY680,0,0.0
IMP818754&&CNTRY759,0,0.0
IMP818754&&CNTRY884,0,0.0
IMP818757&&CNTRY409,1,1.0
IMP818757&&CNTRY415,1,1.0
IMP818757&&CNTRY994,1,1.0
IMP818813&&CNTRY454,1,1.0
IMP818813&&CNTRY615,0,0.0
IMP818855&&CNTRY252,1,1.0
IMP818855&&CNTRY680,0,0.0
IMP818946&&CNTRY881,0,0.0
IMP819005&&CNTRY546,0,0.0
IMP819031&&CNTRY150,0,0.0
IMP819031&&CNTRY528,0,0.0
IMP819031&&CNTRY652,0,0.0
IMP819234&&CNTRY962,0,0.0
IMP819316&&CNTRY994,0,0.0
IMP819522&&CNTRY351,0,0.0
IMP819522&&CNTRY376,0,0.0
IMP819522&&CNTRY378,0,0.0
IMP819522&&CNTRY454,0,0.0
IMP819522&&CNTRY480,1,1.0
IMP819581&&CNTRY351,0,0.0
IMP819581&&CNTRY454,0,0.0
IMP819581&&CNTRY562,0,0.0
IMP819585&&CNTRY150,0,0.0
IMP819585&&CNTRY764,0,0.0
IMP819631&&CNTRY150,0,0.0
IMP819631&&CNTRY376,0,0.0
IMP819631&&CNTRY436,0,0.0
IMP819631&&CNTRY653,0,0.0
IMP819631&&CNTRY680,0,0.0
IMP819631&&CNTRY759,0,0.0
IMP819631&&CNTRY884,0,0.0
IMP819960&&CNTRY376,0,0.0
IMP820170&&CNTRY747,0,0.0
IMP820272&&CNTRY153,0,0.0
IMP820316&&CNTRY278,0,0.0
IMP820316&&CNTRY615,0,0.0
IMP820316&&CNTRY680,1,1.0
IMP820316&&CNTRY825,0,0.0
IMP820463&&CNTRY263,0,0.0
IMP820463&&CNTRY546,0,0.0
IMP820463&&CNTRY771,0,0.0
IMP820507&&CNTRY264,0,0.0
IMP820507&&CNTRY376,0,0.0
IMP820721&&CNTRY759,0,0.0
IMP820853&&CNTRY263,0,0.0
IMP820853&&CNTRY409,0,0.0
IMP820853&&CNTRY873,0,0.0
IMP821175&&CNTRY920,1,1.0
IMP821238&&CNTRY334,1,1.0
IMP821238&&CNTRY436,1,1.0
IMP821238&&CNTRY615,0,0.0
IMP821238&&CNTRY680,0,0.0
IMP821238&&CNTRY759,0,0.0
IMP821238&&CNTRY984,0,0.0
IMP821397&&CNTRY376,0,0.0
IMP821397&&CNTRY680,0,0.0
IMP821467&&CNTRY376,0,0.0
IMP821467&&CNTRY680,0,0.0
IMP821467&&CNTRY713,0,0.0
IMP821467&&CNTRY747,0,0.0
IMP821467&&CNTRY759,0,0.0
IMP821506&&CNTRY376,0,0.0
IMP821506&&CNTRY562,0,0.0
IMP821506&&CNTRY759,1,1.0
IMP821952&&CNTRY881,0,0.0
IMP822061&&CNTRY139,0,0.0
IMP822061&&CNTRY184,0,0.0
IMP822061&&CNTRY264,0,0.0
IMP822061&&CNTRY277,0,0.0
IMP822061&&CNTRY284,0,0.0
IMP822061&&CNTRY321,0,0.0
IMP822061&&CNTRY376,0,0.0
IMP822061&&CNTRY454,1,1.0
IMP822061&&CNTRY615,1,0.25
IMP822061&&CNTRY653,1,1.0
IMP822061&&CNTRY680,0,0.0
IMP822061&&CNTRY759,0,0.0
IMP822061&&CNTRY866,0,0.0
IMP822061&&CNTRY988,0,0.0
IMP822131&&CNTRY615,0,0.0
IMP822131&&CNTRY652,0,0.0
IMP822131&&CNTRY680,0,0.0
IMP822166&&CNTRY171,0,0.0
IMP822166&&CNTRY277,0,0.0
IMP822166&&CNTRY680,0,0.0
IMP822166&&CNTRY759,0,0.0
IMP822294&&CNTRY133,0,0.0
IMP822301&&CNTRY322,1,1.0
IMP822418&&CNTRY473,1,1.0
IMP822748&&CNTRY454,0,0.0
IMP822752&&CNTRY138,0,0.0
IMP822752&&CNTRY701,0,0.0
IMP822902&&CNTRY438,0,0.0
IMP822902&&CNTRY759,0,0.0
IMP822902&&CNTRY825,1,1.0
IMP822902&&CNTRY874,0,0.0
IMP822902&&CNTRY884,0,0.0
IMP822910&&CNTRY376,0,0.0
IMP822910&&CNTRY615,0,0.0
IMP822910&&CNTRY653,0,0.0
IMP822910&&CNTRY884,1,1.0
IMP822910&&CNTRY995,0,0.0
IMP823243&&CNTRY322,0,0.0
IMP823243&&CNTRY680,1,1.0
IMP823310&&CNTRY376,0,0.0
IMP823310&&CNTRY415,0,0.0
IMP823310&&CNTRY454,0,0.0
IMP823310&&CNTRY873,0,0.0
IMP823322&&CNTRY322,0,0.0
IMP823322&&CNTRY376,0,0.0
IMP823322&&CNTRY454,0,0.0
IMP823322&&CNTRY527,0,0.0
IMP823322&&CNTRY615,0,0.0
IMP823322&&CNTRY644,0,0.0
IMP823322&&CNTRY680,0,0.0
IMP823341&&CNTRY884,0,0.0
IMP823491&&CNTRY264,0,0.0
IMP823491&&CNTRY277,1,0.3333333333333333
IMP823491&&CNTRY615,0,0.0
IMP823491&&CNTRY656,0,0.0
IMP823491&&CNTRY713,0,0.0
IMP823491&&CNTRY759,0,0.0
IMP823491&&CNTRY846,1,1.0
IMP823491&&CNTRY976,0,0.0
IMP823496&&CNTRY398,0,0.0
IMP823496&&CNTRY884,1,1.0
IMP823521&&CNTRY615,0,0.0
IMP823521&&CNTRY759,0,0.0
IMP823521&&CNTRY825,0,0.0
IMP823521&&CNTRY881,1,1.0
IMP823668&&CNTRY680,0,0.0
IMP823668&&CNTRY756,0,0.0
IMP823677&&CNTRY615,0,0.0
IMP823677&&CNTRY759,0,0.0
IMP823705&&CNTRY759,0,0.0
IMP823705&&CNTRY825,0,0.0
IMP823951&&CNTRY576,0,0.0
IMP823951&&CNTRY615,0,0.0
IMP823951&&CNTRY680,0,0.0
IMP823974&&CNTRY215,0,0.0
IMP823974&&CNTRY277,1,1.0
IMP824142&&CNTRY454,0,0.0
IMP824506&&CNTRY140,0,0.0
IMP824506&&CNTRY652,0,0.0
IMP824506&&CNTRY771,0,0.0
IMP824528&&CNTRY680,0,0.0
IMP824528&&CNTRY759,0,0.0
IMP824536&&CNTRY150,0,0.0
IMP824536&&CNTRY759,1,1.0
IMP824548&&CNTRY615,0,0.0
IMP824548&&CNTRY884,0,0.0
IMP824548&&CNTRY994,1,1.0
IMP824564&&CNTRY436,1,1.0
IMP824564&&CNTRY759,0,0.0
IMP824564&&CNTRY884,0,0.0
IMP824564&&CNTRY919,0,0.0
IMP824798&&CNTRY113,0,0.0
IMP824798&&CNTRY125,0,0.0
IMP824798&&CNTRY139,0,0.0
IMP824798&&CNTRY168,0,0.0
IMP824798&&CNTRY216,0,0.0
IMP824798&&CNTRY264,0,0.0
IMP824798&&CNTRY276,0,0.0
IMP824798&&CNTRY277,0,0.0
IMP824798&&CNTRY284,0,0.0
IMP824798&&CNTRY321,0,0.0
IMP824798&&CNTRY376,0,0.0
IMP824798&&CNTRY454,1,0.14285714285714285
IMP824798&&CNTRY473,0,0.0
IMP824798&&CNTRY562,0,0.0
IMP824798&&CNTRY576,0,0.0
IMP824798&&CNTRY615,0,0.0
IMP824798&&CNTRY652,0,0.0
IMP824798&&CNTRY656,0,0.0
IMP824798&&CNTRY680,2,0.018691588785046728
IMP824798&&CNTRY713,0,0.0
IMP824798&&CNTRY747,0,0.0
IMP824798&&CNTRY759,1,0.017543859649122806
IMP824798&&CNTRY825,0,0.0
IMP824798&&CNTRY830,0,0.0
IMP824798&&CNTRY881,0,0.0
IMP824798&&CNTRY884,0,0.0
IMP824798&&CNTRY920,0,0.0
IMP824798&&CNTRY976,1,1.0
IMP824798&&CNTRY984,0,0.0
IMP824798&&CNTRY994,0,0.0
IMP824868&&CNTRY188,1,1.0
IMP824868&&CNTRY576,0,0.0
IMP824868&&CNTRY873,0,0.0
IMP825153&&CNTRY317,0,0.0
IMP825153&&CNTRY454,0,0.0
IMP825153&&CNTRY756,0,0.0
IMP825175&&CNTRY785,0,0.0
IMP825350&&CNTRY277,0,0.0
IMP825350&&CNTRY328,1,1.0
IMP825350&&CNTRY881,0,0.0
IMP825398&&CNTRY448,1,1.0
IMP825398&&CNTRY884,0,0.0
IMP825398&&CNTRY930,0,0.0
IMP825428&&CNTRY277,1,1.0
IMP825428&&CNTRY436,0,0.0
IMP825428&&CNTRY454,0,0.0
IMP825428&&CNTRY759,0,0.0
IMP825428&&CNTRY884,0,0.0
IMP825504&&CNTRY558,1,1.0
IMP825504&&CNTRY615,0,0.0
IMP825504&&CNTRY680,0,0.0
IMP825552&&CNTRY756,0,0.0
IMP825562&&CNTRY379,1,1.0
IMP825562&&CNTRY436,1,1.0
IMP825562&&CNTRY771,0,0.0
IMP825562&&CNTRY846,0,0.0
IMP825703&&CNTRY150,1,1.0
IMP825703&&CNTRY322,0,0.0
IMP825731&&CNTRY277,0,0.0
IMP825731&&CNTRY398,0,0.0
IMP825731&&CNTRY748,0,0.0
IMP825731&&CNTRY759,0,0.0
IMP825731&&CNTRY984,0,0.0
IMP825800&&CNTRY546,0,0.0
IMP825800&&CNTRY759,0,0.0
IMP825800&&CNTRY881,1,1.0
IMP825800&&CNTRY891,0,0.0
IMP825860&&CNTRY376,0,0.0
IMP826012&&CNTRY680,0,0.0
IMP826098&&CNTRY322,0,0.0
IMP826098&&CNTRY615,0,0.0
IMP826098&&CNTRY654,1,1.0
IMP826098&&CNTRY680,0,0.0
IMP826143&&CNTRY153,0,0.0
IMP826145&&CNTRY113,0,0.0
IMP826145&&CNTRY138,0,0.0
IMP826145&&CNTRY277,0,0.0
IMP826145&&CNTRY328,1,1.0
IMP826145&&CNTRY376,0,0.0
IMP826145&&CNTRY407,0,0.0
IMP826145&&CNTRY454,0,0.0
IMP826145&&CNTRY615,0,0.0
IMP826145&&CNTRY680,0,0.0
IMP826145&&CNTRY713,0,0.0
IMP826145&&CNTRY748,1,1.0
IMP826145&&CNTRY759,3,0.10714285714285714
IMP826145&&CNTRY825,0,0.0
IMP826145&&CNTRY866,0,0.0
IMP826145&&CNTRY881,0,0.0
IMP826145&&CNTRY884,1,0.16666666666666666
IMP826145&&CNTRY891,0,0.0
IMP826145&&CNTRY994,0,0.0
IMP826164&&CNTRY113,0,0.0
IMP826164&&CNTRY138,0,0.0
IMP826164&&CNTRY140,0,0.0
IMP826164&&CNTRY153,0,0.0
IMP826164&&CNTRY168,0,0.0
IMP826164&&CNTRY215,0,0.0
IMP826164&&CNTRY277,0,0.0
IMP826164&&CNTRY284,0,0.0
IMP826164&&CNTRY311,0,0.0
IMP826164&&CNTRY317,1,0.3333333333333333
IMP826164&&CNTRY321,0,0.0
IMP826164&&CNTRY323,1,0.5
IMP826164&&CNTRY349,0,0.0
IMP826164&&CNTRY376,0,0.0
IMP826164&&CNTRY378,0,0.0
IMP826164&&CNTRY379,0,0.0
IMP826164&&CNTRY389,0,0.0
IMP826164&&CNTRY429,0,0.0
IMP826164&&CNTRY454,0,0.0
IMP826164&&CNTRY528,1,0.5
IMP826164&&CNTRY554,0,0.0
IMP826164&&CNTRY562,0,0.0
IMP826164&&CNTRY576,0,0.0
IMP826164&&CNTRY615,1,0.030303030303030304
IMP826164&&CNTRY652,0,0.0
IMP826164&&CNTRY654,0,0.0
IMP826164&&CNTRY656,0,0.0
IMP826164&&CNTRY659,0,0.0
IMP826164&&CNTRY680,7,0.019021739130434784
IMP826164&&CNTRY701,0,0.0
IMP826164&&CNTRY709,0,0.0
IMP826164&&CNTRY713,0,0.0
IMP826164&&CNTRY759,3,0.012711864406779662
IMP826164&&CNTRY819,0,0.0
IMP826164&&CNTRY825,0,0.0
IMP826164&&CNTRY846,1,0.2
IMP826164&&CNTRY859,0,0.0
IMP826164&&CNTRY863,0,0.0
IMP826164&&CNTRY874,0,0.0
IMP826164&&CNTRY881,1,0.08333333333333333
IMP826164&&CNTRY884,0,0.0
IMP826164&&CNTRY939,0,0.0
IMP826164&&CNTRY975,0,0.0
IMP826164&&CNTRY994,0,0.0
IMP826247&&CNTRY429,0,0.0
IMP826269&&CNTRY264,0,0.0
IMP826316&&CNTRY277,0,0.0
IMP826316&&CNTRY323,0,0.0
IMP826316&&CNTRY454,0,0.0
IMP826316&&CNTRY615,0,0.0
IMP826316&&CNTRY747,1,1.0
IMP826316&&CNTRY759,0,0.0
IMP826443&&CNTRY759,1,1.0
IMP826726&&CNTRY113,1,1.0
IMP826726&&CNTRY138,0,0.0
IMP826726&&CNTRY215,0,0.0
IMP826726&&CNTRY277,0,0.0
IMP826726&&CNTRY321,0,0.0
IMP826726&&CNTRY376,0,0.0
IMP826726&&CNTRY393,0,0.0
IMP826726&&CNTRY576,0,0.0
IMP826726&&CNTRY615,0,0.0
IMP826726&&CNTRY680,0,0.0
IMP826726&&CNTRY759,0,0.0
IMP826726&&CNTRY764,0,0.0
IMP826726&&CNTRY770,1,1.0
IMP826726&&CNTRY825,0,0.0
IMP826726&&CNTRY846,0,0.0
IMP826726&&CNTRY884,0,0.0
IMP826768&&CNTRY277,0,0.0
IMP826768&&CNTRY653,1,1.0
IMP826838&&CNTRY234,1,1.0
IMP826838&&CNTRY376,0,0.0
IMP826838&&CNTRY615,0,0.0
IMP826838&&CNTRY654,1,1.0
IMP826838&&CNTRY759,0,0.0
IMP826885&&CNTRY150,0,0.0
IMP826885&&CNTRY153,0,0.0
IMP826885&&CNTRY376,0,0.0
IMP826885&&CNTRY454,0,0.0
IMP826885&&CNTRY576,0,0.0
IMP826885&&CNTRY680,0,0.0
IMP826885&&CNTRY759,0,0.0
IMP826885&&CNTRY830,0,0.0
IMP826885&&CNTRY881,0,0.0
IMP826887&&CNTRY264,0,0.0
IMP826887&&CNTRY558,0,0.0
IMP826887&&CNTRY644,0,0.0
IMP826887&&CNTRY765,1,1.0
IMP826887&&CNTRY819,0,0.0
IMP826887&&CNTRY830,1,1.0
IMP826887&&CNTRY884,0,0.0
IMP827403&&CNTRY881,0,0.0
IMP827692&&CNTRY376,0,0.0
IMP827692&&CNTRY652,1,1.0
IMP827692&&CNTRY785,1,1.0
IMP827692&&CNTRY846,0,0.0
IMP827692&&CNTRY915,1,1.0
IMP827803&&CNTRY139,0,0.0
IMP828026&&CNTRY429,0,0.0
IMP828026&&CNTRY920,0,0.0
IMP828157&&CNTRY277,0,0.0
IMP828157&&CNTRY351,0,0.0
IMP828157&&CNTRY376,1,0.06666666666666667
IMP828157&&CNTRY454,0,0.0
IMP828157&&CNTRY491,0,0.0
IMP828157&&CNTRY527,0,0.0
IMP828157&&CNTRY562,0,0.0
IMP828157&&CNTRY680,0,0.0
IMP828157&&CNTRY713,0,0.0
IMP828157&&CNTRY759,0,0.0
IMP828157&&CNTRY825,0,0.0
IMP828157&&CNTRY830,0,0.0
IMP828157&&CNTRY846,0,0.0
IMP828157&&CNTRY873,0,0.0
IMP828157&&CNTRY881,0,0.0
IMP828157&&CNTRY884,0,0.0
IMP828211&&CNTRY311,0,0.0
IMP828211&&CNTRY680,0,0.0
IMP828211&&CNTRY709,0,0.0
IMP828211&&CNTRY759,0,0.0
IMP828211&&CNTRY995,0,0.0
IMP828271&&CNTRY215,0,0.0
IMP828271&&CNTRY323,0,0.0
IMP828271&&CNTRY376,0,0.0
IMP828271&&CNTRY528,1,1.0
IMP828271&&CNTRY562,0,0.0
IMP828271&&CNTRY615,0,0.0
IMP828271&&CNTRY680,0,0.0
IMP828271&&CNTRY713,0,0.0
IMP828271&&CNTRY759,0,0.0
IMP828271&&CNTRY884,0,0.0
IMP828296&&CNTRY317,1,1.0
IMP828296&&CNTRY376,0,0.0
IMP828296&&CNTRY615,0,0.0
IMP828296&&CNTRY654,0,0.0
IMP828296&&CNTRY994,0,0.0
IMP828344&&CNTRY756,1,1.0
IMP828445&&CNTRY873,0,0.0
IMP828531&&CNTRY491,0,0.0
IMP828641&&CNTRY759,0,0.0
IMP828719&&CNTRY376,0,0.0
IMP828745&&CNTRY491,0,0.0
IMP828745&&CNTRY680,0,0.0
IMP828944&&CNTRY138,0,0.0
IMP828966&&CNTRY284,0,0.0
IMP828966&&CNTRY680,0,0.0
IMP828971&&CNTRY216,0,0.0
IMP828971&&CNTRY343,0,0.0
IMP828971&&CNTRY653,0,0.0
IMP829028&&CNTRY884,0,0.0
IMP829136&&CNTRY277,0,0.0
IMP829136&&CNTRY759,0,0.0
IMP829136&&CNTRY881,0,0.0
IMP829136&&CNTRY994,0,0.0
IMP829293&&CNTRY138,0,0.0
IMP829369&&CNTRY215,0,0.0
IMP829369&&CNTRY277,0,0.0
IMP829369&&CNTRY376,0,0.0
IMP829369&&CNTRY576,0,0.0
IMP829400&&CNTRY713,0,0.0
IMP829400&&CNTRY759,0,0.0
IMP829400&&CNTRY988,0,0.0
IMP829444&&CNTRY656,0,0.0
IMP829545&&CNTRY554,0,0.0
IMP829545&&CNTRY680,0,0.0
IMP829545&&CNTRY984,1,1.0
IMP829674&&CNTRY278,0,0.0
IMP829674&&CNTRY349,0,0.0
IMP829674&&CNTRY376,0,0.0
IMP829674&&CNTRY615,0,0.0
IMP829674&&CNTRY713,0,0.0
IMP829675&&CNTRY150,0,0.0
IMP829675&&CNTRY277,0,0.0
IMP829675&&CNTRY317,0,0.0
IMP829675&&CNTRY351,0,0.0
IMP829675&&CNTRY376,0,0.0
IMP829675&&CNTRY409,0,0.0
IMP829675&&CNTRY448,0,0.0
IMP829675&&CNTRY454,1,0.25
IMP829675&&CNTRY562,0,0.0
IMP829675&&CNTRY576,1,1.0
IMP829675&&CNTRY615,0,0.0
IMP829675&&CNTRY656,0,0.0
IMP829675&&CNTRY680,0,0.0
IMP829675&&CNTRY709,0,0.0
IMP829675&&CNTRY713,0,0.0
IMP829675&&CNTRY747,1,1.0
IMP829675&&CNTRY748,0,0.0
IMP829675&&CNTRY759,0,0.0
IMP829675&&CNTRY846,0,0.0
IMP829675&&CNTRY881,0,0.0
IMP829675&&CNTRY884,1,0.09090909090909091
IMP829675&&CNTRY994,0,0.0
IMP829690&&CNTRY150,0,0.0
IMP829690&&CNTRY277,0,0.0
IMP829690&&CNTRY351,0,0.0
IMP829690&&CNTRY376,0,0.0
IMP829690&&CNTRY615,0,0.0
IMP829690&&CNTRY680,0,0.0
IMP829690&&CNTRY759,0,0.0
IMP829690&&CNTRY819,1,1.0
IMP829706&&CNTRY376,0,0.0
IMP829706&&CNTRY644,0,0.0
IMP829706&&CNTRY654,1,1.0
IMP829706&&CNTRY920,0,0.0
IMP829854&&CNTRY277,0,0.0
IMP829854&&CNTRY284,0,0.0
IMP829854&&CNTRY378,1,1.0
IMP829854&&CNTRY448,0,0.0
IMP829854&&CNTRY615,0,0.0
IMP829854&&CNTRY680,0,0.0
IMP829854&&CNTRY713,0,0.0
IMP829854&&CNTRY759,0,0.0
IMP829854&&CNTRY874,0,0.0
IMP829854&&CNTRY884,0,0.0
IMP830016&&CNTRY334,0,0.0
IMP830016&&CNTRY652,0,0.0
IMP830016&&CNTRY884,0,0.0
IMP830114&&CNTRY454,0,0.0
IMP830254&&CNTRY644,0,0.0
IMP830437&&CNTRY959,1,1.0
IMP830465&&CNTRY125,1,1.0
IMP830465&&CNTRY140,0,0.0
IMP830465&&CNTRY153,0,0.0
IMP830465&&CNTRY168,0,0.0
IMP830465&&CNTRY216,0,0.0
IMP830465&&CNTRY234,0,0.0
IMP830465&&CNTRY264,1,1.0
IMP830465&&CNTRY277,0,0.0
IMP830465&&CNTRY364,0,0.0
IMP830465&&CNTRY376,3,0.075
IMP830465&&CNTRY378,0,0.0
IMP830465&&CNTRY429,0,0.0
IMP830465&&CNTRY454,0,0.0
IMP830465&&CNTRY473,0,0.0
IMP830465&&CNTRY546,0,0.0
IMP830465&&CNTRY554,0,0.0
IMP830465&&CNTRY562,1,0.5
IMP830465&&CNTRY576,0,0.0
IMP830465&&CNTRY615,0,0.0
IMP830465&&CNTRY652,0,0.0
IMP830465&&CNTRY653,0,0.0
IMP830465&&CNTRY656,0,0.0
IMP830465&&CNTRY680,0,0.0
IMP830465&&CNTRY713,0,0.0
IMP830465&&CNTRY747,0,0.0
IMP830465&&CNTRY759,1,0.012048192771084338
IMP830465&&CNTRY819,1,1.0
IMP830465&&CNTRY825,0,0.0
IMP830465&&CNTRY830,0,0.0
IMP830465&&CNTRY881,0,0.0
IMP830465&&CNTRY884,0,0.0
IMP830465&&CNTRY939,0,0.0
IMP830465&&CNTRY975,0,0.0
IMP830465&&CNTRY976,0,0.0
IMP830465&&CNTRY994,0,0.0
IMP830477&&CNTRY323,0,0.0
IMP830477&&CNTRY881,0,0.0
IMP830477&&CNTRY976,0,0.0
IMP830522&&CNTRY701,0,0.0
IMP830609&&CNTRY555,0,0.0
IMP830768&&CNTRY376,0,0.0
IMP830768&&CNTRY454,0,0.0
IMP830768&&CNTRY654,0,0.0
IMP830768&&CNTRY680,0,0.0
IMP830768&&CNTRY764,0,0.0
IMP830768&&CNTRY765,0,0.0
IMP830768&&CNTRY881,0,0.0
IMP830768&&CNTRY919,0,0.0
IMP830768&&CNTRY959,0,0.0
IMP830768&&CNTRY994,0,0.0
IMP831025&&CNTRY138,0,0.0
IMP831109&&CNTRY113,0,0.0
IMP831109&&CNTRY276,0,0.0
IMP831109&&CNTRY277,0,0.0
IMP831109&&CNTRY311,0,0.0
IMP831109&&CNTRY376,1,0.045454545454545456
IMP831109&&CNTRY448,0,0.0
IMP831109&&CNTRY454,0,0.0
IMP831109&&CNTRY473,1,1.0
IMP831109&&CNTRY558,0,0.0
IMP831109&&CNTRY562,0,0.0
IMP831109&&CNTRY576,0,0.0
IMP831109&&CNTRY615,1,0.1
IMP831109&&CNTRY656,0,0.0
IMP831109&&CNTRY680,1,0.013157894736842105
IMP831109&&CNTRY713,0,0.0
IMP831109&&CNTRY747,0,0.0
IMP831109&&CNTRY759,2,0.03508771929824561
IMP831109&&CNTRY846,0,0.0
IMP831109&&CNTRY866,0,0.0
IMP831109&&CNTRY881,0,0.0
IMP831109&&CNTRY884,0,0.0
IMP831109&&CNTRY920,0,0.0
IMP831109&&CNTRY959,1,1.0
IMP831109&&CNTRY994,0,0.0
IMP831285&&CNTRY276,0,0.0
IMP831446&&CNTRY680,0,0.0
IMP831689&&CNTRY680,0,0.0
IMP831689&&CNTRY764,0,0.0
IMP831784&&CNTRY454,0,0.0
IMP831784&&CNTRY709,1,1.0
IMP831784&&CNTRY759,0,0.0
IMP831930&&CNTRY376,0,0.0
IMP831930&&CNTRY863,0,0.0
IMP831930&&CNTRY988,1,1.0
IMP832050&&CNTRY153,0,0.0
