OFFICE&&TARIFF.CODE,OFFICE&&TARIFF.CODE_illicit_sum,OFFICE&&TARIFF.CODE_illicit_rate
OFFICE296&&8423815009,0,0.0
OFFICE296&&8424200000,0,0.0
OFFICE296&&8424301000,1,1.0
OFFICE296&&8426120090,0,0.0
OFFICE296&&8426300000,0,0.0
OFFICE296&&8426990099,0,0.0
OFFICE296&&8427209009,0,0.0
OFFICE296&&8429200000,1,1.0
OFFICE296&&8430490000,0,0.0
OFFICE296&&8431100003,0,0.0
OFFICE296&&8431498000,0,0.0
OFFICE296&&8432301900,0,0.0
OFFICE296&&8432900091,0,0.0
OFFICE296&&8432900092,0,0.0
OFFICE296&&8432900099,0,0.0
OFFICE296&&8433900099,0,0.0
OFFICE296&&8438500000,0,0.0
OFFICE296&&8438801000,0,0.0
OFFICE296&&8438900090,0,0.0
OFFICE296&&8443318009,1,0.5
OFFICE296&&8443321020,0,0.0
OFFICE296&&8443321030,0,0.0
OFFICE296&&8443321090,0,0.0
OFFICE296&&8443999040,1,0.0625
OFFICE296&&8443999050,0,0.0
OFFICE296&&8447202009,1,1.0
OFFICE296&&8447900004,0,0.0
OFFICE296&&8448390090,0,0.0
OFFICE296&&8448490090,1,1.0
OFFICE296&&8450900022,2,1.0
OFFICE296&&8451500009,0,0.0
OFFICE296&&8451900004,0,0.0
OFFICE296&&8452210000,0,0.0
OFFICE296&&8452290001,0,0.0
OFFICE296&&8452300000,0,0.0
OFFICE296&&8452900009,0,0.0
OFFICE296&&8459590000,0,0.0
OFFICE296&&8462109000,0,0.0
OFFICE296&&8463300000,0,0.0
OFFICE296&&8465911020,0,0.0
OFFICE296&&8466209800,1,1.0
OFFICE296&&8466922000,0,0.0
OFFICE296&&8466937000,0,0.0
OFFICE296&&8466940000,0,0.0
OFFICE296&&8467221000,1,1.0
OFFICE296&&8467298501,1,1.0
OFFICE296&&8467298504,0,0.0
OFFICE296&&8467990090,0,0.0
OFFICE296&&8471410000,0,0.0
OFFICE296&&8471607002,1,0.25
OFFICE296&&8471705000,0,0.0
OFFICE296&&8471709800,0,0.0
OFFICE296&&8471800000,0,0.0
OFFICE296&&8473299000,0,0.0
OFFICE296&&8473308000,0,0.0
OFFICE296&&8474100003,1,1.0
OFFICE296&&8477100000,0,0.0
OFFICE296&&8477901000,0,0.0
OFFICE296&&8479810001,0,0.0
OFFICE296&&8479908000,1,0.02040816326530612
OFFICE296&&8480600000,0,0.0
OFFICE296&&8481101920,1,1.0
OFFICE296&&8481209000,0,0.0
OFFICE296&&8481309100,0,0.0
OFFICE296&&8481309909,0,0.0
OFFICE296&&8481401000,0,0.0
OFFICE296&&8481801100,0,0.0
OFFICE296&&8481806190,0,0.0
OFFICE296&&8481806990,0,0.0
OFFICE296&&8481807900,0,0.0
OFFICE296&&8481809991,0,0.0
OFFICE296&&8481809998,0,0.0
OFFICE296&&8481900090,0,0.0
OFFICE296&&8482101000,1,0.5
OFFICE296&&8482109000,0,0.0
OFFICE296&&8482200000,0,0.0
OFFICE296&&8482800000,0,0.0
OFFICE296&&8482990002,0,0.0
OFFICE296&&8483102909,0,0.0
OFFICE296&&8483109501,0,0.0
OFFICE296&&8483109509,0,0.0
OFFICE296&&8483303800,0,0.0
OFFICE296&&8483308009,0,0.0
OFFICE296&&8483402900,0,0.0
OFFICE296&&8483405990,0,0.0
OFFICE296&&8483608001,0,0.0
OFFICE296&&8483608002,0,0.0
OFFICE296&&8483908900,0,0.0
OFFICE296&&8484100000,0,0.0
OFFICE296&&8484200000,0,0.0
OFFICE296&&8501310001,0,0.0
OFFICE296&&8501510020,0,0.0
OFFICE296&&8502120000,0,0.0
OFFICE296&&8504102000,0,0.0
OFFICE296&&8504320000,0,0.0
OFFICE296&&8504403019,0,0.0
OFFICE296&&8504405500,0,0.0
OFFICE296&&8504408200,0,0.0
OFFICE296&&8504408800,0,0.0
OFFICE296&&8504409090,0,0.0
OFFICE296&&8504509502,1,1.0
OFFICE296&&8504909900,0,0.0
OFFICE296&&8506509000,0,0.0
OFFICE296&&8507202000,0,0.0
OFFICE296&&8507500000,1,1.0
OFFICE296&&8507600000,0,0.0
OFFICE296&&8507800000,0,0.0
OFFICE296&&8509400009,1,0.5
OFFICE296&&8511100000,1,0.2
OFFICE296&&8511400009,0,0.0
OFFICE296&&8511500007,0,0.0
OFFICE296&&8511800009,0,0.0
OFFICE296&&8511900001,0,0.0
OFFICE296&&8511900009,0,0.0
OFFICE296&&8512200019,0,0.0
OFFICE296&&8512200092,1,1.0
OFFICE296&&8512200093,1,1.0
OFFICE296&&8512309002,0,0.0
OFFICE296&&8512309009,0,0.0
OFFICE296&&8513100090,0,0.0
OFFICE296&&8514900001,0,0.0
OFFICE296&&8515190000,0,0.0
OFFICE296&&8515900000,0,0.0
OFFICE296&&8516108091,1,1.0
OFFICE296&&8516108099,0,0.0
OFFICE296&&8516310001,0,0.0
OFFICE296&&8516320000,0,0.0
OFFICE296&&8516900090,0,0.0
OFFICE296&&8517120010,0,0.0
OFFICE296&&8517180099,0,0.0
OFFICE296&&8517620032,0,0.0
OFFICE296&&8517691000,1,1.0
OFFICE296&&8518210010,0,0.0
OFFICE296&&8518220009,0,0.0
OFFICE296&&8521900000,0,0.0
OFFICE296&&8523299019,0,0.0
OFFICE296&&8523511090,0,0.0
OFFICE296&&8523529099,0,0.0
OFFICE296&&8525801990,0,0.0
OFFICE296&&8525809910,0,0.0
OFFICE296&&8528510000,0,0.0
OFFICE296&&8528594009,0,0.0
OFFICE296&&8529106909,0,0.0
OFFICE296&&8529902090,0,0.0
OFFICE296&&8529904911,0,0.0
OFFICE296&&8529909221,0,0.0
OFFICE296&&8529909229,0,0.0
OFFICE296&&8531103000,0,0.0
OFFICE296&&8531109500,0,0.0
OFFICE296&&8531209500,0,0.0
OFFICE296&&8531809509,0,0.0
OFFICE296&&8531908500,0,0.0
OFFICE296&&8532220000,0,0.0
OFFICE296&&8532240000,0,0.0
OFFICE296&&8532290009,0,0.0
OFFICE296&&8533210000,1,0.027777777777777776
OFFICE296&&8533409009,0,0.0
OFFICE296&&8534001900,0,0.0
OFFICE296&&8535400010,0,0.0
OFFICE296&&8536105001,0,0.0
OFFICE296&&8536105009,1,0.5
OFFICE296&&8536109009,0,0.0
OFFICE296&&8536201090,1,1.0
OFFICE296&&8536301000,0,0.0
OFFICE296&&8536303000,0,0.0
OFFICE296&&8536411000,0,0.0
OFFICE296&&8536419000,0,0.0
OFFICE296&&8536490010,1,0.5
OFFICE296&&8536490020,0,0.0
OFFICE296&&8536490090,0,0.0
OFFICE296&&8536501196,0,0.0
OFFICE296&&8536501910,0,0.0
OFFICE296&&8536501920,0,0.0
OFFICE296&&8536508096,0,0.0
OFFICE296&&8536699010,0,0.0
OFFICE296&&8536700010,0,0.0
OFFICE296&&8536901020,0,0.0
OFFICE296&&8536901091,0,0.0
OFFICE296&&8536901099,0,0.0
OFFICE296&&8536908591,1,0.1
OFFICE296&&8536908599,0,0.0
OFFICE296&&8537109100,0,0.0
OFFICE296&&8537109903,0,0.0
OFFICE296&&8537209103,0,0.0
OFFICE296&&8538909101,0,0.0
OFFICE296&&8538909902,0,0.0
OFFICE296&&8538909909,1,0.012658227848101266
OFFICE296&&8539311009,0,0.0
OFFICE296&&8539322093,1,1.0
OFFICE296&&8541100000,0,0.0
OFFICE296&&8541290000,0,0.0
OFFICE296&&8541401000,0,0.0
OFFICE296&&8541409001,0,0.0
OFFICE296&&8541600000,0,0.0
OFFICE296&&8542319020,0,0.0
OFFICE296&&8542319090,0,0.0
OFFICE296&&8542329010,0,0.0
OFFICE296&&8542399010,0,0.0
OFFICE296&&8542399090,1,0.011764705882352941
OFFICE296&&8543300000,0,0.0
OFFICE296&&8543709099,0,0.0
OFFICE296&&8543900009,0,0.0
OFFICE296&&8544300010,0,0.0
OFFICE296&&8544300090,0,0.0
OFFICE296&&8544421010,0,0.0
OFFICE296&&8544421090,0,0.0
OFFICE296&&8544429011,0,0.0
OFFICE296&&8544429019,0,0.0
OFFICE296&&8544429092,0,0.0
OFFICE296&&8544492000,0,0.0
OFFICE296&&8544499300,0,0.0
OFFICE296&&8544499590,0,0.0
OFFICE296&&8544499990,0,0.0
OFFICE296&&8544700000,0,0.0
OFFICE296&&8545200000,0,0.0
OFFICE296&&8547200000,0,0.0
OFFICE296&&8548102100,0,0.0
OFFICE296&&8548909000,1,1.0
OFFICE296&&8609009090,0,0.0
OFFICE296&&8703211091,0,0.0
OFFICE296&&8703229018,0,0.0
OFFICE296&&8703229030,0,0.0
OFFICE296&&8703229040,0,0.0
OFFICE296&&8703229050,0,0.0
OFFICE296&&8703229060,0,0.0
OFFICE296&&8703229090,0,0.0
OFFICE296&&8703231961,0,0.0
OFFICE296&&8703239091,0,0.0
OFFICE296&&8703239092,0,0.0
OFFICE296&&8703239095,0,0.0
OFFICE296&&8703311091,0,0.0
OFFICE296&&8703319090,0,0.0
OFFICE296&&8703321943,0,0.0
OFFICE296&&8703321961,0,0.0
OFFICE296&&8703321963,0,0.0
OFFICE296&&8703321965,0,0.0
OFFICE296&&8703329091,0,0.0
OFFICE296&&8703329093,0,0.0
OFFICE296&&8703339093,0,0.0
OFFICE296&&8704109090,0,0.0
OFFICE296&&8704213969,0,0.0
OFFICE296&&8704219150,1,1.0
OFFICE296&&8704219941,0,0.0
OFFICE296&&8704219950,0,0.0
OFFICE296&&8704219961,0,0.0
OFFICE296&&8704219969,0,0.0
OFFICE296&&8707909003,0,0.0
OFFICE296&&8708299002,0,0.0
OFFICE296&&8708299005,0,0.0
OFFICE296&&8708299009,1,0.16666666666666666
OFFICE296&&8708309101,0,0.0
OFFICE296&&8708309103,1,0.09090909090909091
OFFICE296&&8708309904,0,0.0
OFFICE296&&8708309909,0,0.0
OFFICE296&&8708402001,0,0.0
OFFICE296&&8708409900,0,0.0
OFFICE296&&8708709999,0,0.0
OFFICE296&&8708803500,0,0.0
OFFICE296&&8708805501,2,1.0
OFFICE296&&8708913501,0,0.0
OFFICE296&&8708922001,1,1.0
OFFICE296&&8708923500,0,0.0
OFFICE296&&8708939002,0,0.0
OFFICE296&&8708939009,0,0.0
OFFICE296&&8708943500,0,0.0
OFFICE296&&8708949100,0,0.0
OFFICE296&&8708999791,1,0.5
OFFICE296&&8708999792,0,0.0
OFFICE296&&8708999793,2,0.6666666666666666
OFFICE296&&8708999794,0,0.0
OFFICE296&&8708999796,0,0.0
OFFICE296&&8708999799,0,0.0
OFFICE296&&8711500000,0,0.0
OFFICE296&&8714101000,0,0.0
OFFICE296&&8714109009,0,0.0
OFFICE296&&8716310000,0,0.0
OFFICE296&&8716393000,0,0.0
OFFICE296&&8716398090,0,0.0
OFFICE296&&8716400009,0,0.0
OFFICE296&&8716800009,0,0.0
OFFICE296&&8716909099,1,1.0
OFFICE296&&8803300001,0,0.0
OFFICE296&&9001300000,0,0.0
OFFICE296&&9004901011,0,0.0
OFFICE296&&9004901019,0,0.0
OFFICE296&&9005100001,0,0.0
OFFICE296&&9005900030,1,1.0
OFFICE296&&9014100000,0,0.0
OFFICE296&&9014900000,0,0.0
OFFICE296&&9015101000,0,0.0
OFFICE296&&9015900000,0,0.0
OFFICE296&&9018509001,0,0.0
OFFICE296&&9018908439,1,1.0
OFFICE296&&9018908490,1,0.5
OFFICE296&&9019200004,0,0.0
OFFICE296&&9019200009,0,0.0
OFFICE296&&9021101099,0,0.0
OFFICE296&&9021400000,0,0.0
OFFICE296&&9021909008,0,0.0
OFFICE296&&9022900009,1,0.5
OFFICE296&&9025192090,0,0.0
OFFICE296&&9025900000,0,0.0
OFFICE296&&9026102901,0,0.0
OFFICE296&&9026108909,0,0.0
OFFICE296&&9026202009,1,0.5
OFFICE296&&9026802090,0,0.0
OFFICE296&&9026900000,0,0.0
OFFICE296&&9027300001,0,0.0
OFFICE296&&9027801709,0,0.0
OFFICE296&&9027905009,0,0.0
OFFICE296&&9028309000,0,0.0
OFFICE296&&9028909000,1,1.0
OFFICE296&&9030310000,0,0.0
OFFICE296&&9030840009,0,0.0
OFFICE296&&9031809899,0,0.0
OFFICE296&&9031908500,0,0.0
OFFICE296&&9032102000,0,0.0
OFFICE296&&9032108100,1,1.0
OFFICE296&&9032108900,0,0.0
OFFICE296&&9032200000,0,0.0
OFFICE296&&9105290090,1,1.0
OFFICE296&&9209920009,0,0.0
OFFICE296&&9401610000,0,0.0
OFFICE296&&9401908090,0,0.0
OFFICE296&&9402100090,0,0.0
OFFICE296&&9403301101,0,0.0
OFFICE296&&9403601009,0,0.0
OFFICE296&&9404299000,1,0.5
OFFICE296&&9405201100,0,0.0
OFFICE296&&9405209119,0,0.0
OFFICE296&&9405409949,1,1.0
OFFICE296&&9405409999,0,0.0
OFFICE296&&9503002910,0,0.0
OFFICE296&&9503003500,0,0.0
OFFICE296&&9503007900,0,0.0
OFFICE296&&9503009909,0,0.0
OFFICE296&&9506210000,0,0.0
OFFICE296&&9506620009,0,0.0
OFFICE296&&9506999001,1,1.0
OFFICE296&&9507201000,0,0.0
OFFICE296&&9601900099,0,0.0
OFFICE296&&9603309000,0,0.0
OFFICE296&&9603401000,1,0.5
OFFICE296&&9603500000,0,0.0
OFFICE296&&9603909100,0,0.0
OFFICE296&&9603909991,0,0.0
OFFICE296&&9606100010,1,0.010752688172043012
OFFICE296&&9606100090,0,0.0
OFFICE296&&9606210000,0,0.0
OFFICE296&&9606220000,0,0.0
OFFICE296&&9607110000,0,0.0
OFFICE296&&9607190000,0,0.0
OFFICE296&&9608101090,0,0.0
OFFICE296&&9608109990,0,0.0
OFFICE296&&9608200090,0,0.0
OFFICE296&&9608300090,0,0.0
OFFICE296&&9608990051,0,0.0
OFFICE296&&9609909091,0,0.0
OFFICE296&&9612108001,0,0.0
OFFICE296&&9613800090,0,0.0
OFFICE296&&9613900090,1,1.0
OFFICE296&&9615190009,0,0.0
OFFICE296&&9615900090,1,1.0
OFFICE296&&9616109009,0,0.0
OFFICE296&&9617000001,1,1.0
OFFICE296&&9801000000,1,0.010752688172043012
OFFICE296&&9804000000,0,0.0
OFFICE297&&1007900000,0,0.0
OFFICE297&&1901909905,0,0.0
OFFICE297&&1905906009,0,0.0
OFFICE297&&2208701003,1,1.0
OFFICE297&&2302309001,1,1.0
OFFICE297&&2403999005,1,0.5
OFFICE297&&2501003110,0,0.0
OFFICE297&&2517490009,1,1.0
OFFICE297&&2710124591,0,0.0
OFFICE297&&2711139191,0,0.0
OFFICE297&&2801200000,1,1.0
OFFICE297&&2805409000,1,0.5
OFFICE297&&2807000001,1,1.0
OFFICE297&&2833298009,1,0.5
OFFICE297&&2918130000,0,0.0
OFFICE297&&2922498500,0,0.0
OFFICE297&&3004900019,0,0.0
OFFICE297&&3208901900,0,0.0
OFFICE297&&3208909990,0,0.0
OFFICE297&&3212900010,0,0.0
OFFICE297&&3214109000,0,0.0
OFFICE297&&3401110093,1,1.0
OFFICE297&&3403199099,0,0.0
OFFICE297&&3505209000,0,0.0
OFFICE297&&3810909001,0,0.0
OFFICE297&&3812302900,1,1.0
OFFICE297&&3823110000,0,0.0
OFFICE297&&3824905000,1,1.0
OFFICE297&&3907209900,0,0.0
OFFICE297&&3907919000,1,1.0
OFFICE297&&3917320009,0,0.0
OFFICE297&&3918900010,1,1.0
OFFICE297&&3919101900,0,0.0
OFFICE297&&3919108000,0,0.0
OFFICE297&&3920102400,1,1.0
OFFICE297&&3921120000,0,0.0
OFFICE297&&3921901000,1,1.0
OFFICE297&&3923299030,1,1.0
OFFICE297&&3923509001,1,0.5
OFFICE297&&3926100001,0,0.0
OFFICE297&&4002200000,0,0.0
OFFICE297&&4005200000,1,1.0
OFFICE297&&4009110011,1,1.0
OFFICE297&&4011100090,0,0.0
OFFICE297&&401503190,0,0.0
OFFICE297&&4016930000,0,0.0
OFFICE297&&4016999720,0,0.0
OFFICE297&&405101100,0,0.0
OFFICE297&&406902100,1,1.0
OFFICE297&&4106229000,0,0.0
OFFICE297&&4107121910,1,1.0
OFFICE297&&4107911011,0,0.0
OFFICE297&&4410119000,0,0.0
OFFICE297&&4412390000,1,1.0
OFFICE297&&4801000009,0,0.0
OFFICE297&&4817100000,1,1.0
OFFICE297&&4819200020,0,0.0
OFFICE297&&4819300000,1,1.0
OFFICE297&&4821101000,0,0.0
OFFICE297&&4821109000,0,0.0
OFFICE297&&4821909000,0,0.0
OFFICE297&&4823908591,0,0.0
OFFICE297&&4901990099,0,0.0
OFFICE297&&4911109091,1,1.0
OFFICE297&&5007206910,1,1.0
OFFICE297&&5107101001,1,1.0
OFFICE297&&5205260001,0,0.0
OFFICE297&&5208321600,0,0.0
OFFICE297&&5209110000,0,0.0
OFFICE297&&5209420000,0,0.0
OFFICE297&&5210320000,0,0.0
OFFICE297&&5401101200,0,0.0
OFFICE297&&5401101800,0,0.0
OFFICE297&&5402330000,1,1.0
OFFICE297&&5402440000,0,0.0
OFFICE297&&5407720000,0,0.0
OFFICE297&&5512991000,1,1.0
OFFICE297&&5513130000,1,1.0
OFFICE297&&5516920000,2,1.0
OFFICE297&&5602290009,1,1.0
OFFICE297&&5602900000,0,0.0
OFFICE297&&5604100000,1,1.0
OFFICE297&&5804219000,0,0.0
OFFICE297&&5806329021,0,0.0
OFFICE297&&5807109010,0,0.0
OFFICE297&&5807109090,1,1.0
OFFICE297&&5811000010,0,0.0
OFFICE297&&6002900000,0,0.0
OFFICE297&&6004100000,0,0.0
OFFICE297&&6105100009,0,0.0
OFFICE297&&6108220002,1,1.0
OFFICE297&&6109100009,0,0.0
OFFICE297&&6110309902,0,0.0
OFFICE297&&6114900098,0,0.0
OFFICE297&&6116108000,1,0.5
OFFICE297&&6202920009,1,1.0
OFFICE297&&6204238001,0,0.0
OFFICE297&&6217900009,0,0.0
OFFICE297&&6302600010,1,1.0
OFFICE297&&6309000002,1,0.5
OFFICE297&&6402991000,1,1.0
OFFICE297&&6403999300,0,0.0
OFFICE297&&6406909099,0,0.0
OFFICE297&&6601910090,1,1.0
OFFICE297&&6802910009,0,0.0
OFFICE297&&6903909009,0,0.0
OFFICE297&&7005298009,0,0.0
OFFICE297&&7009910000,0,0.0
OFFICE297&&7013375199,1,1.0
OFFICE297&&7013499919,0,0.0
OFFICE297&&705290000,1,1.0
OFFICE297&&710809509,0,0.0
OFFICE297&&712909010,1,1.0
OFFICE297&&7217103900,1,1.0
OFFICE297&&7224909000,0,0.0
OFFICE297&&7312106100,0,0.0
OFFICE297&&7318159090,0,0.0
OFFICE297&&7320208910,1,1.0
OFFICE297&&7325910000,0,0.0
OFFICE297&&7326199009,0,0.0
OFFICE297&&7326909299,0,0.0
OFFICE297&&7404009109,1,1.0
OFFICE297&&7407211000,1,1.0
OFFICE297&&7410210000,0,0.0
OFFICE297&&7419999099,1,1.0
OFFICE297&&7604291090,1,1.0
OFFICE297&&7610100000,0,0.0
OFFICE297&&7616100009,1,1.0
OFFICE297&&7616999040,1,1.0
OFFICE297&&7616999050,0,0.0
OFFICE297&&7616999099,0,0.0
OFFICE297&&805102002,0,0.0
OFFICE297&&8202998009,0,0.0
OFFICE297&&8203200004,0,0.0
OFFICE297&&8203200009,1,1.0
OFFICE297&&8205598003,0,0.0
OFFICE297&&8205598009,1,1.0
OFFICE297&&8207709000,0,0.0
OFFICE297&&8207903000,0,0.0
OFFICE297&&8207909100,0,0.0
OFFICE297&&8215999009,1,1.0
OFFICE297&&8301600001,0,0.0
OFFICE297&&8302415002,0,0.0
OFFICE297&&8311100000,0,0.0
OFFICE297&&8407310009,0,0.0
OFFICE297&&8409910009,0,0.0
OFFICE297&&8413704590,1,1.0
OFFICE297&&8414302000,0,0.0
OFFICE297&&8414808099,0,0.0
OFFICE297&&8418991002,1,1.0
OFFICE297&&8418999020,1,1.0
OFFICE297&&8421230000,0,0.0
OFFICE297&&8421392000,0,0.0
OFFICE297&&8422190001,0,0.0
OFFICE297&&8424890010,1,1.0
OFFICE297&&8425420011,0,0.0
OFFICE297&&8428102020,0,0.0
OFFICE297&&8442508092,0,0.0
OFFICE297&&8443321030,1,1.0
OFFICE297&&8445300000,1,1.0
OFFICE297&&8459290000,1,1.0
OFFICE297&&8463900000,0,0.0
OFFICE297&&8471490000,1,1.0
OFFICE297&&8477908000,1,1.0
OFFICE297&&8479820000,1,1.0
OFFICE297&&8479908000,0,0.0
OFFICE297&&8481401000,0,0.0
OFFICE297&&8481804000,0,0.0
OFFICE297&&8481806990,0,0.0
OFFICE297&&8481808500,1,1.0
OFFICE297&&8481809998,0,0.0
OFFICE297&&8483608009,0,0.0
OFFICE297&&8483908900,1,1.0
OFFICE297&&8504403019,0,0.0
OFFICE297&&8504408800,0,0.0
OFFICE297&&8505199000,0,0.0
OFFICE297&&8506501000,1,1.0
OFFICE297&&8511800001,0,0.0
OFFICE297&&8511800009,0,0.0
OFFICE297&&8512909002,1,1.0
OFFICE297&&8515801009,0,0.0
OFFICE297&&8517709041,1,1.0
OFFICE297&&8517709042,0,0.0
OFFICE297&&8517709099,0,0.0
OFFICE297&&8523511090,0,0.0
OFFICE297&&8531109500,0,0.0
OFFICE297&&8536619090,1,1.0
OFFICE297&&8536908599,0,0.0
OFFICE297&&8538909909,0,0.0
OFFICE297&&8539219800,1,1.0
OFFICE297&&8541100000,1,1.0
OFFICE297&&8542399090,0,0.0
OFFICE297&&8544300090,0,0.0
OFFICE297&&8544429011,0,0.0
OFFICE297&&8544499300,0,0.0
OFFICE297&&8547200000,0,0.0
OFFICE297&&8703221051,0,0.0
OFFICE297&&8703229050,0,0.0
OFFICE297&&8703231961,0,0.0
OFFICE297&&8703239091,0,0.0
OFFICE297&&8703329093,1,1.0
OFFICE297&&8703339014,0,0.0
OFFICE297&&8704219969,1,1.0
OFFICE297&&8704229195,1,1.0
OFFICE297&&8708502002,0,0.0
OFFICE297&&8708509100,0,0.0
OFFICE297&&8708709992,0,0.0
OFFICE297&&8708939002,0,0.0
OFFICE297&&8714104000,0,0.0
OFFICE297&&8716398090,0,0.0
OFFICE297&&8716800009,0,0.0
OFFICE297&&9006300092,0,0.0
OFFICE297&&901210002,0,0.0
OFFICE297&&9021101091,1,1.0
OFFICE297&&9024101100,0,0.0
OFFICE297&&9029900000,0,0.0
OFFICE297&&9032102000,0,0.0
OFFICE297&&9102290000,1,1.0
OFFICE297&&9102990001,1,1.0
OFFICE297&&9402100090,0,0.0
OFFICE297&&9403700000,0,0.0
OFFICE297&&9403901000,0,0.0
OFFICE297&&9506999001,1,1.0
OFFICE297&&9607190000,0,0.0
OFFICE297&&9615900090,0,0.0
OFFICE298&&1001190000,0,0.0
OFFICE298&&1005900000,0,0.0
OFFICE298&&105940000,0,0.0
OFFICE298&&1108199010,1,1.0
OFFICE298&&1201900000,0,0.0
OFFICE298&&1209918099,1,1.0
OFFICE298&&1509109081,0,0.0
OFFICE298&&1511909990,1,1.0
OFFICE298&&1517909300,0,0.0
OFFICE298&&1704905106,0,0.0
OFFICE298&&1704908100,1,1.0
OFFICE298&&1806310000,0,0.0
OFFICE298&&1806321000,0,0.0
OFFICE298&&1806909000,0,0.0
OFFICE298&&1901909901,1,1.0
OFFICE298&&1904201000,1,1.0
OFFICE298&&1905311190,0,0.0
OFFICE298&&1905319990,0,0.0
OFFICE298&&2101110010,1,1.0
OFFICE298&&2202100000,1,1.0
OFFICE298&&2202909900,0,0.0
OFFICE298&&2204217803,0,0.0
OFFICE298&&2204217804,0,0.0
OFFICE298&&2205101001,0,0.0
OFFICE298&&2208304101,0,0.0
OFFICE298&&2208904804,0,0.0
OFFICE298&&2208906909,0,0.0
OFFICE298&&2309909600,0,0.0
OFFICE298&&2402100005,0,0.0
OFFICE298&&2403999005,0,0.0
OFFICE298&&2501009100,0,0.0
OFFICE298&&2501009999,0,0.0
OFFICE298&&2513200009,3,1.0
OFFICE298&&2520200000,0,0.0
OFFICE298&&2523210000,0,0.0
OFFICE298&&2523290000,1,1.0
OFFICE298&&2523900092,1,1.0
OFFICE298&&2710124591,0,0.0
OFFICE298&&2710192518,0,0.0
OFFICE298&&2710194790,0,0.0
OFFICE298&&2710194810,1,1.0
OFFICE298&&2710194890,0,0.0
OFFICE298&&2710197510,1,1.0
OFFICE298&&2710199921,0,0.0
OFFICE298&&2710199928,1,0.3333333333333333
OFFICE298&&2710199990,0,0.0
OFFICE298&&2710201910,0,0.0
OFFICE298&&2711139191,0,0.0
OFFICE298&&2714900099,0,0.0
OFFICE298&&2809200002,0,0.0
OFFICE298&&2811210000,0,0.0
OFFICE298&&2818200000,0,0.0
OFFICE298&&2825100000,0,0.0
OFFICE298&&2825500000,1,1.0
OFFICE298&&2827398599,0,0.0
OFFICE298&&2828100009,0,0.0
OFFICE298&&2833240000,1,1.0
OFFICE298&&2833250000,0,0.0
OFFICE298&&2835260001,1,1.0
OFFICE298&&2835298009,0,0.0
OFFICE298&&2836200000,0,0.0
OFFICE298&&2836400090,0,0.0
OFFICE298&&2836500000,1,1.0
OFFICE298&&2840300001,0,0.0
OFFICE298&&2902190009,1,1.0
OFFICE298&&2903120000,0,0.0
OFFICE298&&2904100000,0,0.0
OFFICE298&&2906290000,0,0.0
OFFICE298&&2908190000,0,0.0
OFFICE298&&2915907009,0,0.0
OFFICE298&&2918220000,0,0.0
OFFICE298&&2927000000,0,0.0
OFFICE298&&2929900009,0,0.0
OFFICE298&&2930200000,0,0.0
OFFICE298&&2931908001,1,1.0
OFFICE298&&2932110000,0,0.0
OFFICE298&&2933499000,0,0.0
OFFICE298&&2933599500,0,0.0
OFFICE298&&2933998000,0,0.0
OFFICE298&&2941100009,0,0.0
OFFICE298&&2941900009,0,0.0
OFFICE298&&3003900019,1,0.25
OFFICE298&&3004200010,0,0.0
OFFICE298&&3004900019,0,0.0
OFFICE298&&302431000,1,1.0
OFFICE298&&302899004,0,0.0
OFFICE298&&303431000,0,0.0
OFFICE298&&307119090,0,0.0
OFFICE298&&3105300000,0,0.0
OFFICE298&&3204110000,0,0.0
OFFICE298&&3204140000,0,0.0
OFFICE298&&3204150000,0,0.0
OFFICE298&&3204170000,1,1.0
OFFICE298&&3206497009,0,0.0
OFFICE298&&3207201000,0,0.0
OFFICE298&&3208209090,0,0.0
OFFICE298&&3208909111,0,0.0
OFFICE298&&3208909990,0,0.0
OFFICE298&&3214101091,1,1.0
OFFICE298&&3214101099,0,0.0
OFFICE298&&3215110000,0,0.0
OFFICE298&&3215190000,0,0.0
OFFICE298&&3302101001,0,0.0
OFFICE298&&3302909001,1,0.5
OFFICE298&&3303001099,0,0.0
OFFICE298&&3303009010,1,1.0
OFFICE298&&3303009092,0,0.0
OFFICE298&&3304200000,0,0.0
OFFICE298&&3304990002,0,0.0
OFFICE298&&3304990009,0,0.0
OFFICE298&&3305100000,1,0.5
OFFICE298&&3307200000,0,0.0
OFFICE298&&3307410000,0,0.0
OFFICE298&&3307490009,0,0.0
OFFICE298&&3307900001,0,0.0
OFFICE298&&3401110091,0,0.0
OFFICE298&&3401209009,0,0.0
OFFICE298&&3402130009,0,0.0
OFFICE298&&3402209002,0,0.0
OFFICE298&&3402209009,0,0.0
OFFICE298&&3403199091,0,0.0
OFFICE298&&3403199099,0,0.0
OFFICE298&&3403990000,0,0.0
OFFICE298&&3405100000,0,0.0
OFFICE298&&3406000008,0,0.0
OFFICE298&&3505105000,0,0.0
OFFICE298&&3506100000,0,0.0
OFFICE298&&3506990020,1,1.0
OFFICE298&&3507909001,0,0.0
OFFICE298&&3701200000,0,0.0
OFFICE298&&3701300003,0,0.0
OFFICE298&&3707909009,0,0.0
OFFICE298&&3802900001,0,0.0
OFFICE298&&3808926099,0,0.0
OFFICE298&&3808929013,0,0.0
OFFICE298&&3808939019,0,0.0
OFFICE298&&3809910000,1,0.1111111111111111
OFFICE298&&3809930000,0,0.0
OFFICE298&&3810909001,0,0.0
