OFFICE&&IMPORTER.TIN,OFFICE&&IMPORTER.TIN_illicit_sum,OFFICE&&IMPORTER.TIN_illicit_rate
OFFICE214&&IMPO15943,0,0.0
OFFICE214&&IMPO15955,0,0.0
OFFICE214&&IMPO15965,0,0.0
OFFICE214&&IMPO15967,0,0.0
OFFICE214&&IMPO15970,1,1.0
OFFICE214&&IMPO15976,1,1.0
OFFICE214&&IMPO15988,0,0.0
OFFICE214&&IMPO16004,0,0.0
OFFICE214&&IMPO16032,0,0.0
OFFICE214&&IMPO16034,0,0.0
OFFICE214&&IMPO16045,0,0.0
OFFICE214&&IMPO16049,0,0.0
OFFICE214&&IMPO16058,0,0.0
OFFICE214&&IMPO16070,1,0.5
OFFICE214&&IMPO16089,0,0.0
OFFICE214&&IMPO16096,0,0.0
OFFICE214&&IMPO16118,0,0.0
OFFICE214&&IMPO16131,0,0.0
OFFICE214&&IMPO16148,0,0.0
OFFICE214&&IMPO16149,0,0.0
OFFICE214&&IMPO16155,0,0.0
OFFICE214&&IMPO16162,2,0.5
OFFICE214&&IMPO16167,0,0.0
OFFICE214&&IMPO16169,0,0.0
OFFICE214&&IMPO16184,0,0.0
OFFICE214&&IMPO16192,0,0.0
OFFICE214&&IMPO16208,0,0.0
OFFICE214&&IMPO16222,0,0.0
OFFICE214&&IMPO16230,0,0.0
OFFICE214&&IMPO16235,0,0.0
OFFICE214&&IMPO16243,0,0.0
OFFICE214&&IMPO16254,0,0.0
OFFICE214&&IMPO16274,0,0.0
OFFICE214&&IMPO16282,0,0.0
OFFICE214&&IMPO16318,0,0.0
OFFICE214&&IMPO16340,1,1.0
OFFICE214&&IMPO16347,0,0.0
OFFICE214&&IMPO16351,0,0.0
OFFICE214&&IMPO16369,0,0.0
OFFICE214&&IMPO16381,0,0.0
OFFICE214&&IMPO16395,0,0.0
OFFICE214&&IMPO16399,0,0.0
OFFICE214&&IMPO16400,0,0.0
OFFICE214&&IMPO16409,0,0.0
OFFICE214&&IMPO16412,0,0.0
OFFICE214&&IMPO16428,0,0.0
OFFICE214&&IMPO16430,0,0.0
OFFICE214&&IMPO16438,0,0.0
OFFICE214&&IMPO16443,0,0.0
OFFICE214&&IMPO16473,0,0.0
OFFICE214&&IMPO16474,0,0.0
OFFICE214&&IMPO16489,0,0.0
OFFICE214&&IMPO16523,0,0.0
OFFICE214&&IMPO16524,0,0.0
OFFICE214&&IMPO16538,0,0.0
OFFICE214&&IMPO16539,0,0.0
OFFICE214&&IMPO16546,0,0.0
OFFICE214&&IMPO16548,0,0.0
OFFICE214&&IMPO16572,0,0.0
OFFICE214&&IMPO16576,0,0.0
OFFICE214&&IMPO16579,0,0.0
OFFICE214&&IMPO16593,0,0.0
OFFICE214&&IMPO16595,0,0.0
OFFICE214&&IMPO16611,0,0.0
OFFICE214&&IMPO16612,0,0.0
OFFICE214&&IMPO16613,1,1.0
OFFICE214&&IMPO16622,0,0.0
OFFICE214&&IMPO16653,0,0.0
OFFICE214&&IMPO16658,1,0.3333333333333333
OFFICE214&&IMPO16675,0,0.0
OFFICE214&&IMPO16684,0,0.0
OFFICE214&&IMPO16694,1,0.5
OFFICE214&&IMPO16703,0,0.0
OFFICE214&&IMPO16729,0,0.0
OFFICE214&&IMPO16762,0,0.0
OFFICE214&&IMPO16783,0,0.0
OFFICE214&&IMPO16784,0,0.0
OFFICE214&&IMPO16794,0,0.0
OFFICE214&&IMPO16803,0,0.0
OFFICE214&&IMPO16805,0,0.0
OFFICE214&&IMPO16806,1,0.5
OFFICE214&&IMPO16813,1,1.0
OFFICE214&&IMPO16816,0,0.0
OFFICE214&&IMPO16822,0,0.0
OFFICE214&&IMPO16840,0,0.0
OFFICE214&&IMPO16852,0,0.0
OFFICE214&&IMPO16865,1,0.125
OFFICE214&&IMPO16873,0,0.0
OFFICE214&&IMPO16887,0,0.0
OFFICE214&&IMPO16891,0,0.0
OFFICE214&&IMPO16914,1,0.5
OFFICE214&&IMPO16916,0,0.0
OFFICE214&&IMPO16918,0,0.0
OFFICE214&&IMPO16933,0,0.0
OFFICE214&&IMPO16937,1,0.5
OFFICE214&&IMPO16962,0,0.0
OFFICE214&&IMPO16963,0,0.0
OFFICE214&&IMPO16967,0,0.0
OFFICE214&&IMPO16983,0,0.0
OFFICE214&&IMPO16987,1,1.0
OFFICE214&&IMPO16995,0,0.0
OFFICE214&&IMPO17002,1,1.0
OFFICE214&&IMPO17037,1,1.0
OFFICE214&&IMPO17048,0,0.0
OFFICE214&&IMPO17061,0,0.0
OFFICE214&&IMPO17074,1,1.0
OFFICE214&&IMPO17086,0,0.0
OFFICE214&&IMPO17088,0,0.0
OFFICE214&&IMPO17091,0,0.0
OFFICE214&&IMPO17099,0,0.0
OFFICE214&&IMPO17107,0,0.0
OFFICE214&&IMPO17112,1,0.5
OFFICE214&&IMPO17113,0,0.0
OFFICE214&&IMPO17115,0,0.0
OFFICE214&&IMPO17116,0,0.0
OFFICE214&&IMPO17123,0,0.0
OFFICE214&&IMPO17134,0,0.0
OFFICE214&&IMPO17140,1,1.0
OFFICE214&&IMPO17143,0,0.0
OFFICE214&&IMPO17144,0,0.0
OFFICE214&&IMPO17146,0,0.0
OFFICE214&&IMPO17156,0,0.0
OFFICE214&&IMPO17165,1,1.0
OFFICE214&&IMPO17168,1,1.0
OFFICE214&&IMPO17176,0,0.0
OFFICE214&&IMPO17180,0,0.0
OFFICE214&&IMPO17189,0,0.0
OFFICE214&&IMPO17193,1,1.0
OFFICE214&&IMPO17194,0,0.0
OFFICE214&&IMPO17210,0,0.0
OFFICE214&&IMPO17224,0,0.0
OFFICE214&&IMPO17237,1,1.0
OFFICE214&&IMPO17243,1,1.0
OFFICE214&&IMPO17249,0,0.0
OFFICE214&&IMPO17253,0,0.0
OFFICE214&&IMPO17257,0,0.0
OFFICE214&&IMPO17282,0,0.0
OFFICE214&&IMPO17285,0,0.0
OFFICE214&&IMPO17287,0,0.0
OFFICE214&&IMPO17295,0,0.0
OFFICE214&&IMPO17309,1,1.0
OFFICE214&&IMPO17310,0,0.0
OFFICE214&&IMPO17316,0,0.0
OFFICE214&&IMPO17321,0,0.0
OFFICE214&&IMPO17354,1,1.0
OFFICE214&&IMPO17356,0,0.0
OFFICE214&&IMPO17368,0,0.0
OFFICE214&&IMPO17370,0,0.0
OFFICE214&&IMPO17381,0,0.0
OFFICE214&&IMPO17384,0,0.0
OFFICE214&&IMPO17391,0,0.0
OFFICE214&&IMPO17404,1,1.0
OFFICE214&&IMPO17426,1,1.0
OFFICE214&&IMPO17438,0,0.0
OFFICE214&&IMPO17439,0,0.0
OFFICE214&&IMPO17440,0,0.0
OFFICE214&&IMPO17450,0,0.0
OFFICE214&&IMPO17458,0,0.0
OFFICE214&&IMPO17462,0,0.0
OFFICE214&&IMPO17483,0,0.0
OFFICE214&&IMPO17491,1,0.25
OFFICE214&&IMPO17497,0,0.0
OFFICE214&&IMPO17505,0,0.0
OFFICE214&&IMPO17538,1,0.1
OFFICE214&&IMPO17569,0,0.0
OFFICE214&&IMPO17599,0,0.0
OFFICE214&&IMPO17665,0,0.0
OFFICE214&&IMPO17679,1,1.0
OFFICE214&&IMPO17682,0,0.0
OFFICE214&&IMPO17706,1,1.0
OFFICE214&&IMPO17728,0,0.0
OFFICE214&&IMPO17731,0,0.0
OFFICE214&&IMPO17738,0,0.0
OFFICE214&&IMPO17739,0,0.0
OFFICE214&&IMPO17772,0,0.0
OFFICE214&&IMPO17778,0,0.0
OFFICE214&&IMPO17785,0,0.0
OFFICE214&&IMPO17796,0,0.0
OFFICE214&&IMPO17820,0,0.0
OFFICE214&&IMPO17824,0,0.0
OFFICE214&&IMPO17834,1,1.0
OFFICE214&&IMPO17855,1,1.0
OFFICE214&&IMPO17868,0,0.0
OFFICE214&&IMPO17871,0,0.0
OFFICE214&&IMPO17906,1,1.0
OFFICE214&&IMPO17910,0,0.0
OFFICE214&&IMPO17913,0,0.0
OFFICE214&&IMPO17923,0,0.0
OFFICE214&&IMPO17940,0,0.0
OFFICE214&&IMPO17954,2,1.0
OFFICE214&&IMPO17955,0,0.0
OFFICE214&&IMPO17959,0,0.0
OFFICE214&&IMPO17960,0,0.0
OFFICE214&&IMPO17961,0,0.0
OFFICE214&&IMPO17964,0,0.0
OFFICE214&&IMPO17973,0,0.0
OFFICE214&&IMPO17997,0,0.0
OFFICE214&&IMPO18014,1,1.0
OFFICE214&&IMPO18017,0,0.0
OFFICE214&&IMPO18020,0,0.0
OFFICE214&&IMPO18023,1,1.0
OFFICE214&&IMPO18031,0,0.0
OFFICE214&&IMPO18041,0,0.0
OFFICE214&&IMPO18065,1,1.0
OFFICE214&&IMPO18077,0,0.0
OFFICE214&&IMPO18081,0,0.0
OFFICE214&&IMPO18099,0,0.0
OFFICE214&&IMPO18104,0,0.0
OFFICE214&&IMPO18112,0,0.0
OFFICE214&&IMPO18139,0,0.0
OFFICE214&&IMPO18141,1,0.3333333333333333
OFFICE214&&IMPO18181,0,0.0
OFFICE214&&IMPO18186,0,0.0
OFFICE214&&IMPO18189,1,0.14285714285714285
OFFICE214&&IMPO18193,0,0.0
OFFICE214&&IMPO18194,0,0.0
OFFICE214&&IMPO18200,1,0.16666666666666666
OFFICE214&&IMPO18208,1,0.2
OFFICE214&&IMPO18210,1,1.0
OFFICE214&&IMPO18212,0,0.0
OFFICE214&&IMPO18215,0,0.0
OFFICE214&&IMPO18221,0,0.0
OFFICE214&&IMPO18235,0,0.0
OFFICE214&&IMPO18238,0,0.0
OFFICE214&&IMPO18259,0,0.0
OFFICE214&&IMPO18268,0,0.0
OFFICE214&&IMPO18288,0,0.0
OFFICE214&&IMPO18301,0,0.0
OFFICE214&&IMPO18322,0,0.0
OFFICE214&&IMPO18333,0,0.0
OFFICE214&&IMPO18343,0,0.0
OFFICE214&&IMPO18344,0,0.0
OFFICE214&&IMPO18353,0,0.0
OFFICE214&&IMPO18361,0,0.0
OFFICE214&&IMPO18364,0,0.0
OFFICE214&&IMPO18400,0,0.0
OFFICE214&&IMPO18401,1,1.0
OFFICE214&&IMPO18407,0,0.0
OFFICE214&&IMPO18433,0,0.0
OFFICE214&&IMPO18445,1,0.3333333333333333
OFFICE214&&IMPO18447,1,1.0
OFFICE214&&IMPO18450,0,0.0
OFFICE214&&IMPO18472,0,0.0
OFFICE214&&IMPO18474,0,0.0
OFFICE214&&IMPO18475,0,0.0
OFFICE214&&IMPO18485,0,0.0
OFFICE214&&IMPO18512,0,0.0
OFFICE214&&IMPO18529,0,0.0
OFFICE214&&IMPO18538,1,1.0
OFFICE214&&IMPO18549,0,0.0
OFFICE214&&IMPO18559,0,0.0
OFFICE214&&IMPO18566,0,0.0
OFFICE214&&IMPO18573,0,0.0
OFFICE214&&IMPO18576,0,0.0
OFFICE214&&IMPO18588,0,0.0
OFFICE214&&IMPO18597,0,0.0
OFFICE214&&IMPO18606,0,0.0
OFFICE214&&IMPO18636,0,0.0
OFFICE214&&IMPO18647,1,0.3333333333333333
OFFICE214&&IMPO18654,0,0.0
OFFICE214&&IMPO18655,0,0.0
OFFICE214&&IMPO18663,1,0.5
OFFICE214&&IMPO18674,0,0.0
OFFICE214&&IMPO18679,0,0.0
OFFICE214&&IMPO18681,0,0.0
OFFICE214&&IMPO18689,0,0.0
OFFICE214&&IMPO18703,0,0.0
OFFICE214&&IMPO18708,0,0.0
OFFICE214&&IMPO18716,0,0.0
OFFICE214&&IMPO18718,0,0.0
OFFICE214&&IMPO18727,0,0.0
OFFICE214&&IMPO18749,0,0.0
OFFICE214&&IMPO18764,1,1.0
OFFICE214&&IMPO18767,0,0.0
OFFICE214&&IMPO18778,0,0.0
OFFICE214&&IMPO18785,1,1.0
OFFICE214&&IMPO18788,0,0.0
OFFICE214&&IMPO18806,0,0.0
OFFICE214&&IMPO18808,0,0.0
OFFICE214&&IMPO18809,0,0.0
OFFICE214&&IMPO18823,0,0.0
OFFICE214&&IMPO18843,0,0.0
OFFICE214&&IMPO18845,1,0.5
OFFICE214&&IMPO18852,1,1.0
OFFICE214&&IMPO18857,0,0.0
OFFICE214&&IMPO18876,1,0.5
OFFICE214&&IMPO18894,0,0.0
OFFICE214&&IMPO18897,0,0.0
OFFICE214&&IMPO18898,0,0.0
OFFICE214&&IMPO18904,0,0.0
OFFICE214&&IMPO18906,0,0.0
OFFICE214&&IMPO18915,0,0.0
OFFICE214&&IMPO18923,0,0.0
OFFICE214&&IMPO18958,0,0.0
OFFICE214&&IMPO18960,0,0.0
OFFICE214&&IMPO18968,0,0.0
OFFICE214&&IMPO18971,0,0.0
OFFICE214&&IMPO18986,0,0.0
OFFICE214&&IMPO18997,0,0.0
OFFICE214&&IMPO19006,0,0.0
OFFICE214&&IMPO19010,0,0.0
OFFICE214&&IMPO19011,0,0.0
OFFICE214&&IMPO19013,0,0.0
OFFICE214&&IMPO19080,0,0.0
OFFICE214&&IMPO19096,0,0.0
OFFICE214&&IMPO19112,0,0.0
OFFICE214&&IMPO19114,0,0.0
OFFICE214&&IMPO19132,0,0.0
OFFICE214&&IMPO19139,0,0.0
OFFICE214&&IMPO19144,1,0.5
OFFICE214&&IMPO19148,0,0.0
OFFICE214&&IMPO19159,0,0.0
OFFICE214&&IMPO19173,0,0.0
OFFICE214&&IMPO19182,0,0.0
OFFICE214&&IMPO19220,0,0.0
OFFICE214&&IMPO19232,1,1.0
OFFICE214&&IMPO19250,0,0.0
OFFICE214&&IMPO19253,0,0.0
OFFICE214&&IMPO19263,0,0.0
OFFICE214&&IMPO19264,0,0.0
OFFICE214&&IMPO19284,0,0.0
OFFICE214&&IMPO19295,0,0.0
OFFICE214&&IMPO19301,1,1.0
OFFICE214&&IMPO19313,1,1.0
OFFICE214&&IMPO19314,0,0.0
OFFICE214&&IMPO19328,0,0.0
OFFICE214&&IMPO19350,0,0.0
OFFICE214&&IMPO19360,0,0.0
OFFICE214&&IMPO19363,0,0.0
OFFICE214&&IMPO19365,0,0.0
OFFICE214&&IMPO19366,0,0.0
OFFICE214&&IMPO19374,1,0.5
OFFICE214&&IMPO19378,0,0.0
OFFICE214&&IMPO19388,1,1.0
OFFICE214&&IMPO19390,0,0.0
OFFICE214&&IMPO19420,0,0.0
OFFICE214&&IMPO19423,1,1.0
OFFICE214&&IMPO19433,0,0.0
OFFICE214&&IMPO19443,0,0.0
OFFICE214&&IMPO19469,1,0.09090909090909091
OFFICE214&&IMPO19502,0,0.0
OFFICE214&&IMPO19518,0,0.0
OFFICE214&&IMPO19546,0,0.0
OFFICE214&&IMPO19572,0,0.0
OFFICE214&&IMPO19574,1,1.0
OFFICE214&&IMPO19578,0,0.0
OFFICE214&&IMPO19590,0,0.0
OFFICE214&&IMPO19601,0,0.0
OFFICE214&&IMPO19604,0,0.0
OFFICE214&&IMPO19608,0,0.0
OFFICE214&&IMPO19613,0,0.0
OFFICE214&&IMPO19616,0,0.0
OFFICE214&&IMPO19627,0,0.0
OFFICE214&&IMPO19629,0,0.0
OFFICE214&&IMPO19655,0,0.0
OFFICE214&&IMPO19664,0,0.0
OFFICE214&&IMPO19671,0,0.0
OFFICE214&&IMPO19675,1,1.0
OFFICE214&&IMPO19683,0,0.0
OFFICE214&&IMPO19684,0,0.0
OFFICE214&&IMPO19688,0,0.0
OFFICE214&&IMPO19704,0,0.0
OFFICE214&&IMPO19716,1,1.0
OFFICE214&&IMPO19744,0,0.0
OFFICE214&&IMPO19747,0,0.0
OFFICE214&&IMPO19757,0,0.0
OFFICE214&&IMPO19771,0,0.0
OFFICE214&&IMPO19774,0,0.0
OFFICE214&&IMPO19780,0,0.0
OFFICE214&&IMPO19787,0,0.0
OFFICE214&&IMPO19803,1,1.0
OFFICE214&&IMPO19818,0,0.0
OFFICE214&&IMPO19830,0,0.0
OFFICE214&&IMPO19832,0,0.0
OFFICE214&&IMPO19876,2,1.0
OFFICE214&&IMPO19879,0,0.0
OFFICE214&&IMPO19898,0,0.0
OFFICE214&&IMPO19905,0,0.0
OFFICE214&&IMPO19910,0,0.0
OFFICE214&&IMPO19931,0,0.0
OFFICE214&&IMPO19949,0,0.0
OFFICE214&&IMPO19981,0,0.0
OFFICE214&&IMPO19983,0,0.0
OFFICE214&&IMPO19984,0,0.0
OFFICE214&&IMPO19989,1,1.0
OFFICE220&&IMPO10043,0,0.0
OFFICE220&&IMPO10208,0,0.0
OFFICE220&&IMPO10281,0,0.0
OFFICE220&&IMPO10287,0,0.0
OFFICE220&&IMPO10301,0,0.0
OFFICE220&&IMPO10371,0,0.0
OFFICE220&&IMPO10412,0,0.0
OFFICE220&&IMPO10462,0,0.0
OFFICE220&&IMPO10475,0,0.0
OFFICE220&&IMPO10586,0,0.0
OFFICE220&&IMPO10638,0,0.0
OFFICE220&&IMPO10663,1,1.0
OFFICE220&&IMPO10685,1,1.0
OFFICE220&&IMPO10706,1,1.0
OFFICE220&&IMPO10744,0,0.0
OFFICE220&&IMPO10758,1,1.0
OFFICE220&&IMPO10829,0,0.0
OFFICE220&&IMPO10854,0,0.0
OFFICE220&&IMPO10900,0,0.0
OFFICE220&&IMPO10972,0,0.0
OFFICE220&&IMPO10976,0,0.0
OFFICE220&&IMPO11001,0,0.0
OFFICE220&&IMPO11027,1,1.0
OFFICE220&&IMPO11049,0,0.0
OFFICE220&&IMPO11063,0,0.0
OFFICE220&&IMPO11200,0,0.0
OFFICE220&&IMPO11316,0,0.0
OFFICE220&&IMPO11330,1,1.0
OFFICE220&&IMPO11401,0,0.0
OFFICE220&&IMPO11402,0,0.0
OFFICE220&&IMPO11444,1,1.0
OFFICE220&&IMPO11445,1,0.5
OFFICE220&&IMPO11642,0,0.0
OFFICE220&&IMPO11740,0,0.0
OFFICE220&&IMPO11779,0,0.0
OFFICE220&&IMPO11827,1,1.0
OFFICE220&&IMPO11901,1,1.0
OFFICE220&&IMPO12020,1,1.0
OFFICE220&&IMPO12053,1,1.0
OFFICE220&&IMPO12119,0,0.0
OFFICE220&&IMPO12121,1,1.0
OFFICE220&&IMPO12230,1,1.0
OFFICE220&&IMPO12258,0,0.0
OFFICE220&&IMPO12277,1,1.0
OFFICE220&&IMPO12608,0,0.0
OFFICE220&&IMPO12709,1,1.0
OFFICE220&&IMPO12748,1,1.0
OFFICE220&&IMPO12795,0,0.0
OFFICE220&&IMPO12835,0,0.0
OFFICE220&&IMPO12979,0,0.0
OFFICE220&&IMPO12997,1,1.0
OFFICE220&&IMPO12998,1,1.0
OFFICE220&&IMPO13017,0,0.0
OFFICE220&&IMPO13233,0,0.0
OFFICE220&&IMPO13330,0,0.0
OFFICE220&&IMPO13343,1,1.0
OFFICE220&&IMPO13389,0,0.0
OFFICE220&&IMPO13502,1,1.0
OFFICE220&&IMPO13506,0,0.0
OFFICE220&&IMPO13618,0,0.0
OFFICE220&&IMPO13642,1,1.0
OFFICE220&&IMPO13678,1,1.0
OFFICE220&&IMPO13735,0,0.0
OFFICE220&&IMPO13793,0,0.0
OFFICE220&&IMPO13823,0,0.0
OFFICE220&&IMPO13882,0,0.0
OFFICE220&&IMPO13897,0,0.0
OFFICE220&&IMPO13916,0,0.0
OFFICE220&&IMPO13975,1,1.0
OFFICE220&&IMPO13998,1,1.0
OFFICE220&&IMPO14005,0,0.0
OFFICE220&&IMPO14015,0,0.0
OFFICE220&&IMPO14044,0,0.0
OFFICE220&&IMPO14063,0,0.0
OFFICE220&&IMPO14122,1,1.0
OFFICE220&&IMPO14225,0,0.0
OFFICE220&&IMPO14234,1,1.0
OFFICE220&&IMPO14369,0,0.0
OFFICE220&&IMPO14376,0,0.0
OFFICE220&&IMPO14467,1,1.0
OFFICE220&&IMPO14504,0,0.0
OFFICE220&&IMPO14581,0,0.0
OFFICE220&&IMPO14589,1,1.0
OFFICE220&&IMPO14627,1,1.0
OFFICE220&&IMPO14662,0,0.0
OFFICE220&&IMPO14702,0,0.0
OFFICE220&&IMPO14737,1,1.0
OFFICE220&&IMPO14828,0,0.0
OFFICE220&&IMPO14859,0,0.0
OFFICE220&&IMPO14922,0,0.0
OFFICE220&&IMPO14950,1,1.0
OFFICE220&&IMPO15040,0,0.0
OFFICE220&&IMPO15058,1,1.0
OFFICE220&&IMPO15072,0,0.0
OFFICE220&&IMPO15081,0,0.0
OFFICE220&&IMPO15086,0,0.0
OFFICE220&&IMPO15088,1,1.0
OFFICE220&&IMPO15118,1,1.0
OFFICE220&&IMPO15228,1,1.0
OFFICE220&&IMPO15241,0,0.0
OFFICE220&&IMPO15252,0,0.0
OFFICE220&&IMPO15279,0,0.0
OFFICE220&&IMPO15334,0,0.0
OFFICE220&&IMPO15338,0,0.0
OFFICE220&&IMPO15393,1,1.0
OFFICE220&&IMPO15519,1,1.0
OFFICE220&&IMPO15535,1,1.0
OFFICE220&&IMPO15553,0,0.0
OFFICE220&&IMPO15571,0,0.0
OFFICE220&&IMPO15651,1,1.0
OFFICE220&&IMPO15661,0,0.0
OFFICE220&&IMPO15681,0,0.0
OFFICE220&&IMPO15703,0,0.0
OFFICE220&&IMPO15783,0,0.0
OFFICE220&&IMPO15988,0,0.0
OFFICE220&&IMPO16009,0,0.0
OFFICE220&&IMPO16072,0,0.0
OFFICE220&&IMPO16151,1,1.0
OFFICE220&&IMPO16297,1,1.0
OFFICE220&&IMPO16333,1,1.0
OFFICE220&&IMPO16404,1,1.0
OFFICE220&&IMPO16462,0,0.0
OFFICE220&&IMPO16489,0,0.0
OFFICE220&&IMPO16622,0,0.0
OFFICE220&&IMPO16635,0,0.0
OFFICE220&&IMPO16638,0,0.0
OFFICE220&&IMPO16674,1,1.0
OFFICE220&&IMPO16756,0,0.0
OFFICE220&&IMPO16778,0,0.0
OFFICE220&&IMPO16783,1,1.0
OFFICE220&&IMPO16865,0,0.0
OFFICE220&&IMPO16873,0,0.0
OFFICE220&&IMPO16902,0,0.0
OFFICE220&&IMPO16961,0,0.0
OFFICE220&&IMPO17060,0,0.0
OFFICE220&&IMPO17061,1,1.0
OFFICE220&&IMPO17123,1,1.0
OFFICE220&&IMPO17133,0,0.0
OFFICE220&&IMPO17174,0,0.0
OFFICE220&&IMPO17277,1,1.0
OFFICE220&&IMPO17310,0,0.0
OFFICE220&&IMPO17312,0,0.0
OFFICE220&&IMPO17354,1,1.0
OFFICE220&&IMPO17370,0,0.0
OFFICE220&&IMPO17391,0,0.0
OFFICE220&&IMPO17461,0,0.0
OFFICE220&&IMPO17471,0,0.0
OFFICE220&&IMPO17502,1,1.0
OFFICE220&&IMPO17611,1,1.0
OFFICE220&&IMPO17707,1,1.0
OFFICE220&&IMPO17813,0,0.0
OFFICE220&&IMPO17861,1,1.0
OFFICE220&&IMPO18057,0,0.0
OFFICE220&&IMPO18091,0,0.0
OFFICE220&&IMPO18139,0,0.0
OFFICE220&&IMPO18189,0,0.0
OFFICE220&&IMPO18194,0,0.0
OFFICE220&&IMPO18199,0,0.0
OFFICE220&&IMPO18278,0,0.0
OFFICE220&&IMPO18298,0,0.0
OFFICE220&&IMPO18304,1,1.0
OFFICE220&&IMPO18331,1,1.0
OFFICE220&&IMPO18433,1,1.0
OFFICE220&&IMPO18447,0,0.0
OFFICE220&&IMPO18472,0,0.0
OFFICE220&&IMPO18495,0,0.0
OFFICE220&&IMPO18516,0,0.0
OFFICE220&&IMPO18684,1,1.0
OFFICE220&&IMPO18692,1,1.0
OFFICE220&&IMPO18776,0,0.0
OFFICE220&&IMPO18778,0,0.0
OFFICE220&&IMPO18782,0,0.0
OFFICE220&&IMPO18949,1,1.0
OFFICE220&&IMPO18957,1,1.0
OFFICE220&&IMPO19039,0,0.0
OFFICE220&&IMPO19166,0,0.0
OFFICE220&&IMPO19253,0,0.0
OFFICE220&&IMPO19384,0,0.0
OFFICE220&&IMPO19397,0,0.0
OFFICE220&&IMPO19469,0,0.0
OFFICE220&&IMPO19498,1,1.0
OFFICE220&&IMPO19506,1,1.0
OFFICE220&&IMPO19578,0,0.0
OFFICE220&&IMPO19655,0,0.0
OFFICE220&&IMPO19747,0,0.0
OFFICE220&&IMPO19774,0,0.0
OFFICE220&&IMPO19818,0,0.0
OFFICE220&&IMPO19874,0,0.0
OFFICE220&&IMPO19896,0,0.0
OFFICE220&&IMPO19914,0,0.0
OFFICE222&&IMPO10037,0,0.0
OFFICE222&&IMPO10042,1,1.0
OFFICE222&&IMPO10063,0,0.0
OFFICE222&&IMPO10081,1,1.0
OFFICE222&&IMPO10166,0,0.0
OFFICE222&&IMPO10210,0,0.0
OFFICE222&&IMPO10267,0,0.0
OFFICE222&&IMPO10279,0,0.0
OFFICE222&&IMPO10281,0,0.0
OFFICE222&&IMPO10302,0,0.0
OFFICE222&&IMPO10350,0,0.0
OFFICE222&&IMPO10371,0,0.0
OFFICE222&&IMPO10462,0,0.0
OFFICE222&&IMPO10477,0,0.0
OFFICE222&&IMPO10541,0,0.0
OFFICE222&&IMPO10599,0,0.0
OFFICE222&&IMPO10622,1,1.0
OFFICE222&&IMPO10706,0,0.0
OFFICE222&&IMPO10723,0,0.0
OFFICE222&&IMPO10763,0,0.0
OFFICE222&&IMPO10844,0,0.0
OFFICE222&&IMPO10881,1,1.0
OFFICE222&&IMPO10941,0,0.0
OFFICE222&&IMPO10976,0,0.0
OFFICE222&&IMPO10984,1,1.0
OFFICE222&&IMPO10992,0,0.0
OFFICE222&&IMPO11025,0,0.0
OFFICE222&&IMPO11027,0,0.0
OFFICE222&&IMPO11124,0,0.0
OFFICE222&&IMPO11148,0,0.0
OFFICE222&&IMPO11171,1,1.0
OFFICE222&&IMPO11175,1,1.0
OFFICE222&&IMPO11180,0,0.0
OFFICE222&&IMPO11200,0,0.0
OFFICE222&&IMPO11284,0,0.0
OFFICE222&&IMPO11299,0,0.0
OFFICE222&&IMPO11316,0,0.0
OFFICE222&&IMPO11351,1,1.0
OFFICE222&&IMPO11366,1,1.0
OFFICE222&&IMPO11394,0,0.0
OFFICE222&&IMPO11444,0,0.0
OFFICE222&&IMPO11454,0,0.0
OFFICE222&&IMPO11466,0,0.0
OFFICE222&&IMPO11490,0,0.0
OFFICE222&&IMPO11509,0,0.0
OFFICE222&&IMPO11513,1,1.0
OFFICE222&&IMPO11651,1,1.0
OFFICE222&&IMPO11653,1,1.0
OFFICE222&&IMPO11658,0,0.0
OFFICE222&&IMPO11659,1,1.0
OFFICE222&&IMPO11732,1,1.0
OFFICE222&&IMPO11760,0,0.0
OFFICE222&&IMPO11779,0,0.0
OFFICE222&&IMPO11794,0,0.0
OFFICE222&&IMPO11861,0,0.0
OFFICE222&&IMPO11958,0,0.0
OFFICE222&&IMPO11964,0,0.0
OFFICE222&&IMPO11973,0,0.0
OFFICE222&&IMPO12052,0,0.0
OFFICE222&&IMPO12064,0,0.0
OFFICE222&&IMPO12078,1,1.0
OFFICE222&&IMPO12131,0,0.0
OFFICE222&&IMPO12144,0,0.0
OFFICE222&&IMPO12151,0,0.0
OFFICE222&&IMPO12176,0,0.0
OFFICE222&&IMPO12177,0,0.0
OFFICE222&&IMPO12219,0,0.0
OFFICE222&&IMPO12228,0,0.0
OFFICE222&&IMPO12230,0,0.0
OFFICE222&&IMPO12232,0,0.0
OFFICE222&&IMPO12337,0,0.0
OFFICE222&&IMPO12340,0,0.0
OFFICE222&&IMPO12343,0,0.0
OFFICE222&&IMPO12359,1,0.5
OFFICE222&&IMPO12375,0,0.0
OFFICE222&&IMPO12398,0,0.0
OFFICE222&&IMPO12405,0,0.0
OFFICE222&&IMPO12428,0,0.0
OFFICE222&&IMPO12464,0,0.0
OFFICE222&&IMPO12485,1,1.0
OFFICE222&&IMPO12519,0,0.0
OFFICE222&&IMPO12557,0,0.0
OFFICE222&&IMPO12594,0,0.0
OFFICE222&&IMPO12610,0,0.0
OFFICE222&&IMPO12647,0,0.0
OFFICE222&&IMPO12682,0,0.0
